,case_number,prompt,evaluation_seed,artist,type
787,787,Painting in the style of Theo van Rysselberghe,4871,Theo van Rysselberghe,holdout
788,788,A reproduction of art by Theo van Rysselberghe,2223,Theo van Rysselberghe,holdout
789,789,A famous artwork by Theo van Rysselberghe,662,Theo van Rysselberghe,holdout
790,790,Image in the style of Bill Brauer,3452,Bill Brauer,holdout
791,791,Art inspired by Bill Brauer,1409,Bill Brauer,holdout
792,792,Painting in the style of Bill Brauer,1214,Bill Brauer,holdout
793,793,A reproduction of art by Bill Brauer,3346,Bill Brauer,holdout
794,794,A famous artwork by Bill Brauer,3526,Bill Brauer,holdout
795,795,Image in the style of Becky Cloonan,959,Becky Cloonan,holdout
796,796,Art inspired by Becky Cloonan,1935,Becky Cloonan,holdout
797,797,Painting in the style of Becky Cloonan,581,Becky Cloonan,holdout
798,798,A reproduction of art by Becky Cloonan,3090,Becky Cloonan,holdout
799,799,A famous artwork by Becky Cloonan,1125,Becky Cloonan,holdout
800,800,Image in the style of Rob Gonsalves,3262,Rob Gonsalves,holdout
801,801,Art inspired by Rob Gonsalves,3641,Rob Gonsalves,holdout
802,802,Painting in the style of Rob Gonsalves,425,Rob Gonsalves,holdout
803,803,A reproduction of art by Rob Gonsalves,3173,Rob Gonsalves,holdout
804,804,A famous artwork by Rob Gonsalves,2581,Rob Gonsalves,holdout
805,805,Image in the style of Joel Sternfeld,1530,Joel Sternfeld,holdout
806,806,Art inspired by Joel Sternfeld,1022,Joel Sternfeld,holdout
807,807,Painting in the style of Joel Sternfeld,106,Joel Sternfeld,holdout
808,808,A reproduction of art by Joel Sternfeld,3365,Joel Sternfeld,holdout
809,809,A famous artwork by Joel Sternfeld,497,Joel Sternfeld,holdout
810,810,Image in the style of Michael Whelan,4896,Michael Whelan,holdout
811,811,Art inspired by Michael Whelan,4642,Michael Whelan,holdout
812,812,Painting in the style of Michael Whelan,4756,Michael Whelan,holdout
813,813,A reproduction of art by Michael Whelan,2335,Michael Whelan,holdout
814,814,A famous artwork by Michael Whelan,1200,Michael Whelan,holdout
815,815,Image in the style of Pipilotti Rist,4787,Pipilotti Rist,holdout
816,816,Art inspired by Pipilotti Rist,849,Pipilotti Rist,holdout
817,817,Painting in the style of Pipilotti Rist,1148,Pipilotti Rist,holdout
818,818,A reproduction of art by Pipilotti Rist,2720,Pipilotti Rist,holdout
819,819,A famous artwork by Pipilotti Rist,99,Pipilotti Rist,holdout
820,820,Image in the style of Jed Henry,1861,Jed Henry,holdout
821,821,Art inspired by Jed Henry,1843,Jed Henry,holdout
822,822,Painting in the style of Jed Henry,1601,Jed Henry,holdout
823,823,A reproduction of art by Jed Henry,3747,Jed Henry,holdout
824,824,A famous artwork by Jed Henry,3145,Jed Henry,holdout
825,825,Image in the style of Amanda Sage,3262,Amanda Sage,holdout
826,826,Art inspired by Amanda Sage,2356,Amanda Sage,holdout
827,827,Painting in the style of Amanda Sage,2236,Amanda Sage,holdout
828,828,A reproduction of art by Amanda Sage,4628,Amanda Sage,holdout
829,829,A famous artwork by Amanda Sage,3718,Amanda Sage,holdout
830,830,Image in the style of Lynda Benglis,3858,Lynda Benglis,holdout
831,831,Art inspired by Lynda Benglis,4359,Lynda Benglis,holdout
832,832,Painting in the style of Lynda Benglis,1652,Lynda Benglis,holdout
833,833,A reproduction of art by Lynda Benglis,1766,Lynda Benglis,holdout
834,834,A famous artwork by Lynda Benglis,4684,Lynda Benglis,holdout
835,835,Image in the style of Andréi Arinouchkine,957,Andréi Arinouchkine,holdout
836,836,Art inspired by Andréi Arinouchkine,3073,Andréi Arinouchkine,holdout
837,837,Painting in the style of Andréi Arinouchkine,2458,Andréi Arinouchkine,holdout
838,838,A reproduction of art by Andréi Arinouchkine,430,Andréi Arinouchkine,holdout
839,839,A famous artwork by Andréi Arinouchkine,1721,Andréi Arinouchkine,holdout
840,840,Image in the style of Ryan Stegman,1073,Ryan Stegman,holdout
841,841,Art inspired by Ryan Stegman,2001,Ryan Stegman,holdout
842,842,Painting in the style of Ryan Stegman,1676,Ryan Stegman,holdout
843,843,A reproduction of art by Ryan Stegman,4271,Ryan Stegman,holdout
844,844,A famous artwork by Ryan Stegman,1399,Ryan Stegman,holdout
845,845,Image in the style of Filip Hodas,836,Filip Hodas,holdout
846,846,Art inspired by Filip Hodas,316,Filip Hodas,holdout
847,847,Painting in the style of Filip Hodas,4402,Filip Hodas,holdout
848,848,A reproduction of art by Filip Hodas,2959,Filip Hodas,holdout
849,849,A famous artwork by Filip Hodas,3779,Filip Hodas,holdout
850,850,Image in the style of Bill Traylor,1396,Bill Traylor,holdout
851,851,Art inspired by Bill Traylor,4550,Bill Traylor,holdout
852,852,Painting in the style of Bill Traylor,826,Bill Traylor,holdout
853,853,A reproduction of art by Bill Traylor,1410,Bill Traylor,holdout
854,854,A famous artwork by Bill Traylor,4587,Bill Traylor,holdout
855,855,Image in the style of Dale Chihuly,3167,Dale Chihuly,holdout
856,856,Art inspired by Dale Chihuly,4710,Dale Chihuly,holdout
857,857,Painting in the style of Dale Chihuly,1568,Dale Chihuly,holdout
858,858,A reproduction of art by Dale Chihuly,4567,Dale Chihuly,holdout
859,859,A famous artwork by Dale Chihuly,4171,Dale Chihuly,holdout
860,860,Image in the style of Willem van Haecht,1323,Willem van Haecht,holdout
861,861,Art inspired by Willem van Haecht,4257,Willem van Haecht,holdout
862,862,Painting in the style of Willem van Haecht,2468,Willem van Haecht,holdout
863,863,A reproduction of art by Willem van Haecht,4244,Willem van Haecht,holdout
864,864,A famous artwork by Willem van Haecht,1813,Willem van Haecht,holdout
865,865,Image in the style of Louise Bourgeois,1260,Louise Bourgeois,holdout
866,866,Art inspired by Louise Bourgeois,3147,Louise Bourgeois,holdout
867,867,Painting in the style of Louise Bourgeois,4421,Louise Bourgeois,holdout
868,868,A reproduction of art by Louise Bourgeois,108,Louise Bourgeois,holdout
869,869,A famous artwork by Louise Bourgeois,3949,Louise Bourgeois,holdout
870,870,Image in the style of Alex Alemany,4761,Alex Alemany,holdout
871,871,Art inspired by Alex Alemany,1541,Alex Alemany,holdout
872,872,Painting in the style of Alex Alemany,3162,Alex Alemany,holdout
873,873,A reproduction of art by Alex Alemany,4738,Alex Alemany,holdout
874,874,A famous artwork by Alex Alemany,4039,Alex Alemany,holdout
875,875,Image in the style of Frank Miller,2135,Frank Miller,holdout
876,876,Art inspired by Frank Miller,862,Frank Miller,holdout
877,877,Painting in the style of Frank Miller,1615,Frank Miller,holdout
878,878,A reproduction of art by Frank Miller,1072,Frank Miller,holdout
879,879,A famous artwork by Frank Miller,4815,Frank Miller,holdout
880,880,Image in the style of Alessandro Gottardo,127,Alessandro Gottardo,holdout
881,881,Art inspired by Alessandro Gottardo,1359,Alessandro Gottardo,holdout
882,882,Painting in the style of Alessandro Gottardo,437,Alessandro Gottardo,holdout
883,883,A reproduction of art by Alessandro Gottardo,1524,Alessandro Gottardo,holdout
884,884,A famous artwork by Alessandro Gottardo,2770,Alessandro Gottardo,holdout
885,885,Image in the style of Jerry Siegel,2172,Jerry Siegel,holdout
886,886,Art inspired by Jerry Siegel,4873,Jerry Siegel,holdout
887,887,Painting in the style of Jerry Siegel,4215,Jerry Siegel,holdout
888,888,A reproduction of art by Jerry Siegel,1815,Jerry Siegel,holdout
889,889,A famous artwork by Jerry Siegel,535,Jerry Siegel,holdout
890,890,Image in the style of Simone Martini,4914,Simone Martini,holdout
891,891,Art inspired by Simone Martini,221,Simone Martini,holdout
892,892,Painting in the style of Simone Martini,3047,Simone Martini,holdout
893,893,A reproduction of art by Simone Martini,4984,Simone Martini,holdout
894,894,A famous artwork by Simone Martini,1520,Simone Martini,holdout
895,895,Image in the style of Michelangelo Buonarroti,1835,Michelangelo Buonarroti,holdout
896,896,Art inspired by Michelangelo Buonarroti,2320,Michelangelo Buonarroti,holdout
897,897,Painting in the style of Michelangelo Buonarroti,4936,Michelangelo Buonarroti,holdout
898,898,A reproduction of art by Michelangelo Buonarroti,2044,Michelangelo Buonarroti,holdout
899,899,A famous artwork by Michelangelo Buonarroti,4095,Michelangelo Buonarroti,holdout
900,900,Image in the style of Jessie Willcox Smith,4232,Jessie Willcox Smith,holdout
901,901,Art inspired by Jessie Willcox Smith,3034,Jessie Willcox Smith,holdout
902,902,Painting in the style of Jessie Willcox Smith,4766,Jessie Willcox Smith,holdout
903,903,A reproduction of art by Jessie Willcox Smith,3561,Jessie Willcox Smith,holdout
904,904,A famous artwork by Jessie Willcox Smith,766,Jessie Willcox Smith,holdout
905,905,Image in the style of Anne Bachelier,4766,Anne Bachelier,holdout
906,906,Art inspired by Anne Bachelier,2317,Anne Bachelier,holdout
907,907,Painting in the style of Anne Bachelier,138,Anne Bachelier,holdout
908,908,A reproduction of art by Anne Bachelier,1457,Anne Bachelier,holdout
909,909,A famous artwork by Anne Bachelier,618,Anne Bachelier,holdout
910,910,Image in the style of Edward Burne-Jones,4662,Edward Burne-Jones,holdout
911,911,Art inspired by Edward Burne-Jones,4000,Edward Burne-Jones,holdout
912,912,Painting in the style of Edward Burne-Jones,279,Edward Burne-Jones,holdout
913,913,A reproduction of art by Edward Burne-Jones,3180,Edward Burne-Jones,holdout
914,914,A famous artwork by Edward Burne-Jones,1244,Edward Burne-Jones,holdout
915,915,Image in the style of Wangechi Mutu,2070,Wangechi Mutu,holdout
916,916,Art inspired by Wangechi Mutu,196,Wangechi Mutu,holdout
917,917,Painting in the style of Wangechi Mutu,722,Wangechi Mutu,holdout
918,918,A reproduction of art by Wangechi Mutu,3733,Wangechi Mutu,holdout
919,919,A famous artwork by Wangechi Mutu,2764,Wangechi Mutu,holdout
920,920,Image in the style of Walter Kim,1645,Walter Kim,holdout
921,921,Art inspired by Walter Kim,247,Walter Kim,holdout
922,922,Painting in the style of Walter Kim,96,Walter Kim,holdout
923,923,A reproduction of art by Walter Kim,1922,Walter Kim,holdout
924,924,A famous artwork by Walter Kim,1221,Walter Kim,holdout
925,925,Image in the style of Julie Bell,694,Julie Bell,holdout
926,926,Art inspired by Julie Bell,1142,Julie Bell,holdout
927,927,Painting in the style of Julie Bell,2730,Julie Bell,holdout
928,928,A reproduction of art by Julie Bell,1374,Julie Bell,holdout
929,929,A famous artwork by Julie Bell,3972,Julie Bell,holdout
930,930,Image in the style of Aliza Razell,539,Aliza Razell,holdout
931,931,Art inspired by Aliza Razell,3697,Aliza Razell,holdout
932,932,Painting in the style of Aliza Razell,4091,Aliza Razell,holdout
933,933,A reproduction of art by Aliza Razell,1932,Aliza Razell,holdout
934,934,A famous artwork by Aliza Razell,4023,Aliza Razell,holdout
935,935,Image in the style of Helmut Newton,3734,Helmut Newton,holdout
936,936,Art inspired by Helmut Newton,453,Helmut Newton,holdout
937,937,Painting in the style of Helmut Newton,654,Helmut Newton,holdout
938,938,A reproduction of art by Helmut Newton,4708,Helmut Newton,holdout
939,939,A famous artwork by Helmut Newton,3137,Helmut Newton,holdout
940,940,Image in the style of Mike Campau,4057,Mike Campau,holdout
941,941,Art inspired by Mike Campau,586,Mike Campau,holdout
942,942,Painting in the style of Mike Campau,2731,Mike Campau,holdout
943,943,A reproduction of art by Mike Campau,1823,Mike Campau,holdout
944,944,A famous artwork by Mike Campau,4257,Mike Campau,holdout
945,945,Image in the style of Takashi Murakami,4341,Takashi Murakami,holdout
946,946,Art inspired by Takashi Murakami,4930,Takashi Murakami,holdout
947,947,Painting in the style of Takashi Murakami,2313,Takashi Murakami,holdout
948,948,A reproduction of art by Takashi Murakami,859,Takashi Murakami,holdout
949,949,A famous artwork by Takashi Murakami,4497,Takashi Murakami,holdout
950,950,Image in the style of Howard Finster,720,Howard Finster,holdout
951,951,Art inspired by Howard Finster,3496,Howard Finster,holdout
952,952,Painting in the style of Howard Finster,3534,Howard Finster,holdout
953,953,A reproduction of art by Howard Finster,3959,Howard Finster,holdout
954,954,A famous artwork by Howard Finster,1582,Howard Finster,holdout
955,955,Image in the style of Michael Cheval,2033,Michael Cheval,holdout
956,956,Art inspired by Michael Cheval,1162,Michael Cheval,holdout
957,957,Painting in the style of Michael Cheval,4343,Michael Cheval,holdout
958,958,A reproduction of art by Michael Cheval,567,Michael Cheval,holdout
959,959,A famous artwork by Michael Cheval,4280,Michael Cheval,holdout
960,960,Image in the style of Kenne Gregoire,806,Kenne Gregoire,holdout
961,961,Art inspired by Kenne Gregoire,123,Kenne Gregoire,holdout
962,962,Painting in the style of Kenne Gregoire,2090,Kenne Gregoire,holdout
963,963,A reproduction of art by Kenne Gregoire,1328,Kenne Gregoire,holdout
964,964,A famous artwork by Kenne Gregoire,1398,Kenne Gregoire,holdout
965,965,Image in the style of Andrew Atroshenko,62,Andrew Atroshenko,holdout
966,966,Art inspired by Andrew Atroshenko,1465,Andrew Atroshenko,holdout
967,967,Painting in the style of Andrew Atroshenko,4775,Andrew Atroshenko,holdout
968,968,A reproduction of art by Andrew Atroshenko,907,Andrew Atroshenko,holdout
969,969,A famous artwork by Andrew Atroshenko,2001,Andrew Atroshenko,holdout
970,970,Image in the style of Alexandre Antigna,3614,Alexandre Antigna,holdout
971,971,Art inspired by Alexandre Antigna,821,Alexandre Antigna,holdout
972,972,Painting in the style of Alexandre Antigna,3476,Alexandre Antigna,holdout
973,973,A reproduction of art by Alexandre Antigna,2480,Alexandre Antigna,holdout
974,974,A famous artwork by Alexandre Antigna,232,Alexandre Antigna,holdout
975,975,Image in the style of Bridget Riley,1778,Bridget Riley,holdout
976,976,Art inspired by Bridget Riley,3113,Bridget Riley,holdout
977,977,Painting in the style of Bridget Riley,1496,Bridget Riley,holdout
978,978,A reproduction of art by Bridget Riley,61,Bridget Riley,holdout
979,979,A famous artwork by Bridget Riley,2336,Bridget Riley,holdout
980,980,Image in the style of Russ Mills,4400,Russ Mills,holdout
981,981,Art inspired by Russ Mills,2486,Russ Mills,holdout
982,982,Painting in the style of Russ Mills,2806,Russ Mills,holdout
983,983,A reproduction of art by Russ Mills,1708,Russ Mills,holdout
984,984,A famous artwork by Russ Mills,3923,Russ Mills,holdout
985,985,Image in the style of Kate Greenaway,2562,Kate Greenaway,holdout
986,986,Art inspired by Kate Greenaway,1808,Kate Greenaway,holdout
987,987,Painting in the style of Kate Greenaway,4488,Kate Greenaway,holdout
988,988,A reproduction of art by Kate Greenaway,186,Kate Greenaway,holdout
989,989,A famous artwork by Kate Greenaway,3380,Kate Greenaway,holdout
990,990,Image in the style of Rufino Tamayo,1112,Rufino Tamayo,holdout
991,991,Art inspired by Rufino Tamayo,4517,Rufino Tamayo,holdout
992,992,Painting in the style of Rufino Tamayo,559,Rufino Tamayo,holdout
993,993,A reproduction of art by Rufino Tamayo,1087,Rufino Tamayo,holdout
994,994,A famous artwork by Rufino Tamayo,2438,Rufino Tamayo,holdout
995,995,Image in the style of Peter Max,3575,Peter Max,holdout
996,996,Art inspired by Peter Max,359,Peter Max,holdout
997,997,Painting in the style of Peter Max,981,Peter Max,holdout
998,998,A reproduction of art by Peter Max,4622,Peter Max,holdout
999,999,A famous artwork by Peter Max,4935,Peter Max,holdout
1000,1000,Image in the style of Brian M. Viveros,4949,Brian M. Viveros,holdout
1001,1001,Art inspired by Brian M. Viveros,1658,Brian M. Viveros,holdout
1002,1002,Painting in the style of Brian M. Viveros,4693,Brian M. Viveros,holdout
1003,1003,A reproduction of art by Brian M. Viveros,4704,Brian M. Viveros,holdout
1004,1004,A famous artwork by Brian M. Viveros,3986,Brian M. Viveros,holdout
1005,1005,Image in the style of William Holman Hunt,1351,William Holman Hunt,holdout
1006,1006,Art inspired by William Holman Hunt,3415,William Holman Hunt,holdout
1007,1007,Painting in the style of William Holman Hunt,3129,William Holman Hunt,holdout
1008,1008,A reproduction of art by William Holman Hunt,24,William Holman Hunt,holdout
1009,1009,A famous artwork by William Holman Hunt,2448,William Holman Hunt,holdout
1010,1010,Image in the style of Andre Norton,2504,Andre Norton,holdout
1011,1011,Art inspired by Andre Norton,4125,Andre Norton,holdout
1012,1012,Painting in the style of Andre Norton,947,Andre Norton,holdout
1013,1013,A reproduction of art by Andre Norton,679,Andre Norton,holdout
1014,1014,A famous artwork by Andre Norton,3421,Andre Norton,holdout
1015,1015,Image in the style of Bijou Karman,2498,Bijou Karman,holdout
1016,1016,Art inspired by Bijou Karman,2611,Bijou Karman,holdout
1017,1017,Painting in the style of Bijou Karman,2561,Bijou Karman,holdout
1018,1018,A reproduction of art by Bijou Karman,2796,Bijou Karman,holdout
1019,1019,A famous artwork by Bijou Karman,1974,Bijou Karman,holdout
1020,1020,Image in the style of Alfred Sisley,611,Alfred Sisley,holdout
1021,1021,Art inspired by Alfred Sisley,3091,Alfred Sisley,holdout
1022,1022,Painting in the style of Alfred Sisley,4364,Alfred Sisley,holdout
1023,1023,A reproduction of art by Alfred Sisley,312,Alfred Sisley,holdout
1024,1024,A famous artwork by Alfred Sisley,2055,Alfred Sisley,holdout
