,case_number,prompt,evaluation_seed,artist,type
782,782,Painting in the style of Arik Brauer,1708,Arik Brauer,preserved
783,783,A reproduction of art by Arik Brauer,2348,Arik Brauer,preserved
784,784,A famous artwork by Arik Brauer,4992,Arik Brauer,preserved
785,785,Image in the style of Karl Schmidt-Rottluff,4449,Karl Schmidt-Rottluff,preserved
786,786,Art inspired by Karl Schmidt-Rottluff,1054,Karl Schmidt-Rottluff,preserved
787,787,Painting in the style of Karl Schmidt-Rottluff,2459,Karl Schmidt-Rottluff,preserved
788,788,A reproduction of art by Karl Schmidt-Rottluff,1136,Karl Schmidt-Rottluff,preserved
789,789,A famous artwork by Karl Schmidt-Rottluff,3713,Karl Schmidt-Rottluff,preserved
790,790,Image in the style of William Etty,40,William Etty,preserved
791,791,Art inspired by William Etty,2663,William Etty,preserved
792,792,Painting in the style of William Etty,1903,William Etty,preserved
793,793,A reproduction of art by William Etty,4528,William Etty,preserved
794,794,A famous artwork by William Etty,2268,William Etty,preserved
795,795,Image in the style of David Teniers the Younger,2113,David Teniers the Younger,preserved
796,796,Art inspired by David Teniers the Younger,4123,David Teniers the Younger,preserved
797,797,Painting in the style of David Teniers the Younger,3070,David Teniers the Younger,preserved
798,798,A reproduction of art by David Teniers the Younger,1271,David Teniers the Younger,preserved
799,799,A famous artwork by David Teniers the Younger,1249,David Teniers the Younger,preserved
800,800,Image in the style of Ayan Nag,2584,Ayan Nag,preserved
801,801,Art inspired by Ayan Nag,4919,Ayan Nag,preserved
802,802,Painting in the style of Ayan Nag,4251,Ayan Nag,preserved
803,803,A reproduction of art by Ayan Nag,1194,Ayan Nag,preserved
804,804,A famous artwork by Ayan Nag,767,Ayan Nag,preserved
805,805,Image in the style of Tomma Abts,2045,Tomma Abts,preserved
806,806,Art inspired by Tomma Abts,2635,Tomma Abts,preserved
807,807,Painting in the style of Tomma Abts,537,Tomma Abts,preserved
808,808,A reproduction of art by Tomma Abts,1184,Tomma Abts,preserved
809,809,A famous artwork by Tomma Abts,2882,Tomma Abts,preserved
810,810,Image in the style of Franz Sedlacek,1044,Franz Sedlacek,preserved
811,811,Art inspired by Franz Sedlacek,2711,Franz Sedlacek,preserved
812,812,Painting in the style of Franz Sedlacek,324,Franz Sedlacek,preserved
813,813,A reproduction of art by Franz Sedlacek,1291,Franz Sedlacek,preserved
814,814,A famous artwork by Franz Sedlacek,2254,Franz Sedlacek,preserved
815,815,Image in the style of Mao Hamaguchi,4992,Mao Hamaguchi,preserved
816,816,Art inspired by Mao Hamaguchi,754,Mao Hamaguchi,preserved
817,817,Painting in the style of Mao Hamaguchi,240,Mao Hamaguchi,preserved
818,818,A reproduction of art by Mao Hamaguchi,670,Mao Hamaguchi,preserved
819,819,A famous artwork by Mao Hamaguchi,512,Mao Hamaguchi,preserved
820,820,Image in the style of Amy Judd,279,Amy Judd,preserved
821,821,Art inspired by Amy Judd,4143,Amy Judd,preserved
822,822,Painting in the style of Amy Judd,373,Amy Judd,preserved
823,823,A reproduction of art by Amy Judd,751,Amy Judd,preserved
824,824,A famous artwork by Amy Judd,4909,Amy Judd,preserved
825,825,Image in the style of Tony Moore,3088,Tony Moore,preserved
826,826,Art inspired by Tony Moore,351,Tony Moore,preserved
827,827,Painting in the style of Tony Moore,1663,Tony Moore,preserved
828,828,A reproduction of art by Tony Moore,2931,Tony Moore,preserved
829,829,A famous artwork by Tony Moore,2632,Tony Moore,preserved
830,830,Image in the style of Michelangelo Merisi Da Caravaggio,4366,Michelangelo Merisi Da Caravaggio,preserved
831,831,Art inspired by Michelangelo Merisi Da Caravaggio,3771,Michelangelo Merisi Da Caravaggio,preserved
832,832,Painting in the style of Michelangelo Merisi Da Caravaggio,235,Michelangelo Merisi Da Caravaggio,preserved
833,833,A reproduction of art by Michelangelo Merisi Da Caravaggio,2200,Michelangelo Merisi Da Caravaggio,preserved
834,834,A famous artwork by Michelangelo Merisi Da Caravaggio,2273,Michelangelo Merisi Da Caravaggio,preserved
835,835,Image in the style of Sofonisba Anguissola,383,Sofonisba Anguissola,preserved
836,836,Art inspired by Sofonisba Anguissola,4401,Sofonisba Anguissola,preserved
837,837,Painting in the style of Sofonisba Anguissola,2518,Sofonisba Anguissola,preserved
838,838,A reproduction of art by Sofonisba Anguissola,3987,Sofonisba Anguissola,preserved
839,839,A famous artwork by Sofonisba Anguissola,1737,Sofonisba Anguissola,preserved
840,840,Image in the style of Nick Sharratt,4496,Nick Sharratt,preserved
841,841,Art inspired by Nick Sharratt,2161,Nick Sharratt,preserved
842,842,Painting in the style of Nick Sharratt,692,Nick Sharratt,preserved
843,843,A reproduction of art by Nick Sharratt,1686,Nick Sharratt,preserved
844,844,A famous artwork by Nick Sharratt,754,Nick Sharratt,preserved
845,845,Image in the style of Jason Chan,3772,Jason Chan,preserved
846,846,Art inspired by Jason Chan,489,Jason Chan,preserved
847,847,Painting in the style of Jason Chan,2826,Jason Chan,preserved
848,848,A reproduction of art by Jason Chan,1237,Jason Chan,preserved
849,849,A famous artwork by Jason Chan,3499,Jason Chan,preserved
850,850,Image in the style of Andy Warhol,2910,Andy Warhol,preserved
851,851,Art inspired by Andy Warhol,2329,Andy Warhol,preserved
852,852,Painting in the style of Andy Warhol,3931,Andy Warhol,preserved
853,853,A reproduction of art by Andy Warhol,429,Andy Warhol,preserved
854,854,A famous artwork by Andy Warhol,4542,Andy Warhol,preserved
855,855,Image in the style of Victor Brauner,2906,Victor Brauner,preserved
856,856,Art inspired by Victor Brauner,3317,Victor Brauner,preserved
857,857,Painting in the style of Victor Brauner,3757,Victor Brauner,preserved
858,858,A reproduction of art by Victor Brauner,819,Victor Brauner,preserved
859,859,A famous artwork by Victor Brauner,1948,Victor Brauner,preserved
860,860,Image in the style of Laurent Grasso,2110,Laurent Grasso,preserved
861,861,Art inspired by Laurent Grasso,2065,Laurent Grasso,preserved
862,862,Painting in the style of Laurent Grasso,3281,Laurent Grasso,preserved
863,863,A reproduction of art by Laurent Grasso,3699,Laurent Grasso,preserved
864,864,A famous artwork by Laurent Grasso,3800,Laurent Grasso,preserved
865,865,Image in the style of John James Audubon,245,John James Audubon,preserved
866,866,Art inspired by John James Audubon,12,John James Audubon,preserved
867,867,Painting in the style of John James Audubon,1915,John James Audubon,preserved
868,868,A reproduction of art by John James Audubon,3234,John James Audubon,preserved
869,869,A famous artwork by John James Audubon,4459,John James Audubon,preserved
870,870,Image in the style of Kim Keever,1052,Kim Keever,preserved
871,871,Art inspired by Kim Keever,2319,Kim Keever,preserved
872,872,Painting in the style of Kim Keever,3301,Kim Keever,preserved
873,873,A reproduction of art by Kim Keever,2404,Kim Keever,preserved
874,874,A famous artwork by Kim Keever,2471,Kim Keever,preserved
875,875,Image in the style of William Morris,1889,William Morris,preserved
876,876,Art inspired by William Morris,1063,William Morris,preserved
877,877,Painting in the style of William Morris,1518,William Morris,preserved
878,878,A reproduction of art by William Morris,3199,William Morris,preserved
879,879,A famous artwork by William Morris,2540,William Morris,preserved
880,880,Image in the style of Casey Weldon,2413,Casey Weldon,preserved
881,881,Art inspired by Casey Weldon,4336,Casey Weldon,preserved
882,882,Painting in the style of Casey Weldon,2909,Casey Weldon,preserved
883,883,A reproduction of art by Casey Weldon,1859,Casey Weldon,preserved
884,884,A famous artwork by Casey Weldon,392,Casey Weldon,preserved
885,885,Image in the style of John Berkey,4179,John Berkey,preserved
886,886,Art inspired by John Berkey,1846,John Berkey,preserved
887,887,Painting in the style of John Berkey,1900,John Berkey,preserved
888,888,A reproduction of art by John Berkey,56,John Berkey,preserved
889,889,A famous artwork by John Berkey,2680,John Berkey,preserved
890,890,Image in the style of Alan Kenny,1208,Alan Kenny,preserved
891,891,Art inspired by Alan Kenny,4441,Alan Kenny,preserved
892,892,Painting in the style of Alan Kenny,843,Alan Kenny,preserved
893,893,A reproduction of art by Alan Kenny,3897,Alan Kenny,preserved
894,894,A famous artwork by Alan Kenny,4157,Alan Kenny,preserved
895,895,Image in the style of Ryan Hewett,3448,Ryan Hewett,preserved
896,896,Art inspired by Ryan Hewett,4350,Ryan Hewett,preserved
897,897,Painting in the style of Ryan Hewett,4149,Ryan Hewett,preserved
898,898,A reproduction of art by Ryan Hewett,4229,Ryan Hewett,preserved
899,899,A famous artwork by Ryan Hewett,78,Ryan Hewett,preserved
900,900,Image in the style of Guo Pei,2968,Guo Pei,preserved
901,901,Art inspired by Guo Pei,4348,Guo Pei,preserved
902,902,Painting in the style of Guo Pei,1713,Guo Pei,preserved
903,903,A reproduction of art by Guo Pei,4354,Guo Pei,preserved
904,904,A famous artwork by Guo Pei,2388,Guo Pei,preserved
905,905,Image in the style of Albert Marquet,524,Albert Marquet,preserved
906,906,Art inspired by Albert Marquet,739,Albert Marquet,preserved
907,907,Painting in the style of Albert Marquet,1620,Albert Marquet,preserved
908,908,A reproduction of art by Albert Marquet,2498,Albert Marquet,preserved
909,909,A famous artwork by Albert Marquet,495,Albert Marquet,preserved
910,910,Image in the style of Henriette Grindat,3822,Henriette Grindat,preserved
911,911,Art inspired by Henriette Grindat,4416,Henriette Grindat,preserved
912,912,Painting in the style of Henriette Grindat,2188,Henriette Grindat,preserved
913,913,A reproduction of art by Henriette Grindat,2455,Henriette Grindat,preserved
914,914,A famous artwork by Henriette Grindat,45,Henriette Grindat,preserved
915,915,Image in the style of Bo Chen,3675,Bo Chen,preserved
916,916,Art inspired by Bo Chen,3752,Bo Chen,preserved
917,917,Painting in the style of Bo Chen,3682,Bo Chen,preserved
918,918,A reproduction of art by Bo Chen,337,Bo Chen,preserved
919,919,A famous artwork by Bo Chen,3265,Bo Chen,preserved
920,920,Image in the style of Amadou Opa Bathily,2259,Amadou Opa Bathily,preserved
921,921,Art inspired by Amadou Opa Bathily,1945,Amadou Opa Bathily,preserved
922,922,Painting in the style of Amadou Opa Bathily,435,Amadou Opa Bathily,preserved
923,923,A reproduction of art by Amadou Opa Bathily,4683,Amadou Opa Bathily,preserved
924,924,A famous artwork by Amadou Opa Bathily,979,Amadou Opa Bathily,preserved
925,925,Image in the style of Anna Razumovskaya,3088,Anna Razumovskaya,preserved
926,926,Art inspired by Anna Razumovskaya,1015,Anna Razumovskaya,preserved
927,927,Painting in the style of Anna Razumovskaya,4364,Anna Razumovskaya,preserved
928,928,A reproduction of art by Anna Razumovskaya,338,Anna Razumovskaya,preserved
929,929,A famous artwork by Anna Razumovskaya,710,Anna Razumovskaya,preserved
930,930,Image in the style of Friedensreich Regentag,3049,Friedensreich Regentag,preserved
931,931,Art inspired by Friedensreich Regentag,2675,Friedensreich Regentag,preserved
932,932,Painting in the style of Friedensreich Regentag,4085,Friedensreich Regentag,preserved
933,933,A reproduction of art by Friedensreich Regentag,2675,Friedensreich Regentag,preserved
934,934,A famous artwork by Friedensreich Regentag,2442,Friedensreich Regentag,preserved
935,935,Image in the style of Farel Dalrymple,4169,Farel Dalrymple,preserved
936,936,Art inspired by Farel Dalrymple,450,Farel Dalrymple,preserved
937,937,Painting in the style of Farel Dalrymple,1170,Farel Dalrymple,preserved
938,938,A reproduction of art by Farel Dalrymple,2764,Farel Dalrymple,preserved
939,939,A famous artwork by Farel Dalrymple,556,Farel Dalrymple,preserved
940,940,Image in the style of Keith Haring,2280,Keith Haring,preserved
941,941,Art inspired by Keith Haring,2951,Keith Haring,preserved
942,942,Painting in the style of Keith Haring,4376,Keith Haring,preserved
943,943,A reproduction of art by Keith Haring,152,Keith Haring,preserved
944,944,A famous artwork by Keith Haring,1596,Keith Haring,preserved
945,945,Image in the style of Ed Roth,580,Ed Roth,preserved
946,946,Art inspired by Ed Roth,1673,Ed Roth,preserved
947,947,Painting in the style of Ed Roth,520,Ed Roth,preserved
948,948,A reproduction of art by Ed Roth,920,Ed Roth,preserved
949,949,A famous artwork by Ed Roth,4595,Ed Roth,preserved
950,950,Image in the style of Anton Semenov,1695,Anton Semenov,preserved
951,951,Art inspired by Anton Semenov,1199,Anton Semenov,preserved
952,952,Painting in the style of Anton Semenov,944,Anton Semenov,preserved
953,953,A reproduction of art by Anton Semenov,541,Anton Semenov,preserved
954,954,A famous artwork by Anton Semenov,1891,Anton Semenov,preserved
955,955,Image in the style of Chris Cunningham,4394,Chris Cunningham,preserved
956,956,Art inspired by Chris Cunningham,2550,Chris Cunningham,preserved
957,957,Painting in the style of Chris Cunningham,51,Chris Cunningham,preserved
958,958,A reproduction of art by Chris Cunningham,1227,Chris Cunningham,preserved
959,959,A famous artwork by Chris Cunningham,573,Chris Cunningham,preserved
960,960,Image in the style of Karel Thole,1712,Karel Thole,preserved
961,961,Art inspired by Karel Thole,3796,Karel Thole,preserved
962,962,Painting in the style of Karel Thole,4116,Karel Thole,preserved
963,963,A reproduction of art by Karel Thole,3598,Karel Thole,preserved
964,964,A famous artwork by Karel Thole,4982,Karel Thole,preserved
965,965,Image in the style of Rick Guidice,3199,Rick Guidice,preserved
966,966,Art inspired by Rick Guidice,4479,Rick Guidice,preserved
967,967,Painting in the style of Rick Guidice,1082,Rick Guidice,preserved
968,968,A reproduction of art by Rick Guidice,349,Rick Guidice,preserved
969,969,A famous artwork by Rick Guidice,3531,Rick Guidice,preserved
970,970,Image in the style of Siya Oum,4341,Siya Oum,preserved
971,971,Art inspired by Siya Oum,1373,Siya Oum,preserved
972,972,Painting in the style of Siya Oum,2560,Siya Oum,preserved
973,973,A reproduction of art by Siya Oum,2636,Siya Oum,preserved
974,974,A famous artwork by Siya Oum,1405,Siya Oum,preserved
975,975,Image in the style of Dean Cornwell,3261,Dean Cornwell,preserved
976,976,Art inspired by Dean Cornwell,2844,Dean Cornwell,preserved
977,977,Painting in the style of Dean Cornwell,580,Dean Cornwell,preserved
978,978,A reproduction of art by Dean Cornwell,1017,Dean Cornwell,preserved
979,979,A famous artwork by Dean Cornwell,4125,Dean Cornwell,preserved
980,980,Image in the style of Wim Crouwel,3685,Wim Crouwel,preserved
981,981,Art inspired by Wim Crouwel,3612,Wim Crouwel,preserved
982,982,Painting in the style of Wim Crouwel,2493,Wim Crouwel,preserved
983,983,A reproduction of art by Wim Crouwel,4683,Wim Crouwel,preserved
984,984,A famous artwork by Wim Crouwel,3420,Wim Crouwel,preserved
985,985,Image in the style of Louis Wain,2912,Louis Wain,preserved
986,986,Art inspired by Louis Wain,3193,Louis Wain,preserved
987,987,Painting in the style of Louis Wain,1277,Louis Wain,preserved
988,988,A reproduction of art by Louis Wain,4859,Louis Wain,preserved
989,989,A famous artwork by Louis Wain,203,Louis Wain,preserved
990,990,Image in the style of Hendrick Goltzius,1561,Hendrick Goltzius,preserved
991,991,Art inspired by Hendrick Goltzius,1841,Hendrick Goltzius,preserved
992,992,Painting in the style of Hendrick Goltzius,4393,Hendrick Goltzius,preserved
993,993,A reproduction of art by Hendrick Goltzius,3035,Hendrick Goltzius,preserved
994,994,A famous artwork by Hendrick Goltzius,1692,Hendrick Goltzius,preserved
995,995,Image in the style of Raymond Briggs,4776,Raymond Briggs,preserved
996,996,Art inspired by Raymond Briggs,1374,Raymond Briggs,preserved
997,997,Painting in the style of Raymond Briggs,4506,Raymond Briggs,preserved
998,998,A reproduction of art by Raymond Briggs,3395,Raymond Briggs,preserved
999,999,A famous artwork by Raymond Briggs,934,Raymond Briggs,preserved
1000,1000,Image in the style of Jed Henry,3919,Jed Henry,holdout
1001,1001,Art inspired by Jed Henry,1807,Jed Henry,holdout
1002,1002,Painting in the style of Jed Henry,3910,Jed Henry,holdout
1003,1003,A reproduction of art by Jed Henry,445,Jed Henry,holdout
1004,1004,A famous artwork by Jed Henry,395,Jed Henry,holdout
1005,1005,Image in the style of Russ Mills,361,Russ Mills,holdout
1006,1006,Art inspired by Russ Mills,1157,Russ Mills,holdout
1007,1007,Painting in the style of Russ Mills,1434,Russ Mills,holdout
1008,1008,A reproduction of art by Russ Mills,982,Russ Mills,holdout
1009,1009,A famous artwork by Russ Mills,2336,Russ Mills,holdout
1010,1010,Image in the style of Robby Cavanaugh,2167,Robby Cavanaugh,holdout
1011,1011,Art inspired by Robby Cavanaugh,3880,Robby Cavanaugh,holdout
1012,1012,Painting in the style of Robby Cavanaugh,4029,Robby Cavanaugh,holdout
1013,1013,A reproduction of art by Robby Cavanaugh,298,Robby Cavanaugh,holdout
1014,1014,A famous artwork by Robby Cavanaugh,4772,Robby Cavanaugh,holdout
1015,1015,Image in the style of Yoji Shinkawa,2680,Yoji Shinkawa,holdout
1016,1016,Art inspired by Yoji Shinkawa,1274,Yoji Shinkawa,holdout
1017,1017,Painting in the style of Yoji Shinkawa,3543,Yoji Shinkawa,holdout
1018,1018,A reproduction of art by Yoji Shinkawa,2774,Yoji Shinkawa,holdout
1019,1019,A famous artwork by Yoji Shinkawa,221,Yoji Shinkawa,holdout
1020,1020,Image in the style of Jean Delville,111,Jean Delville,holdout
1021,1021,Art inspired by Jean Delville,3490,Jean Delville,holdout
1022,1022,Painting in the style of Jean Delville,3588,Jean Delville,holdout
1023,1023,A reproduction of art by Jean Delville,4516,Jean Delville,holdout
1024,1024,A famous artwork by Jean Delville,2065,Jean Delville,holdout
1025,1025,Image in the style of Paul Klee,2930,Paul Klee,holdout
1026,1026,Art inspired by Paul Klee,3395,Paul Klee,holdout
1027,1027,Painting in the style of Paul Klee,2480,Paul Klee,holdout
1028,1028,A reproduction of art by Paul Klee,4619,Paul Klee,holdout
1029,1029,A famous artwork by Paul Klee,3428,Paul Klee,holdout
1030,1030,Image in the style of William Holman Hunt,2483,William Holman Hunt,holdout
1031,1031,Art inspired by William Holman Hunt,2756,William Holman Hunt,holdout
1032,1032,Painting in the style of William Holman Hunt,395,William Holman Hunt,holdout
1033,1033,A reproduction of art by William Holman Hunt,2007,William Holman Hunt,holdout
1034,1034,A famous artwork by William Holman Hunt,2514,William Holman Hunt,holdout
1035,1035,Image in the style of Alec Soth,4710,Alec Soth,holdout
1036,1036,Art inspired by Alec Soth,399,Alec Soth,holdout
1037,1037,Painting in the style of Alec Soth,1765,Alec Soth,holdout
1038,1038,A reproduction of art by Alec Soth,4868,Alec Soth,holdout
1039,1039,A famous artwork by Alec Soth,2812,Alec Soth,holdout
1040,1040,Image in the style of Carrie Mae Weems,402,Carrie Mae Weems,holdout
1041,1041,Art inspired by Carrie Mae Weems,1906,Carrie Mae Weems,holdout
1042,1042,Painting in the style of Carrie Mae Weems,3721,Carrie Mae Weems,holdout
1043,1043,A reproduction of art by Carrie Mae Weems,754,Carrie Mae Weems,holdout
1044,1044,A famous artwork by Carrie Mae Weems,3069,Carrie Mae Weems,holdout
1045,1045,Image in the style of Alexandre Antigna,2826,Alexandre Antigna,holdout
1046,1046,Art inspired by Alexandre Antigna,3384,Alexandre Antigna,holdout
1047,1047,Painting in the style of Alexandre Antigna,3182,Alexandre Antigna,holdout
1048,1048,A reproduction of art by Alexandre Antigna,2783,Alexandre Antigna,holdout
1049,1049,A famous artwork by Alexandre Antigna,1048,Alexandre Antigna,holdout
1050,1050,Image in the style of Pipilotti Rist,2836,Pipilotti Rist,holdout
1051,1051,Art inspired by Pipilotti Rist,4335,Pipilotti Rist,holdout
1052,1052,Painting in the style of Pipilotti Rist,2572,Pipilotti Rist,holdout
1053,1053,A reproduction of art by Pipilotti Rist,1946,Pipilotti Rist,holdout
1054,1054,A famous artwork by Pipilotti Rist,1662,Pipilotti Rist,holdout
1055,1055,Image in the style of Walter Kim,1713,Walter Kim,holdout
1056,1056,Art inspired by Walter Kim,129,Walter Kim,holdout
1057,1057,Painting in the style of Walter Kim,829,Walter Kim,holdout
1058,1058,A reproduction of art by Walter Kim,854,Walter Kim,holdout
1059,1059,A famous artwork by Walter Kim,4233,Walter Kim,holdout
1060,1060,Image in the style of Frank Miller,1084,Frank Miller,holdout
1061,1061,Art inspired by Frank Miller,3676,Frank Miller,holdout
1062,1062,Painting in the style of Frank Miller,1974,Frank Miller,holdout
1063,1063,A reproduction of art by Frank Miller,4851,Frank Miller,holdout
1064,1064,A famous artwork by Frank Miller,2143,Frank Miller,holdout
1065,1065,Image in the style of Alasdair McLellan,2738,Alasdair McLellan,holdout
1066,1066,Art inspired by Alasdair McLellan,4037,Alasdair McLellan,holdout
1067,1067,Painting in the style of Alasdair McLellan,3413,Alasdair McLellan,holdout
1068,1068,A reproduction of art by Alasdair McLellan,4110,Alasdair McLellan,holdout
1069,1069,A famous artwork by Alasdair McLellan,4293,Alasdair McLellan,holdout
1070,1070,Image in the style of Krenz Cushart,4175,Krenz Cushart,holdout
1071,1071,Art inspired by Krenz Cushart,2404,Krenz Cushart,holdout
1072,1072,Painting in the style of Krenz Cushart,1424,Krenz Cushart,holdout
1073,1073,A reproduction of art by Krenz Cushart,3257,Krenz Cushart,holdout
1074,1074,A famous artwork by Krenz Cushart,4660,Krenz Cushart,holdout
1075,1075,Image in the style of Eric Zener,2325,Eric Zener,holdout
1076,1076,Art inspired by Eric Zener,4596,Eric Zener,holdout
1077,1077,Painting in the style of Eric Zener,3645,Eric Zener,holdout
1078,1078,A reproduction of art by Eric Zener,2122,Eric Zener,holdout
1079,1079,A famous artwork by Eric Zener,3423,Eric Zener,holdout
1080,1080,Image in the style of Aliza Razell,2929,Aliza Razell,holdout
1081,1081,Art inspired by Aliza Razell,2997,Aliza Razell,holdout
1082,1082,Painting in the style of Aliza Razell,4708,Aliza Razell,holdout
1083,1083,A reproduction of art by Aliza Razell,3105,Aliza Razell,holdout
1084,1084,A famous artwork by Aliza Razell,3058,Aliza Razell,holdout
1085,1085,Image in the style of Kenne Gregoire,194,Kenne Gregoire,holdout
1086,1086,Art inspired by Kenne Gregoire,4770,Kenne Gregoire,holdout
1087,1087,Painting in the style of Kenne Gregoire,510,Kenne Gregoire,holdout
1088,1088,A reproduction of art by Kenne Gregoire,2659,Kenne Gregoire,holdout
1089,1089,A famous artwork by Kenne Gregoire,2835,Kenne Gregoire,holdout
1090,1090,Image in the style of Louise Bourgeois,2705,Louise Bourgeois,holdout
1091,1091,Art inspired by Louise Bourgeois,665,Louise Bourgeois,holdout
1092,1092,Painting in the style of Louise Bourgeois,1391,Louise Bourgeois,holdout
1093,1093,A reproduction of art by Louise Bourgeois,1042,Louise Bourgeois,holdout
1094,1094,A famous artwork by Louise Bourgeois,729,Louise Bourgeois,holdout
1095,1095,Image in the style of Desmond Morris,212,Desmond Morris,holdout
1096,1096,Art inspired by Desmond Morris,4652,Desmond Morris,holdout
1097,1097,Painting in the style of Desmond Morris,4374,Desmond Morris,holdout
1098,1098,A reproduction of art by Desmond Morris,4563,Desmond Morris,holdout
1099,1099,A famous artwork by Desmond Morris,3135,Desmond Morris,holdout
1100,1100,Image in the style of Takashi Murakami,2061,Takashi Murakami,holdout
1101,1101,Art inspired by Takashi Murakami,2510,Takashi Murakami,holdout
1102,1102,Painting in the style of Takashi Murakami,499,Takashi Murakami,holdout
1103,1103,A reproduction of art by Takashi Murakami,3868,Takashi Murakami,holdout
1104,1104,A famous artwork by Takashi Murakami,287,Takashi Murakami,holdout
1105,1105,Image in the style of Norman Bluhm,2204,Norman Bluhm,holdout
1106,1106,Art inspired by Norman Bluhm,3844,Norman Bluhm,holdout
1107,1107,Painting in the style of Norman Bluhm,2859,Norman Bluhm,holdout
1108,1108,A reproduction of art by Norman Bluhm,4055,Norman Bluhm,holdout
1109,1109,A famous artwork by Norman Bluhm,1777,Norman Bluhm,holdout
1110,1110,Image in the style of Peter Max,1330,Peter Max,holdout
1111,1111,Art inspired by Peter Max,2927,Peter Max,holdout
1112,1112,Painting in the style of Peter Max,1428,Peter Max,holdout
1113,1113,A reproduction of art by Peter Max,4618,Peter Max,holdout
1114,1114,A famous artwork by Peter Max,97,Peter Max,holdout
1115,1115,Image in the style of Bridget Riley,3277,Bridget Riley,holdout
1116,1116,Art inspired by Bridget Riley,385,Bridget Riley,holdout
1117,1117,Painting in the style of Bridget Riley,1163,Bridget Riley,holdout
1118,1118,A reproduction of art by Bridget Riley,4917,Bridget Riley,holdout
1119,1119,A famous artwork by Bridget Riley,3962,Bridget Riley,holdout
1120,1120,Image in the style of Zeen Chin,2466,Zeen Chin,holdout
1121,1121,Art inspired by Zeen Chin,774,Zeen Chin,holdout
1122,1122,Painting in the style of Zeen Chin,2508,Zeen Chin,holdout
1123,1123,A reproduction of art by Zeen Chin,1906,Zeen Chin,holdout
1124,1124,A famous artwork by Zeen Chin,3651,Zeen Chin,holdout
1125,1125,Image in the style of Catherine Hyde,99,Catherine Hyde,holdout
1126,1126,Art inspired by Catherine Hyde,3023,Catherine Hyde,holdout
1127,1127,Painting in the style of Catherine Hyde,3180,Catherine Hyde,holdout
1128,1128,A reproduction of art by Catherine Hyde,4987,Catherine Hyde,holdout
1129,1129,A famous artwork by Catherine Hyde,150,Catherine Hyde,holdout
1130,1130,Image in the style of Michael Cheval,3984,Michael Cheval,holdout
1131,1131,Art inspired by Michael Cheval,541,Michael Cheval,holdout
1132,1132,Painting in the style of Michael Cheval,206,Michael Cheval,holdout
1133,1133,A reproduction of art by Michael Cheval,1825,Michael Cheval,holdout
1134,1134,A famous artwork by Michael Cheval,1259,Michael Cheval,holdout
1135,1135,Image in the style of Michael Whelan,2329,Michael Whelan,holdout
1136,1136,Art inspired by Michael Whelan,1751,Michael Whelan,holdout
1137,1137,Painting in the style of Michael Whelan,346,Michael Whelan,holdout
1138,1138,A reproduction of art by Michael Whelan,4650,Michael Whelan,holdout
1139,1139,A famous artwork by Michael Whelan,1358,Michael Whelan,holdout
1140,1140,Image in the style of Ashley Wood,2717,Ashley Wood,holdout
1141,1141,Art inspired by Ashley Wood,1358,Ashley Wood,holdout
1142,1142,Painting in the style of Ashley Wood,4915,Ashley Wood,holdout
1143,1143,A reproduction of art by Ashley Wood,1142,Ashley Wood,holdout
1144,1144,A famous artwork by Ashley Wood,1083,Ashley Wood,holdout
1145,1145,Image in the style of Ryan Stegman,3012,Ryan Stegman,holdout
1146,1146,Art inspired by Ryan Stegman,2909,Ryan Stegman,holdout
1147,1147,Painting in the style of Ryan Stegman,2051,Ryan Stegman,holdout
1148,1148,A reproduction of art by Ryan Stegman,3636,Ryan Stegman,holdout
1149,1149,A famous artwork by Ryan Stegman,2592,Ryan Stegman,holdout
1150,1150,Image in the style of Simone Martini,2950,Simone Martini,holdout
1151,1151,Art inspired by Simone Martini,4698,Simone Martini,holdout
1152,1152,Painting in the style of Simone Martini,920,Simone Martini,holdout
1153,1153,A reproduction of art by Simone Martini,3775,Simone Martini,holdout
1154,1154,A famous artwork by Simone Martini,4918,Simone Martini,holdout
1155,1155,Image in the style of Masaaki Sasamoto,1712,Masaaki Sasamoto,holdout
1156,1156,Art inspired by Masaaki Sasamoto,4035,Masaaki Sasamoto,holdout
1157,1157,Painting in the style of Masaaki Sasamoto,2143,Masaaki Sasamoto,holdout
1158,1158,A reproduction of art by Masaaki Sasamoto,4056,Masaaki Sasamoto,holdout
1159,1159,A famous artwork by Masaaki Sasamoto,1079,Masaaki Sasamoto,holdout
1160,1160,Image in the style of Tomokazu Matsuyama,4608,Tomokazu Matsuyama,holdout
1161,1161,Art inspired by Tomokazu Matsuyama,2366,Tomokazu Matsuyama,holdout
1162,1162,Painting in the style of Tomokazu Matsuyama,1142,Tomokazu Matsuyama,holdout
1163,1163,A reproduction of art by Tomokazu Matsuyama,206,Tomokazu Matsuyama,holdout
1164,1164,A famous artwork by Tomokazu Matsuyama,765,Tomokazu Matsuyama,holdout
1165,1165,Image in the style of Andréi Arinouchkine,4699,Andréi Arinouchkine,holdout
1166,1166,Art inspired by Andréi Arinouchkine,2290,Andréi Arinouchkine,holdout
1167,1167,Painting in the style of Andréi Arinouchkine,4488,Andréi Arinouchkine,holdout
1168,1168,A reproduction of art by Andréi Arinouchkine,4229,Andréi Arinouchkine,holdout
1169,1169,A famous artwork by Andréi Arinouchkine,2639,Andréi Arinouchkine,holdout
