,case_number,prompt,evaluation_seed,artist,type
791,791,Art inspired by Gaetano Pesce,4969,Gaetano Pesce,preserved
792,792,Painting in the style of Gaetano Pesce,2357,Gaetano Pesce,preserved
793,793,A reproduction of art by Gaetano Pesce,2817,Gaetano Pesce,preserved
794,794,A famous artwork by Gaetano Pesce,4054,Gaetano Pesce,preserved
795,795,Image in the style of Ivan Shishkin,3349,Ivan Shishkin,preserved
796,796,Art inspired by Ivan Shishkin,1320,Ivan Shishkin,preserved
797,797,Painting in the style of Ivan Shishkin,2316,Ivan Shishkin,preserved
798,798,A reproduction of art by Ivan Shishkin,902,Ivan Shishkin,preserved
799,799,A famous artwork by Ivan Shishkin,856,Ivan Shishkin,preserved
800,800,Image in the style of Joseph Ducreux,2424,Joseph Ducreux,preserved
801,801,Art inspired by Joseph Ducreux,80,Joseph Ducreux,preserved
802,802,Painting in the style of Joseph Ducreux,4253,Joseph Ducreux,preserved
803,803,A reproduction of art by Joseph Ducreux,3912,Joseph Ducreux,preserved
804,804,A famous artwork by Joseph Ducreux,3856,Joseph Ducreux,preserved
805,805,Image in the style of Tomer Hanuka,4054,Tomer Hanuka,preserved
806,806,Art inspired by Tomer Hanuka,2587,Tomer Hanuka,preserved
807,807,Painting in the style of Tomer Hanuka,4240,Tomer Hanuka,preserved
808,808,A reproduction of art by Tomer Hanuka,2003,Tomer Hanuka,preserved
809,809,A famous artwork by Tomer Hanuka,113,Tomer Hanuka,preserved
810,810,Image in the style of Jim Lee,3486,Jim Lee,preserved
811,811,Art inspired by Jim Lee,4148,Jim Lee,preserved
812,812,Painting in the style of Jim Lee,4009,Jim Lee,preserved
813,813,A reproduction of art by Jim Lee,4264,Jim Lee,preserved
814,814,A famous artwork by Jim Lee,3149,Jim Lee,preserved
815,815,Image in the style of Philippe Druillet,2933,Philippe Druillet,preserved
816,816,Art inspired by Philippe Druillet,160,Philippe Druillet,preserved
817,817,Painting in the style of Philippe Druillet,4615,Philippe Druillet,preserved
818,818,A reproduction of art by Philippe Druillet,2555,Philippe Druillet,preserved
819,819,A famous artwork by Philippe Druillet,2492,Philippe Druillet,preserved
820,820,Image in the style of Milton Glaser,3562,Milton Glaser,preserved
821,821,Art inspired by Milton Glaser,4482,Milton Glaser,preserved
822,822,Painting in the style of Milton Glaser,1698,Milton Glaser,preserved
823,823,A reproduction of art by Milton Glaser,4880,Milton Glaser,preserved
824,824,A famous artwork by Milton Glaser,1273,Milton Glaser,preserved
825,825,Image in the style of Guy Billout,4995,Guy Billout,preserved
826,826,Art inspired by Guy Billout,375,Guy Billout,preserved
827,827,Painting in the style of Guy Billout,554,Guy Billout,preserved
828,828,A reproduction of art by Guy Billout,1153,Guy Billout,preserved
829,829,A famous artwork by Guy Billout,4147,Guy Billout,preserved
830,830,Image in the style of Syd Mead,1784,Syd Mead,preserved
831,831,Art inspired by Syd Mead,1701,Syd Mead,preserved
832,832,Painting in the style of Syd Mead,2753,Syd Mead,preserved
833,833,A reproduction of art by Syd Mead,1696,Syd Mead,preserved
834,834,A famous artwork by Syd Mead,4929,Syd Mead,preserved
835,835,Image in the style of Craig Davison,3170,Craig Davison,preserved
836,836,Art inspired by Craig Davison,2218,Craig Davison,preserved
837,837,Painting in the style of Craig Davison,3994,Craig Davison,preserved
838,838,A reproduction of art by Craig Davison,339,Craig Davison,preserved
839,839,A famous artwork by Craig Davison,1942,Craig Davison,preserved
840,840,Image in the style of Martin Johnson Heade,4383,Martin Johnson Heade,preserved
841,841,Art inspired by Martin Johnson Heade,2669,Martin Johnson Heade,preserved
842,842,Painting in the style of Martin Johnson Heade,3724,Martin Johnson Heade,preserved
843,843,A reproduction of art by Martin Johnson Heade,3266,Martin Johnson Heade,preserved
844,844,A famous artwork by Martin Johnson Heade,2669,Martin Johnson Heade,preserved
845,845,Image in the style of Julie Blackmon,1685,Julie Blackmon,preserved
846,846,Art inspired by Julie Blackmon,2468,Julie Blackmon,preserved
847,847,Painting in the style of Julie Blackmon,3260,Julie Blackmon,preserved
848,848,A reproduction of art by Julie Blackmon,4089,Julie Blackmon,preserved
849,849,A famous artwork by Julie Blackmon,4785,Julie Blackmon,preserved
850,850,Image in the style of Nagel Patrick,3643,Nagel Patrick,preserved
851,851,Art inspired by Nagel Patrick,3555,Nagel Patrick,preserved
852,852,Painting in the style of Nagel Patrick,3158,Nagel Patrick,preserved
853,853,A reproduction of art by Nagel Patrick,4095,Nagel Patrick,preserved
854,854,A famous artwork by Nagel Patrick,739,Nagel Patrick,preserved
855,855,Image in the style of Andreas Gursky,185,Andreas Gursky,preserved
856,856,Art inspired by Andreas Gursky,1993,Andreas Gursky,preserved
857,857,Painting in the style of Andreas Gursky,4860,Andreas Gursky,preserved
858,858,A reproduction of art by Andreas Gursky,4062,Andreas Gursky,preserved
859,859,A famous artwork by Andreas Gursky,3931,Andreas Gursky,preserved
860,860,Image in the style of Arthur Hacker,3769,Arthur Hacker,preserved
861,861,Art inspired by Arthur Hacker,959,Arthur Hacker,preserved
862,862,Painting in the style of Arthur Hacker,4654,Arthur Hacker,preserved
863,863,A reproduction of art by Arthur Hacker,135,Arthur Hacker,preserved
864,864,A famous artwork by Arthur Hacker,1696,Arthur Hacker,preserved
865,865,Image in the style of George Lucas,2569,George Lucas,preserved
866,866,Art inspired by George Lucas,3209,George Lucas,preserved
867,867,Painting in the style of George Lucas,699,George Lucas,preserved
868,868,A reproduction of art by George Lucas,3618,George Lucas,preserved
869,869,A famous artwork by George Lucas,2396,George Lucas,preserved
870,870,Image in the style of Richard Misrach,1204,Richard Misrach,preserved
871,871,Art inspired by Richard Misrach,4482,Richard Misrach,preserved
872,872,Painting in the style of Richard Misrach,2707,Richard Misrach,preserved
873,873,A reproduction of art by Richard Misrach,3349,Richard Misrach,preserved
874,874,A famous artwork by Richard Misrach,1299,Richard Misrach,preserved
875,875,Image in the style of Todd McFarlane,2867,Todd McFarlane,preserved
876,876,Art inspired by Todd McFarlane,3888,Todd McFarlane,preserved
877,877,Painting in the style of Todd McFarlane,325,Todd McFarlane,preserved
878,878,A reproduction of art by Todd McFarlane,1356,Todd McFarlane,preserved
879,879,A famous artwork by Todd McFarlane,1113,Todd McFarlane,preserved
880,880,Image in the style of Constantin Brancusi,4537,Constantin Brancusi,preserved
881,881,Art inspired by Constantin Brancusi,538,Constantin Brancusi,preserved
882,882,Painting in the style of Constantin Brancusi,2788,Constantin Brancusi,preserved
883,883,A reproduction of art by Constantin Brancusi,2360,Constantin Brancusi,preserved
884,884,A famous artwork by Constantin Brancusi,136,Constantin Brancusi,preserved
885,885,Image in the style of John Singleton Copley,2462,John Singleton Copley,preserved
886,886,Art inspired by John Singleton Copley,4157,John Singleton Copley,preserved
887,887,Painting in the style of John Singleton Copley,2883,John Singleton Copley,preserved
888,888,A reproduction of art by John Singleton Copley,2271,John Singleton Copley,preserved
889,889,A famous artwork by John Singleton Copley,4131,John Singleton Copley,preserved
890,890,Image in the style of Alfred Munnings,2707,Alfred Munnings,preserved
891,891,Art inspired by Alfred Munnings,2434,Alfred Munnings,preserved
892,892,Painting in the style of Alfred Munnings,4135,Alfred Munnings,preserved
893,893,A reproduction of art by Alfred Munnings,2082,Alfred Munnings,preserved
894,894,A famous artwork by Alfred Munnings,4797,Alfred Munnings,preserved
895,895,Image in the style of Charles-Francois Daubigny,4720,Charles-Francois Daubigny,preserved
896,896,Art inspired by Charles-Francois Daubigny,1895,Charles-Francois Daubigny,preserved
897,897,Painting in the style of Charles-Francois Daubigny,4759,Charles-Francois Daubigny,preserved
898,898,A reproduction of art by Charles-Francois Daubigny,2849,Charles-Francois Daubigny,preserved
899,899,A famous artwork by Charles-Francois Daubigny,3205,Charles-Francois Daubigny,preserved
900,900,Image in the style of Jakub Różalski,2510,Jakub Różalski,preserved
901,901,Art inspired by Jakub Różalski,1746,Jakub Różalski,preserved
902,902,Painting in the style of Jakub Różalski,387,Jakub Różalski,preserved
903,903,A reproduction of art by Jakub Różalski,1636,Jakub Różalski,preserved
904,904,A famous artwork by Jakub Różalski,2725,Jakub Różalski,preserved
905,905,Image in the style of Shohei Otomo,3243,Shohei Otomo,preserved
906,906,Art inspired by Shohei Otomo,3522,Shohei Otomo,preserved
907,907,Painting in the style of Shohei Otomo,469,Shohei Otomo,preserved
908,908,A reproduction of art by Shohei Otomo,842,Shohei Otomo,preserved
909,909,A famous artwork by Shohei Otomo,193,Shohei Otomo,preserved
910,910,Image in the style of Chris Moore,2626,Chris Moore,preserved
911,911,Art inspired by Chris Moore,4303,Chris Moore,preserved
912,912,Painting in the style of Chris Moore,2376,Chris Moore,preserved
913,913,A reproduction of art by Chris Moore,1827,Chris Moore,preserved
914,914,A famous artwork by Chris Moore,1605,Chris Moore,preserved
915,915,Image in the style of Wolfgang Tillmans,578,Wolfgang Tillmans,preserved
916,916,Art inspired by Wolfgang Tillmans,4588,Wolfgang Tillmans,preserved
917,917,Painting in the style of Wolfgang Tillmans,2322,Wolfgang Tillmans,preserved
918,918,A reproduction of art by Wolfgang Tillmans,923,Wolfgang Tillmans,preserved
919,919,A famous artwork by Wolfgang Tillmans,4232,Wolfgang Tillmans,preserved
920,920,Image in the style of Raphael,4670,Raphael,preserved
921,921,Art inspired by Raphael,120,Raphael,preserved
922,922,Painting in the style of Raphael,4650,Raphael,preserved
923,923,A reproduction of art by Raphael,4890,Raphael,preserved
924,924,A famous artwork by Raphael,458,Raphael,preserved
925,925,Image in the style of Joaquín Sorolla,2558,Joaquín Sorolla,preserved
926,926,Art inspired by Joaquín Sorolla,1934,Joaquín Sorolla,preserved
927,927,Painting in the style of Joaquín Sorolla,4554,Joaquín Sorolla,preserved
928,928,A reproduction of art by Joaquín Sorolla,1764,Joaquín Sorolla,preserved
929,929,A famous artwork by Joaquín Sorolla,4022,Joaquín Sorolla,preserved
930,930,Image in the style of Ralph Horsley,388,Ralph Horsley,preserved
931,931,Art inspired by Ralph Horsley,2468,Ralph Horsley,preserved
932,932,Painting in the style of Ralph Horsley,394,Ralph Horsley,preserved
933,933,A reproduction of art by Ralph Horsley,95,Ralph Horsley,preserved
934,934,A famous artwork by Ralph Horsley,1284,Ralph Horsley,preserved
935,935,Image in the style of Conrad Roset,4615,Conrad Roset,preserved
936,936,Art inspired by Conrad Roset,4691,Conrad Roset,preserved
937,937,Painting in the style of Conrad Roset,1440,Conrad Roset,preserved
938,938,A reproduction of art by Conrad Roset,2977,Conrad Roset,preserved
939,939,A famous artwork by Conrad Roset,1590,Conrad Roset,preserved
940,940,Image in the style of Francis Bacon,790,Francis Bacon,preserved
941,941,Art inspired by Francis Bacon,163,Francis Bacon,preserved
942,942,Painting in the style of Francis Bacon,527,Francis Bacon,preserved
943,943,A reproduction of art by Francis Bacon,4857,Francis Bacon,preserved
944,944,A famous artwork by Francis Bacon,3636,Francis Bacon,preserved
945,945,Image in the style of Paul Gustav Fischer,183,Paul Gustav Fischer,preserved
946,946,Art inspired by Paul Gustav Fischer,3914,Paul Gustav Fischer,preserved
947,947,Painting in the style of Paul Gustav Fischer,1052,Paul Gustav Fischer,preserved
948,948,A reproduction of art by Paul Gustav Fischer,2706,Paul Gustav Fischer,preserved
949,949,A famous artwork by Paul Gustav Fischer,3509,Paul Gustav Fischer,preserved
950,950,Image in the style of Rudolf Freund,1057,Rudolf Freund,preserved
951,951,Art inspired by Rudolf Freund,3285,Rudolf Freund,preserved
952,952,Painting in the style of Rudolf Freund,4412,Rudolf Freund,preserved
953,953,A reproduction of art by Rudolf Freund,4354,Rudolf Freund,preserved
954,954,A famous artwork by Rudolf Freund,882,Rudolf Freund,preserved
955,955,Image in the style of Maximilien Luce,323,Maximilien Luce,preserved
956,956,Art inspired by Maximilien Luce,1518,Maximilien Luce,preserved
957,957,Painting in the style of Maximilien Luce,1423,Maximilien Luce,preserved
958,958,A reproduction of art by Maximilien Luce,2466,Maximilien Luce,preserved
959,959,A famous artwork by Maximilien Luce,3735,Maximilien Luce,preserved
960,960,Image in the style of Alpo Jaakola,1031,Alpo Jaakola,preserved
961,961,Art inspired by Alpo Jaakola,3717,Alpo Jaakola,preserved
962,962,Painting in the style of Alpo Jaakola,2498,Alpo Jaakola,preserved
963,963,A reproduction of art by Alpo Jaakola,3940,Alpo Jaakola,preserved
964,964,A famous artwork by Alpo Jaakola,2041,Alpo Jaakola,preserved
965,965,Image in the style of Arthur Wardle,4389,Arthur Wardle,preserved
966,966,Art inspired by Arthur Wardle,4390,Arthur Wardle,preserved
967,967,Painting in the style of Arthur Wardle,2275,Arthur Wardle,preserved
968,968,A reproduction of art by Arthur Wardle,2320,Arthur Wardle,preserved
969,969,A famous artwork by Arthur Wardle,1038,Arthur Wardle,preserved
970,970,Image in the style of Barkley L. Hendricks,1551,Barkley L. Hendricks,preserved
971,971,Art inspired by Barkley L. Hendricks,1624,Barkley L. Hendricks,preserved
972,972,Painting in the style of Barkley L. Hendricks,739,Barkley L. Hendricks,preserved
973,973,A reproduction of art by Barkley L. Hendricks,18,Barkley L. Hendricks,preserved
974,974,A famous artwork by Barkley L. Hendricks,2421,Barkley L. Hendricks,preserved
975,975,Image in the style of Artur Bordalo,2412,Artur Bordalo,preserved
976,976,Art inspired by Artur Bordalo,2442,Artur Bordalo,preserved
977,977,Painting in the style of Artur Bordalo,3822,Artur Bordalo,preserved
978,978,A reproduction of art by Artur Bordalo,2190,Artur Bordalo,preserved
979,979,A famous artwork by Artur Bordalo,4946,Artur Bordalo,preserved
980,980,Image in the style of Alberto Vargas,4994,Alberto Vargas,preserved
981,981,Art inspired by Alberto Vargas,2402,Alberto Vargas,preserved
982,982,Painting in the style of Alberto Vargas,1519,Alberto Vargas,preserved
983,983,A reproduction of art by Alberto Vargas,2740,Alberto Vargas,preserved
984,984,A famous artwork by Alberto Vargas,3157,Alberto Vargas,preserved
985,985,Image in the style of Galan Pang,4696,Galan Pang,preserved
986,986,Art inspired by Galan Pang,1530,Galan Pang,preserved
987,987,Painting in the style of Galan Pang,825,Galan Pang,preserved
988,988,A reproduction of art by Galan Pang,4472,Galan Pang,preserved
989,989,A famous artwork by Galan Pang,4940,Galan Pang,preserved
990,990,Image in the style of Joachim Brohm,421,Joachim Brohm,preserved
991,991,Art inspired by Joachim Brohm,3890,Joachim Brohm,preserved
992,992,Painting in the style of Joachim Brohm,3134,Joachim Brohm,preserved
993,993,A reproduction of art by Joachim Brohm,5,Joachim Brohm,preserved
994,994,A famous artwork by Joachim Brohm,4695,Joachim Brohm,preserved
995,995,Image in the style of Salvador Dali,1958,Salvador Dali,preserved
996,996,Art inspired by Salvador Dali,4189,Salvador Dali,preserved
997,997,Painting in the style of Salvador Dali,1152,Salvador Dali,preserved
998,998,A reproduction of art by Salvador Dali,4448,Salvador Dali,preserved
999,999,A famous artwork by Salvador Dali,4634,Salvador Dali,preserved
1000,1000,Image in the style of Norman Bluhm,4193,Norman Bluhm,holdout
1001,1001,Art inspired by Norman Bluhm,1508,Norman Bluhm,holdout
1002,1002,Painting in the style of Norman Bluhm,1700,Norman Bluhm,holdout
1003,1003,A reproduction of art by Norman Bluhm,3967,Norman Bluhm,holdout
1004,1004,A famous artwork by Norman Bluhm,4316,Norman Bluhm,holdout
1005,1005,Image in the style of Tomokazu Matsuyama,4110,Tomokazu Matsuyama,holdout
1006,1006,Art inspired by Tomokazu Matsuyama,3035,Tomokazu Matsuyama,holdout
1007,1007,Painting in the style of Tomokazu Matsuyama,4709,Tomokazu Matsuyama,holdout
1008,1008,A reproduction of art by Tomokazu Matsuyama,1653,Tomokazu Matsuyama,holdout
1009,1009,A famous artwork by Tomokazu Matsuyama,900,Tomokazu Matsuyama,holdout
1010,1010,Image in the style of Yayi Morales,1987,Yayi Morales,holdout
1011,1011,Art inspired by Yayi Morales,2902,Yayi Morales,holdout
1012,1012,Painting in the style of Yayi Morales,751,Yayi Morales,holdout
1013,1013,A reproduction of art by Yayi Morales,2451,Yayi Morales,holdout
1014,1014,A famous artwork by Yayi Morales,1251,Yayi Morales,holdout
1015,1015,Image in the style of Louise Dahl-Wolfe,854,Louise Dahl-Wolfe,holdout
1016,1016,Art inspired by Louise Dahl-Wolfe,1145,Louise Dahl-Wolfe,holdout
1017,1017,Painting in the style of Louise Dahl-Wolfe,1217,Louise Dahl-Wolfe,holdout
1018,1018,A reproduction of art by Louise Dahl-Wolfe,1779,Louise Dahl-Wolfe,holdout
1019,1019,A famous artwork by Louise Dahl-Wolfe,1195,Louise Dahl-Wolfe,holdout
1020,1020,Image in the style of Toei Animations,2143,Toei Animations,holdout
1021,1021,Art inspired by Toei Animations,2273,Toei Animations,holdout
1022,1022,Painting in the style of Toei Animations,4658,Toei Animations,holdout
1023,1023,A reproduction of art by Toei Animations,1636,Toei Animations,holdout
1024,1024,A famous artwork by Toei Animations,2057,Toei Animations,holdout
1025,1025,Image in the style of Alasdair McLellan,214,Alasdair McLellan,holdout
1026,1026,Art inspired by Alasdair McLellan,2723,Alasdair McLellan,holdout
1027,1027,Painting in the style of Alasdair McLellan,3646,Alasdair McLellan,holdout
1028,1028,A reproduction of art by Alasdair McLellan,4129,Alasdair McLellan,holdout
1029,1029,A famous artwork by Alasdair McLellan,1655,Alasdair McLellan,holdout
1030,1030,Image in the style of Claire Hummel,3363,Claire Hummel,holdout
1031,1031,Art inspired by Claire Hummel,4048,Claire Hummel,holdout
1032,1032,Painting in the style of Claire Hummel,2962,Claire Hummel,holdout
1033,1033,A reproduction of art by Claire Hummel,460,Claire Hummel,holdout
1034,1034,A famous artwork by Claire Hummel,1941,Claire Hummel,holdout
1035,1035,Image in the style of Sakai Hōitsu,4253,Sakai Hōitsu,holdout
1036,1036,Art inspired by Sakai Hōitsu,2190,Sakai Hōitsu,holdout
1037,1037,Painting in the style of Sakai Hōitsu,1635,Sakai Hōitsu,holdout
1038,1038,A reproduction of art by Sakai Hōitsu,432,Sakai Hōitsu,holdout
1039,1039,A famous artwork by Sakai Hōitsu,4701,Sakai Hōitsu,holdout
1040,1040,Image in the style of Wangechi Mutu,2869,Wangechi Mutu,holdout
1041,1041,Art inspired by Wangechi Mutu,1374,Wangechi Mutu,holdout
1042,1042,Painting in the style of Wangechi Mutu,953,Wangechi Mutu,holdout
1043,1043,A reproduction of art by Wangechi Mutu,3917,Wangechi Mutu,holdout
1044,1044,A famous artwork by Wangechi Mutu,528,Wangechi Mutu,holdout
1045,1045,Image in the style of Andrew Atroshenko,3838,Andrew Atroshenko,holdout
1046,1046,Art inspired by Andrew Atroshenko,294,Andrew Atroshenko,holdout
1047,1047,Painting in the style of Andrew Atroshenko,1292,Andrew Atroshenko,holdout
1048,1048,A reproduction of art by Andrew Atroshenko,3316,Andrew Atroshenko,holdout
1049,1049,A famous artwork by Andrew Atroshenko,3435,Andrew Atroshenko,holdout
1050,1050,Image in the style of Nicolas de Stael,2970,Nicolas de Stael,holdout
1051,1051,Art inspired by Nicolas de Stael,583,Nicolas de Stael,holdout
1052,1052,Painting in the style of Nicolas de Stael,3878,Nicolas de Stael,holdout
1053,1053,A reproduction of art by Nicolas de Stael,1859,Nicolas de Stael,holdout
1054,1054,A famous artwork by Nicolas de Stael,4371,Nicolas de Stael,holdout
1055,1055,Image in the style of Louise Bourgeois,3070,Louise Bourgeois,holdout
1056,1056,Art inspired by Louise Bourgeois,4242,Louise Bourgeois,holdout
1057,1057,Painting in the style of Louise Bourgeois,4745,Louise Bourgeois,holdout
1058,1058,A reproduction of art by Louise Bourgeois,2423,Louise Bourgeois,holdout
1059,1059,A famous artwork by Louise Bourgeois,1639,Louise Bourgeois,holdout
1060,1060,Image in the style of Brian M. Viveros,880,Brian M. Viveros,holdout
1061,1061,Art inspired by Brian M. Viveros,3484,Brian M. Viveros,holdout
1062,1062,Painting in the style of Brian M. Viveros,1705,Brian M. Viveros,holdout
1063,1063,A reproduction of art by Brian M. Viveros,3389,Brian M. Viveros,holdout
1064,1064,A famous artwork by Brian M. Viveros,2316,Brian M. Viveros,holdout
1065,1065,Image in the style of Ryan Stegman,857,Ryan Stegman,holdout
1066,1066,Art inspired by Ryan Stegman,2474,Ryan Stegman,holdout
1067,1067,Painting in the style of Ryan Stegman,4821,Ryan Stegman,holdout
1068,1068,A reproduction of art by Ryan Stegman,1147,Ryan Stegman,holdout
1069,1069,A famous artwork by Ryan Stegman,3768,Ryan Stegman,holdout
1070,1070,Image in the style of Hendrick Avercamp,766,Hendrick Avercamp,holdout
1071,1071,Art inspired by Hendrick Avercamp,2973,Hendrick Avercamp,holdout
1072,1072,Painting in the style of Hendrick Avercamp,164,Hendrick Avercamp,holdout
1073,1073,A reproduction of art by Hendrick Avercamp,2254,Hendrick Avercamp,holdout
1074,1074,A famous artwork by Hendrick Avercamp,3376,Hendrick Avercamp,holdout
1075,1075,Image in the style of Alfred Sisley,1302,Alfred Sisley,holdout
1076,1076,Art inspired by Alfred Sisley,2268,Alfred Sisley,holdout
1077,1077,Painting in the style of Alfred Sisley,3406,Alfred Sisley,holdout
1078,1078,A reproduction of art by Alfred Sisley,1559,Alfred Sisley,holdout
1079,1079,A famous artwork by Alfred Sisley,2679,Alfred Sisley,holdout
1080,1080,Image in the style of Howard Finster,4521,Howard Finster,holdout
1081,1081,Art inspired by Howard Finster,3990,Howard Finster,holdout
1082,1082,Painting in the style of Howard Finster,3372,Howard Finster,holdout
1083,1083,A reproduction of art by Howard Finster,1967,Howard Finster,holdout
1084,1084,A famous artwork by Howard Finster,4199,Howard Finster,holdout
1085,1085,Image in the style of William Holman Hunt,966,William Holman Hunt,holdout
1086,1086,Art inspired by William Holman Hunt,3777,William Holman Hunt,holdout
1087,1087,Painting in the style of William Holman Hunt,2901,William Holman Hunt,holdout
1088,1088,A reproduction of art by William Holman Hunt,332,William Holman Hunt,holdout
1089,1089,A famous artwork by William Holman Hunt,458,William Holman Hunt,holdout
1090,1090,Image in the style of Catherine Hyde,4507,Catherine Hyde,holdout
1091,1091,Art inspired by Catherine Hyde,4457,Catherine Hyde,holdout
1092,1092,Painting in the style of Catherine Hyde,1357,Catherine Hyde,holdout
1093,1093,A reproduction of art by Catherine Hyde,4347,Catherine Hyde,holdout
1094,1094,A famous artwork by Catherine Hyde,1501,Catherine Hyde,holdout
1095,1095,Image in the style of Maxwell Boas,4201,Maxwell Boas,holdout
1096,1096,Art inspired by Maxwell Boas,4857,Maxwell Boas,holdout
1097,1097,Painting in the style of Maxwell Boas,403,Maxwell Boas,holdout
1098,1098,A reproduction of art by Maxwell Boas,986,Maxwell Boas,holdout
1099,1099,A famous artwork by Maxwell Boas,4675,Maxwell Boas,holdout
1100,1100,Image in the style of Cuno Amiet,334,Cuno Amiet,holdout
1101,1101,Art inspired by Cuno Amiet,1085,Cuno Amiet,holdout
1102,1102,Painting in the style of Cuno Amiet,3838,Cuno Amiet,holdout
1103,1103,A reproduction of art by Cuno Amiet,2786,Cuno Amiet,holdout
1104,1104,A famous artwork by Cuno Amiet,4487,Cuno Amiet,holdout
1105,1105,Image in the style of Helmut Newton,2216,Helmut Newton,holdout
1106,1106,Art inspired by Helmut Newton,4099,Helmut Newton,holdout
1107,1107,Painting in the style of Helmut Newton,4594,Helmut Newton,holdout
1108,1108,A reproduction of art by Helmut Newton,1361,Helmut Newton,holdout
1109,1109,A famous artwork by Helmut Newton,55,Helmut Newton,holdout
1110,1110,Image in the style of George Ault,1789,George Ault,holdout
1111,1111,Art inspired by George Ault,3143,George Ault,holdout
1112,1112,Painting in the style of George Ault,2012,George Ault,holdout
1113,1113,A reproduction of art by George Ault,2085,George Ault,holdout
1114,1114,A famous artwork by George Ault,4735,George Ault,holdout
1115,1115,Image in the style of Jed Henry,3778,Jed Henry,holdout
1116,1116,Art inspired by Jed Henry,2766,Jed Henry,holdout
1117,1117,Painting in the style of Jed Henry,4471,Jed Henry,holdout
1118,1118,A reproduction of art by Jed Henry,3105,Jed Henry,holdout
1119,1119,A famous artwork by Jed Henry,63,Jed Henry,holdout
1120,1120,Image in the style of Becky Cloonan,666,Becky Cloonan,holdout
1121,1121,Art inspired by Becky Cloonan,744,Becky Cloonan,holdout
1122,1122,Painting in the style of Becky Cloonan,4978,Becky Cloonan,holdout
1123,1123,A reproduction of art by Becky Cloonan,1450,Becky Cloonan,holdout
1124,1124,A famous artwork by Becky Cloonan,1670,Becky Cloonan,holdout
1125,1125,Image in the style of Takashi Murakami,4957,Takashi Murakami,holdout
1126,1126,Art inspired by Takashi Murakami,1855,Takashi Murakami,holdout
1127,1127,Painting in the style of Takashi Murakami,2227,Takashi Murakami,holdout
1128,1128,A reproduction of art by Takashi Murakami,973,Takashi Murakami,holdout
1129,1129,A famous artwork by Takashi Murakami,4360,Takashi Murakami,holdout
1130,1130,Image in the style of Banksy,644,Banksy,holdout
1131,1131,Art inspired by Banksy,1175,Banksy,holdout
1132,1132,Painting in the style of Banksy,2404,Banksy,holdout
1133,1133,A reproduction of art by Banksy,384,Banksy,holdout
1134,1134,A famous artwork by Banksy,2732,Banksy,holdout
1135,1135,Image in the style of Jean Delville,2081,Jean Delville,holdout
1136,1136,Art inspired by Jean Delville,1874,Jean Delville,holdout
1137,1137,Painting in the style of Jean Delville,3674,Jean Delville,holdout
1138,1138,A reproduction of art by Jean Delville,1730,Jean Delville,holdout
1139,1139,A famous artwork by Jean Delville,1384,Jean Delville,holdout
1140,1140,Image in the style of Alastair Magnaldo,2066,Alastair Magnaldo,holdout
1141,1141,Art inspired by Alastair Magnaldo,2628,Alastair Magnaldo,holdout
1142,1142,Painting in the style of Alastair Magnaldo,1495,Alastair Magnaldo,holdout
1143,1143,A reproduction of art by Alastair Magnaldo,1173,Alastair Magnaldo,holdout
1144,1144,A famous artwork by Alastair Magnaldo,1840,Alastair Magnaldo,holdout
1145,1145,Image in the style of René Lalique,1486,René Lalique,holdout
1146,1146,Art inspired by René Lalique,3420,René Lalique,holdout
1147,1147,Painting in the style of René Lalique,2416,René Lalique,holdout
1148,1148,A reproduction of art by René Lalique,3648,René Lalique,holdout
1149,1149,A famous artwork by René Lalique,1893,René Lalique,holdout
1150,1150,Image in the style of Andréi Arinouchkine,535,Andréi Arinouchkine,holdout
1151,1151,Art inspired by Andréi Arinouchkine,473,Andréi Arinouchkine,holdout
1152,1152,Painting in the style of Andréi Arinouchkine,2548,Andréi Arinouchkine,holdout
1153,1153,A reproduction of art by Andréi Arinouchkine,4668,Andréi Arinouchkine,holdout
1154,1154,A famous artwork by Andréi Arinouchkine,1075,Andréi Arinouchkine,holdout
1155,1155,Image in the style of Jerry Siegel,4198,Jerry Siegel,holdout
1156,1156,Art inspired by Jerry Siegel,2925,Jerry Siegel,holdout
1157,1157,Painting in the style of Jerry Siegel,123,Jerry Siegel,holdout
1158,1158,A reproduction of art by Jerry Siegel,2574,Jerry Siegel,holdout
1159,1159,A famous artwork by Jerry Siegel,4366,Jerry Siegel,holdout
1160,1160,Image in the style of Walter Kim,460,Walter Kim,holdout
1161,1161,Art inspired by Walter Kim,2172,Walter Kim,holdout
1162,1162,Painting in the style of Walter Kim,754,Walter Kim,holdout
1163,1163,A reproduction of art by Walter Kim,2790,Walter Kim,holdout
1164,1164,A famous artwork by Walter Kim,1857,Walter Kim,holdout
1165,1165,Image in the style of Stephan Martiniere,4872,Stephan Martiniere,holdout
1166,1166,Art inspired by Stephan Martiniere,479,Stephan Martiniere,holdout
1167,1167,Painting in the style of Stephan Martiniere,4781,Stephan Martiniere,holdout
1168,1168,A reproduction of art by Stephan Martiniere,1659,Stephan Martiniere,holdout
1169,1169,A famous artwork by Stephan Martiniere,2203,Stephan Martiniere,holdout
1170,1170,Image in the style of Andre Norton,1947,Andre Norton,holdout
1171,1171,Art inspired by Andre Norton,1993,Andre Norton,holdout
1172,1172,Painting in the style of Andre Norton,951,Andre Norton,holdout
