,case_number,prompt,evaluation_seed,artist,type
789,789,A famous artwork by Masaaki Sasamoto,2407,Masaaki Sasamoto,holdout
790,790,Image in the style of Louise Bourgeois,4108,Louise Bourgeois,holdout
791,791,Art inspired by Louise Bourgeois,1502,Louise Bourgeois,holdout
792,792,Painting in the style of Louise Bourgeois,312,Louise Bourgeois,holdout
793,793,A reproduction of art by Louise Bourgeois,1722,Louise Bourgeois,holdout
794,794,A famous artwork by Louise Bourgeois,482,Louise Bourgeois,holdout
795,795,Image in the style of Bijou Karman,4554,Bijou Karman,holdout
796,796,Art inspired by Bijou Karman,4518,Bijou Karman,holdout
797,797,Painting in the style of Bijou Karman,3310,Bijou Karman,holdout
798,798,A reproduction of art by Bijou Karman,2605,Bijou Karman,holdout
799,799,A famous artwork by Bijou Karman,3510,Bijou Karman,holdout
800,800,Image in the style of Zeen Chin,1621,Zeen Chin,holdout
801,801,Art inspired by Zeen Chin,1300,Zeen Chin,holdout
802,802,Painting in the style of Zeen Chin,1057,Zeen Chin,holdout
803,803,A reproduction of art by Zeen Chin,2803,Zeen Chin,holdout
804,804,A famous artwork by Zeen Chin,2003,Zeen Chin,holdout
805,805,Image in the style of Krenz Cushart,3690,Krenz Cushart,holdout
806,806,Art inspired by Krenz Cushart,3374,Krenz Cushart,holdout
807,807,Painting in the style of Krenz Cushart,4487,Krenz Cushart,holdout
808,808,A reproduction of art by Krenz Cushart,318,Krenz Cushart,holdout
809,809,A famous artwork by Krenz Cushart,4624,Krenz Cushart,holdout
810,810,Image in the style of Bill Brauer,2426,Bill Brauer,holdout
811,811,Art inspired by Bill Brauer,1481,Bill Brauer,holdout
812,812,Painting in the style of Bill Brauer,4500,Bill Brauer,holdout
813,813,A reproduction of art by Bill Brauer,2553,Bill Brauer,holdout
814,814,A famous artwork by Bill Brauer,3671,Bill Brauer,holdout
815,815,Image in the style of Alastair Magnaldo,4214,Alastair Magnaldo,holdout
816,816,Art inspired by Alastair Magnaldo,1306,Alastair Magnaldo,holdout
817,817,Painting in the style of Alastair Magnaldo,3054,Alastair Magnaldo,holdout
818,818,A reproduction of art by Alastair Magnaldo,1243,Alastair Magnaldo,holdout
819,819,A famous artwork by Alastair Magnaldo,2255,Alastair Magnaldo,holdout
820,820,Image in the style of Rob Gonsalves,394,Rob Gonsalves,holdout
821,821,Art inspired by Rob Gonsalves,768,Rob Gonsalves,holdout
822,822,Painting in the style of Rob Gonsalves,1375,Rob Gonsalves,holdout
823,823,A reproduction of art by Rob Gonsalves,3617,Rob Gonsalves,holdout
824,824,A famous artwork by Rob Gonsalves,3425,Rob Gonsalves,holdout
825,825,Image in the style of Kenne Gregoire,3734,Kenne Gregoire,holdout
826,826,Art inspired by Kenne Gregoire,3058,Kenne Gregoire,holdout
827,827,Painting in the style of Kenne Gregoire,1715,Kenne Gregoire,holdout
828,828,A reproduction of art by Kenne Gregoire,2284,Kenne Gregoire,holdout
829,829,A famous artwork by Kenne Gregoire,4723,Kenne Gregoire,holdout
830,830,Image in the style of Alfred Sisley,4981,Alfred Sisley,holdout
831,831,Art inspired by Alfred Sisley,2699,Alfred Sisley,holdout
832,832,Painting in the style of Alfred Sisley,4258,Alfred Sisley,holdout
833,833,A reproduction of art by Alfred Sisley,1107,Alfred Sisley,holdout
834,834,A famous artwork by Alfred Sisley,164,Alfred Sisley,holdout
835,835,Image in the style of Stephan Martiniere,2396,Stephan Martiniere,holdout
836,836,Art inspired by Stephan Martiniere,1546,Stephan Martiniere,holdout
837,837,Painting in the style of Stephan Martiniere,73,Stephan Martiniere,holdout
838,838,A reproduction of art by Stephan Martiniere,1832,Stephan Martiniere,holdout
839,839,A famous artwork by Stephan Martiniere,2800,Stephan Martiniere,holdout
840,840,Image in the style of John Howe,4633,John Howe,holdout
841,841,Art inspired by John Howe,3754,John Howe,holdout
842,842,Painting in the style of John Howe,255,John Howe,holdout
843,843,A reproduction of art by John Howe,1311,John Howe,holdout
844,844,A famous artwork by John Howe,753,John Howe,holdout
845,845,Image in the style of Bill Traylor,399,Bill Traylor,holdout
846,846,Art inspired by Bill Traylor,72,Bill Traylor,holdout
847,847,Painting in the style of Bill Traylor,1721,Bill Traylor,holdout
848,848,A reproduction of art by Bill Traylor,1937,Bill Traylor,holdout
849,849,A famous artwork by Bill Traylor,2353,Bill Traylor,holdout
850,850,Image in the style of Edward Burne-Jones,1571,Edward Burne-Jones,holdout
851,851,Art inspired by Edward Burne-Jones,2063,Edward Burne-Jones,holdout
852,852,Painting in the style of Edward Burne-Jones,2150,Edward Burne-Jones,holdout
853,853,A reproduction of art by Edward Burne-Jones,1854,Edward Burne-Jones,holdout
854,854,A famous artwork by Edward Burne-Jones,3357,Edward Burne-Jones,holdout
855,855,Image in the style of Maria Sibylla Merian,3003,Maria Sibylla Merian,holdout
856,856,Art inspired by Maria Sibylla Merian,4825,Maria Sibylla Merian,holdout
857,857,Painting in the style of Maria Sibylla Merian,346,Maria Sibylla Merian,holdout
858,858,A reproduction of art by Maria Sibylla Merian,599,Maria Sibylla Merian,holdout
859,859,A famous artwork by Maria Sibylla Merian,937,Maria Sibylla Merian,holdout
860,860,Image in the style of Arthur Stanley Wilkinson,790,Arthur Stanley Wilkinson,holdout
861,861,Art inspired by Arthur Stanley Wilkinson,2055,Arthur Stanley Wilkinson,holdout
862,862,Painting in the style of Arthur Stanley Wilkinson,4835,Arthur Stanley Wilkinson,holdout
863,863,A reproduction of art by Arthur Stanley Wilkinson,4042,Arthur Stanley Wilkinson,holdout
864,864,A famous artwork by Arthur Stanley Wilkinson,163,Arthur Stanley Wilkinson,holdout
865,865,Image in the style of Anne Bachelier,1258,Anne Bachelier,holdout
866,866,Art inspired by Anne Bachelier,3175,Anne Bachelier,holdout
867,867,Painting in the style of Anne Bachelier,173,Anne Bachelier,holdout
868,868,A reproduction of art by Anne Bachelier,4064,Anne Bachelier,holdout
869,869,A famous artwork by Anne Bachelier,604,Anne Bachelier,holdout
870,870,Image in the style of Michelangelo Buonarroti,4544,Michelangelo Buonarroti,holdout
871,871,Art inspired by Michelangelo Buonarroti,2012,Michelangelo Buonarroti,holdout
872,872,Painting in the style of Michelangelo Buonarroti,2313,Michelangelo Buonarroti,holdout
873,873,A reproduction of art by Michelangelo Buonarroti,592,Michelangelo Buonarroti,holdout
874,874,A famous artwork by Michelangelo Buonarroti,4393,Michelangelo Buonarroti,holdout
875,875,Image in the style of Louise Dahl-Wolfe,498,Louise Dahl-Wolfe,holdout
876,876,Art inspired by Louise Dahl-Wolfe,4391,Louise Dahl-Wolfe,holdout
877,877,Painting in the style of Louise Dahl-Wolfe,2505,Louise Dahl-Wolfe,holdout
878,878,A reproduction of art by Louise Dahl-Wolfe,4556,Louise Dahl-Wolfe,holdout
879,879,A famous artwork by Louise Dahl-Wolfe,2688,Louise Dahl-Wolfe,holdout
880,880,Image in the style of Chris Mars,4479,Chris Mars,holdout
881,881,Art inspired by Chris Mars,3116,Chris Mars,holdout
882,882,Painting in the style of Chris Mars,3093,Chris Mars,holdout
883,883,A reproduction of art by Chris Mars,2431,Chris Mars,holdout
884,884,A famous artwork by Chris Mars,1950,Chris Mars,holdout
885,885,Image in the style of Norman Bluhm,4540,Norman Bluhm,holdout
886,886,Art inspired by Norman Bluhm,3998,Norman Bluhm,holdout
887,887,Painting in the style of Norman Bluhm,511,Norman Bluhm,holdout
888,888,A reproduction of art by Norman Bluhm,3659,Norman Bluhm,holdout
889,889,A famous artwork by Norman Bluhm,3823,Norman Bluhm,holdout
890,890,Image in the style of Raina Telgemeier,2596,Raina Telgemeier,holdout
891,891,Art inspired by Raina Telgemeier,4244,Raina Telgemeier,holdout
892,892,Painting in the style of Raina Telgemeier,4318,Raina Telgemeier,holdout
893,893,A reproduction of art by Raina Telgemeier,2153,Raina Telgemeier,holdout
894,894,A famous artwork by Raina Telgemeier,4209,Raina Telgemeier,holdout
895,895,Image in the style of Robby Cavanaugh,1920,Robby Cavanaugh,holdout
896,896,Art inspired by Robby Cavanaugh,3923,Robby Cavanaugh,holdout
897,897,Painting in the style of Robby Cavanaugh,3703,Robby Cavanaugh,holdout
898,898,A reproduction of art by Robby Cavanaugh,19,Robby Cavanaugh,holdout
899,899,A famous artwork by Robby Cavanaugh,165,Robby Cavanaugh,holdout
900,900,Image in the style of Mike Campau,4585,Mike Campau,holdout
901,901,Art inspired by Mike Campau,4217,Mike Campau,holdout
902,902,Painting in the style of Mike Campau,118,Mike Campau,holdout
903,903,A reproduction of art by Mike Campau,2254,Mike Campau,holdout
904,904,A famous artwork by Mike Campau,4259,Mike Campau,holdout
905,905,Image in the style of Hendrick Avercamp,1940,Hendrick Avercamp,holdout
906,906,Art inspired by Hendrick Avercamp,3481,Hendrick Avercamp,holdout
907,907,Painting in the style of Hendrick Avercamp,1302,Hendrick Avercamp,holdout
908,908,A reproduction of art by Hendrick Avercamp,4528,Hendrick Avercamp,holdout
909,909,A famous artwork by Hendrick Avercamp,2456,Hendrick Avercamp,holdout
910,910,Image in the style of Carrie Mae Weems,4607,Carrie Mae Weems,holdout
911,911,Art inspired by Carrie Mae Weems,2179,Carrie Mae Weems,holdout
912,912,Painting in the style of Carrie Mae Weems,442,Carrie Mae Weems,holdout
913,913,A reproduction of art by Carrie Mae Weems,3002,Carrie Mae Weems,holdout
914,914,A famous artwork by Carrie Mae Weems,1831,Carrie Mae Weems,holdout
915,915,Image in the style of Toei Animations,3961,Toei Animations,holdout
916,916,Art inspired by Toei Animations,601,Toei Animations,holdout
917,917,Painting in the style of Toei Animations,1960,Toei Animations,holdout
918,918,A reproduction of art by Toei Animations,3129,Toei Animations,holdout
919,919,A famous artwork by Toei Animations,4270,Toei Animations,holdout
920,920,Image in the style of Filip Hodas,476,Filip Hodas,holdout
921,921,Art inspired by Filip Hodas,2016,Filip Hodas,holdout
922,922,Painting in the style of Filip Hodas,2855,Filip Hodas,holdout
923,923,A reproduction of art by Filip Hodas,3915,Filip Hodas,holdout
924,924,A famous artwork by Filip Hodas,2241,Filip Hodas,holdout
925,925,Image in the style of Michael Whelan,2417,Michael Whelan,holdout
926,926,Art inspired by Michael Whelan,3811,Michael Whelan,holdout
927,927,Painting in the style of Michael Whelan,2323,Michael Whelan,holdout
928,928,A reproduction of art by Michael Whelan,77,Michael Whelan,holdout
929,929,A famous artwork by Michael Whelan,1071,Michael Whelan,holdout
930,930,Image in the style of Iwan Baan,1992,Iwan Baan,holdout
931,931,Art inspired by Iwan Baan,2170,Iwan Baan,holdout
932,932,Painting in the style of Iwan Baan,4707,Iwan Baan,holdout
933,933,A reproduction of art by Iwan Baan,1829,Iwan Baan,holdout
934,934,A famous artwork by Iwan Baan,3040,Iwan Baan,holdout
935,935,Image in the style of Ryohei Hase,1041,Ryohei Hase,holdout
936,936,Art inspired by Ryohei Hase,3323,Ryohei Hase,holdout
937,937,Painting in the style of Ryohei Hase,3857,Ryohei Hase,holdout
938,938,A reproduction of art by Ryohei Hase,4101,Ryohei Hase,holdout
939,939,A famous artwork by Ryohei Hase,3549,Ryohei Hase,holdout
940,940,Image in the style of Alasdair McLellan,3607,Alasdair McLellan,holdout
941,941,Art inspired by Alasdair McLellan,4316,Alasdair McLellan,holdout
942,942,Painting in the style of Alasdair McLellan,307,Alasdair McLellan,holdout
943,943,A reproduction of art by Alasdair McLellan,3096,Alasdair McLellan,holdout
944,944,A famous artwork by Alasdair McLellan,2253,Alasdair McLellan,holdout
945,945,Image in the style of Rufino Tamayo,4633,Rufino Tamayo,holdout
946,946,Art inspired by Rufino Tamayo,1303,Rufino Tamayo,holdout
947,947,Painting in the style of Rufino Tamayo,3725,Rufino Tamayo,holdout
948,948,A reproduction of art by Rufino Tamayo,1138,Rufino Tamayo,holdout
949,949,A famous artwork by Rufino Tamayo,4591,Rufino Tamayo,holdout
950,950,Image in the style of Willem van Haecht,468,Willem van Haecht,holdout
951,951,Art inspired by Willem van Haecht,4988,Willem van Haecht,holdout
952,952,Painting in the style of Willem van Haecht,3640,Willem van Haecht,holdout
953,953,A reproduction of art by Willem van Haecht,2772,Willem van Haecht,holdout
954,954,A famous artwork by Willem van Haecht,724,Willem van Haecht,holdout
955,955,Image in the style of Takashi Murakami,1306,Takashi Murakami,holdout
956,956,Art inspired by Takashi Murakami,4716,Takashi Murakami,holdout
957,957,Painting in the style of Takashi Murakami,3478,Takashi Murakami,holdout
958,958,A reproduction of art by Takashi Murakami,2880,Takashi Murakami,holdout
959,959,A famous artwork by Takashi Murakami,2917,Takashi Murakami,holdout
960,960,Image in the style of Tomokazu Matsuyama,4410,Tomokazu Matsuyama,holdout
961,961,Art inspired by Tomokazu Matsuyama,19,Tomokazu Matsuyama,holdout
962,962,Painting in the style of Tomokazu Matsuyama,987,Tomokazu Matsuyama,holdout
963,963,A reproduction of art by Tomokazu Matsuyama,302,Tomokazu Matsuyama,holdout
964,964,A famous artwork by Tomokazu Matsuyama,3066,Tomokazu Matsuyama,holdout
965,965,Image in the style of Becky Cloonan,2943,Becky Cloonan,holdout
966,966,Art inspired by Becky Cloonan,4217,Becky Cloonan,holdout
967,967,Painting in the style of Becky Cloonan,720,Becky Cloonan,holdout
968,968,A reproduction of art by Becky Cloonan,3816,Becky Cloonan,holdout
969,969,A famous artwork by Becky Cloonan,633,Becky Cloonan,holdout
970,970,Image in the style of Lynda Benglis,4943,Lynda Benglis,holdout
971,971,Art inspired by Lynda Benglis,4364,Lynda Benglis,holdout
972,972,Painting in the style of Lynda Benglis,1641,Lynda Benglis,holdout
973,973,A reproduction of art by Lynda Benglis,1692,Lynda Benglis,holdout
974,974,A famous artwork by Lynda Benglis,92,Lynda Benglis,holdout
975,975,Image in the style of Eugene von Guerard,3451,Eugene von Guerard,holdout
976,976,Art inspired by Eugene von Guerard,2770,Eugene von Guerard,holdout
977,977,Painting in the style of Eugene von Guerard,1385,Eugene von Guerard,holdout
978,978,A reproduction of art by Eugene von Guerard,2530,Eugene von Guerard,holdout
979,979,A famous artwork by Eugene von Guerard,4390,Eugene von Guerard,holdout
980,980,Image in the style of Julie Bell,4647,Julie Bell,holdout
981,981,Art inspired by Julie Bell,894,Julie Bell,holdout
982,982,Painting in the style of Julie Bell,2641,Julie Bell,holdout
983,983,A reproduction of art by Julie Bell,1633,Julie Bell,holdout
984,984,A famous artwork by Julie Bell,2890,Julie Bell,holdout
985,985,Image in the style of Alexandre Antigna,3098,Alexandre Antigna,holdout
986,986,Art inspired by Alexandre Antigna,2537,Alexandre Antigna,holdout
987,987,Painting in the style of Alexandre Antigna,1617,Alexandre Antigna,holdout
988,988,A reproduction of art by Alexandre Antigna,2272,Alexandre Antigna,holdout
989,989,A famous artwork by Alexandre Antigna,1562,Alexandre Antigna,holdout
990,990,Image in the style of Paul Klee,410,Paul Klee,holdout
991,991,Art inspired by Paul Klee,4186,Paul Klee,holdout
992,992,Painting in the style of Paul Klee,1046,Paul Klee,holdout
993,993,A reproduction of art by Paul Klee,703,Paul Klee,holdout
994,994,A famous artwork by Paul Klee,164,Paul Klee,holdout
995,995,Image in the style of Alberto Biasi,1388,Alberto Biasi,holdout
996,996,Art inspired by Alberto Biasi,2249,Alberto Biasi,holdout
997,997,Painting in the style of Alberto Biasi,3572,Alberto Biasi,holdout
998,998,A reproduction of art by Alberto Biasi,719,Alberto Biasi,holdout
999,999,A famous artwork by Alberto Biasi,2273,Alberto Biasi,holdout
1000,1000,Image in the style of Eric Zener,4559,Eric Zener,holdout
1001,1001,Art inspired by Eric Zener,1031,Eric Zener,holdout
1002,1002,Painting in the style of Eric Zener,1,Eric Zener,holdout
1003,1003,A reproduction of art by Eric Zener,953,Eric Zener,holdout
1004,1004,A famous artwork by Eric Zener,4588,Eric Zener,holdout
1005,1005,Image in the style of Joel Sternfeld,3339,Joel Sternfeld,holdout
1006,1006,Art inspired by Joel Sternfeld,602,Joel Sternfeld,holdout
1007,1007,Painting in the style of Joel Sternfeld,2678,Joel Sternfeld,holdout
1008,1008,A reproduction of art by Joel Sternfeld,2728,Joel Sternfeld,holdout
1009,1009,A famous artwork by Joel Sternfeld,4219,Joel Sternfeld,holdout
1010,1010,Image in the style of Claire Hummel,3531,Claire Hummel,holdout
1011,1011,Art inspired by Claire Hummel,1230,Claire Hummel,holdout
1012,1012,Painting in the style of Claire Hummel,199,Claire Hummel,holdout
1013,1013,A reproduction of art by Claire Hummel,805,Claire Hummel,holdout
1014,1014,A famous artwork by Claire Hummel,3109,Claire Hummel,holdout
1015,1015,Image in the style of Mary Anning,2886,Mary Anning,holdout
1016,1016,Art inspired by Mary Anning,384,Mary Anning,holdout
1017,1017,Painting in the style of Mary Anning,2492,Mary Anning,holdout
1018,1018,A reproduction of art by Mary Anning,4812,Mary Anning,holdout
1019,1019,A famous artwork by Mary Anning,4064,Mary Anning,holdout
1020,1020,Image in the style of Alec Soth,312,Alec Soth,holdout
1021,1021,Art inspired by Alec Soth,2830,Alec Soth,holdout
1022,1022,Painting in the style of Alec Soth,21,Alec Soth,holdout
1023,1023,A reproduction of art by Alec Soth,4909,Alec Soth,holdout
1024,1024,A famous artwork by Alec Soth,2302,Alec Soth,holdout
1025,1025,Image in the style of Kate Greenaway,4209,Kate Greenaway,holdout
1026,1026,Art inspired by Kate Greenaway,430,Kate Greenaway,holdout
1027,1027,Painting in the style of Kate Greenaway,1440,Kate Greenaway,holdout
1028,1028,A reproduction of art by Kate Greenaway,3001,Kate Greenaway,holdout
1029,1029,A famous artwork by Kate Greenaway,1861,Kate Greenaway,holdout
1030,1030,Image in the style of Aliza Razell,2085,Aliza Razell,holdout
1031,1031,Art inspired by Aliza Razell,4286,Aliza Razell,holdout
1032,1032,Painting in the style of Aliza Razell,2983,Aliza Razell,holdout
1033,1033,A reproduction of art by Aliza Razell,1273,Aliza Razell,holdout
1034,1034,A famous artwork by Aliza Razell,850,Aliza Razell,holdout
1035,1035,Image in the style of Sakai Hōitsu,3018,Sakai Hōitsu,holdout
1036,1036,Art inspired by Sakai Hōitsu,2975,Sakai Hōitsu,holdout
1037,1037,Painting in the style of Sakai Hōitsu,3076,Sakai Hōitsu,holdout
1038,1038,A reproduction of art by Sakai Hōitsu,144,Sakai Hōitsu,holdout
1039,1039,A famous artwork by Sakai Hōitsu,4817,Sakai Hōitsu,holdout
1040,1040,Image in the style of Alex Alemany,224,Alex Alemany,holdout
1041,1041,Art inspired by Alex Alemany,680,Alex Alemany,holdout
1042,1042,Painting in the style of Alex Alemany,1355,Alex Alemany,holdout
1043,1043,A reproduction of art by Alex Alemany,4860,Alex Alemany,holdout
1044,1044,A famous artwork by Alex Alemany,1911,Alex Alemany,holdout
1045,1045,Image in the style of Russ Mills,1856,Russ Mills,holdout
1046,1046,Art inspired by Russ Mills,1651,Russ Mills,holdout
1047,1047,Painting in the style of Russ Mills,3591,Russ Mills,holdout
1048,1048,A reproduction of art by Russ Mills,993,Russ Mills,holdout
1049,1049,A famous artwork by Russ Mills,2962,Russ Mills,holdout
