,case_number,prompt,evaluation_seed,artist,type
769,769,A famous artwork by Helmut Newton,4523,Helmut Newton,holdout
770,770,Image in the style of Becky Cloonan,320,Becky Cloonan,holdout
771,771,Art inspired by Becky Cloonan,958,Becky Cloonan,holdout
772,772,Painting in the style of Becky Cloonan,336,Becky Cloonan,holdout
773,773,A reproduction of art by Becky Cloonan,723,Becky Cloonan,holdout
774,774,A famous artwork by Becky Cloonan,1826,Becky Cloonan,holdout
775,775,Image in the style of Michelangelo Buonarroti,1831,Michelangelo Buonarroti,holdout
776,776,Art inspired by Michelangelo Buonarroti,2625,Michelangelo Buonarroti,holdout
777,777,Painting in the style of Michelangelo Buonarroti,3907,Michelangelo Buonarroti,holdout
778,778,A reproduction of art by Michelangelo Buonarroti,345,Michelangelo Buonarroti,holdout
779,779,A famous artwork by Michelangelo Buonarroti,3361,Michelangelo Buonarroti,holdout
780,780,Image in the style of William Holman Hunt,4583,William Holman Hunt,holdout
781,781,Art inspired by William Holman Hunt,367,William Holman Hunt,holdout
782,782,Painting in the style of William Holman Hunt,3196,William Holman Hunt,holdout
783,783,A reproduction of art by William Holman Hunt,2818,William Holman Hunt,holdout
784,784,A famous artwork by William Holman Hunt,2894,William Holman Hunt,holdout
785,785,Image in the style of Ryohei Hase,1880,Ryohei Hase,holdout
786,786,Art inspired by Ryohei Hase,1711,Ryohei Hase,holdout
787,787,Painting in the style of Ryohei Hase,2740,Ryohei Hase,holdout
788,788,A reproduction of art by Ryohei Hase,1452,Ryohei Hase,holdout
789,789,A famous artwork by Ryohei Hase,2265,Ryohei Hase,holdout
790,790,Image in the style of John Howe,2010,John Howe,holdout
791,791,Art inspired by John Howe,1159,John Howe,holdout
792,792,Painting in the style of John Howe,2536,John Howe,holdout
793,793,A reproduction of art by John Howe,4131,John Howe,holdout
794,794,A famous artwork by John Howe,3899,John Howe,holdout
795,795,Image in the style of Michael Cheval,2210,Michael Cheval,holdout
796,796,Art inspired by Michael Cheval,199,Michael Cheval,holdout
797,797,Painting in the style of Michael Cheval,4619,Michael Cheval,holdout
798,798,A reproduction of art by Michael Cheval,3036,Michael Cheval,holdout
799,799,A famous artwork by Michael Cheval,2122,Michael Cheval,holdout
800,800,Image in the style of Toei Animations,4816,Toei Animations,holdout
801,801,Art inspired by Toei Animations,2742,Toei Animations,holdout
802,802,Painting in the style of Toei Animations,4575,Toei Animations,holdout
803,803,A reproduction of art by Toei Animations,3084,Toei Animations,holdout
804,804,A famous artwork by Toei Animations,1474,Toei Animations,holdout
805,805,Image in the style of Willem van Haecht,890,Willem van Haecht,holdout
806,806,Art inspired by Willem van Haecht,3903,Willem van Haecht,holdout
807,807,Painting in the style of Willem van Haecht,2857,Willem van Haecht,holdout
808,808,A reproduction of art by Willem van Haecht,4972,Willem van Haecht,holdout
809,809,A famous artwork by Willem van Haecht,1413,Willem van Haecht,holdout
810,810,Image in the style of Cuno Amiet,1188,Cuno Amiet,holdout
811,811,Art inspired by Cuno Amiet,3449,Cuno Amiet,holdout
812,812,Painting in the style of Cuno Amiet,4715,Cuno Amiet,holdout
813,813,A reproduction of art by Cuno Amiet,1733,Cuno Amiet,holdout
814,814,A famous artwork by Cuno Amiet,4830,Cuno Amiet,holdout
815,815,Image in the style of Evgeni Gordiets,4712,Evgeni Gordiets,holdout
816,816,Art inspired by Evgeni Gordiets,4853,Evgeni Gordiets,holdout
817,817,Painting in the style of Evgeni Gordiets,3050,Evgeni Gordiets,holdout
818,818,A reproduction of art by Evgeni Gordiets,4110,Evgeni Gordiets,holdout
819,819,A famous artwork by Evgeni Gordiets,4724,Evgeni Gordiets,holdout
820,820,Image in the style of René Lalique,2457,René Lalique,holdout
821,821,Art inspired by René Lalique,4860,René Lalique,holdout
822,822,Painting in the style of René Lalique,1100,René Lalique,holdout
823,823,A reproduction of art by René Lalique,3279,René Lalique,holdout
824,824,A famous artwork by René Lalique,1758,René Lalique,holdout
825,825,Image in the style of Bruce Coville,20,Bruce Coville,holdout
826,826,Art inspired by Bruce Coville,2212,Bruce Coville,holdout
827,827,Painting in the style of Bruce Coville,3349,Bruce Coville,holdout
828,828,A reproduction of art by Bruce Coville,2103,Bruce Coville,holdout
829,829,A famous artwork by Bruce Coville,4672,Bruce Coville,holdout
830,830,Image in the style of Stephan Martiniere,580,Stephan Martiniere,holdout
831,831,Art inspired by Stephan Martiniere,2545,Stephan Martiniere,holdout
832,832,Painting in the style of Stephan Martiniere,3402,Stephan Martiniere,holdout
833,833,A reproduction of art by Stephan Martiniere,3217,Stephan Martiniere,holdout
834,834,A famous artwork by Stephan Martiniere,3747,Stephan Martiniere,holdout
835,835,Image in the style of Andrew Atroshenko,3463,Andrew Atroshenko,holdout
836,836,Art inspired by Andrew Atroshenko,2526,Andrew Atroshenko,holdout
837,837,Painting in the style of Andrew Atroshenko,2523,Andrew Atroshenko,holdout
838,838,A reproduction of art by Andrew Atroshenko,1768,Andrew Atroshenko,holdout
839,839,A famous artwork by Andrew Atroshenko,96,Andrew Atroshenko,holdout
840,840,Image in the style of Sailor Moon,18,Sailor Moon,holdout
841,841,Art inspired by Sailor Moon,1803,Sailor Moon,holdout
842,842,Painting in the style of Sailor Moon,4119,Sailor Moon,holdout
843,843,A reproduction of art by Sailor Moon,4446,Sailor Moon,holdout
844,844,A famous artwork by Sailor Moon,1342,Sailor Moon,holdout
845,845,Image in the style of Bill Traylor,4600,Bill Traylor,holdout
846,846,Art inspired by Bill Traylor,2813,Bill Traylor,holdout
847,847,Painting in the style of Bill Traylor,2097,Bill Traylor,holdout
848,848,A reproduction of art by Bill Traylor,268,Bill Traylor,holdout
849,849,A famous artwork by Bill Traylor,1997,Bill Traylor,holdout
850,850,Image in the style of Louise Bourgeois,4298,Louise Bourgeois,holdout
851,851,Art inspired by Louise Bourgeois,3052,Louise Bourgeois,holdout
852,852,Painting in the style of Louise Bourgeois,3140,Louise Bourgeois,holdout
853,853,A reproduction of art by Louise Bourgeois,3084,Louise Bourgeois,holdout
854,854,A famous artwork by Louise Bourgeois,4676,Louise Bourgeois,holdout
855,855,Image in the style of Yoji Shinkawa,4359,Yoji Shinkawa,holdout
856,856,Art inspired by Yoji Shinkawa,3510,Yoji Shinkawa,holdout
857,857,Painting in the style of Yoji Shinkawa,478,Yoji Shinkawa,holdout
858,858,A reproduction of art by Yoji Shinkawa,2965,Yoji Shinkawa,holdout
859,859,A famous artwork by Yoji Shinkawa,979,Yoji Shinkawa,holdout
860,860,Image in the style of Alfred Sisley,4083,Alfred Sisley,holdout
861,861,Art inspired by Alfred Sisley,1583,Alfred Sisley,holdout
862,862,Painting in the style of Alfred Sisley,3309,Alfred Sisley,holdout
863,863,A reproduction of art by Alfred Sisley,466,Alfred Sisley,holdout
864,864,A famous artwork by Alfred Sisley,2153,Alfred Sisley,holdout
865,865,Image in the style of Raina Telgemeier,295,Raina Telgemeier,holdout
866,866,Art inspired by Raina Telgemeier,499,Raina Telgemeier,holdout
867,867,Painting in the style of Raina Telgemeier,742,Raina Telgemeier,holdout
868,868,A reproduction of art by Raina Telgemeier,952,Raina Telgemeier,holdout
869,869,A famous artwork by Raina Telgemeier,3832,Raina Telgemeier,holdout
870,870,Image in the style of Pipilotti Rist,2779,Pipilotti Rist,holdout
871,871,Art inspired by Pipilotti Rist,4444,Pipilotti Rist,holdout
872,872,Painting in the style of Pipilotti Rist,4142,Pipilotti Rist,holdout
873,873,A reproduction of art by Pipilotti Rist,3125,Pipilotti Rist,holdout
874,874,A famous artwork by Pipilotti Rist,2929,Pipilotti Rist,holdout
875,875,Image in the style of Beatrix Potter,4910,Beatrix Potter,holdout
876,876,Art inspired by Beatrix Potter,2102,Beatrix Potter,holdout
877,877,Painting in the style of Beatrix Potter,1103,Beatrix Potter,holdout
878,878,A reproduction of art by Beatrix Potter,81,Beatrix Potter,holdout
879,879,A famous artwork by Beatrix Potter,2388,Beatrix Potter,holdout
880,880,Image in the style of Lynda Benglis,4804,Lynda Benglis,holdout
881,881,Art inspired by Lynda Benglis,468,Lynda Benglis,holdout
882,882,Painting in the style of Lynda Benglis,1983,Lynda Benglis,holdout
883,883,A reproduction of art by Lynda Benglis,2805,Lynda Benglis,holdout
884,884,A famous artwork by Lynda Benglis,1683,Lynda Benglis,holdout
885,885,Image in the style of Brian M. Viveros,677,Brian M. Viveros,holdout
886,886,Art inspired by Brian M. Viveros,2712,Brian M. Viveros,holdout
887,887,Painting in the style of Brian M. Viveros,975,Brian M. Viveros,holdout
888,888,A reproduction of art by Brian M. Viveros,3265,Brian M. Viveros,holdout
889,889,A famous artwork by Brian M. Viveros,1370,Brian M. Viveros,holdout
890,890,Image in the style of Edward Burne-Jones,3367,Edward Burne-Jones,holdout
891,891,Art inspired by Edward Burne-Jones,4375,Edward Burne-Jones,holdout
892,892,Painting in the style of Edward Burne-Jones,3571,Edward Burne-Jones,holdout
893,893,A reproduction of art by Edward Burne-Jones,2134,Edward Burne-Jones,holdout
894,894,A famous artwork by Edward Burne-Jones,2919,Edward Burne-Jones,holdout
895,895,Image in the style of Mary Anning,1838,Mary Anning,holdout
896,896,Art inspired by Mary Anning,1253,Mary Anning,holdout
897,897,Painting in the style of Mary Anning,3895,Mary Anning,holdout
898,898,A reproduction of art by Mary Anning,2537,Mary Anning,holdout
899,899,A famous artwork by Mary Anning,672,Mary Anning,holdout
900,900,Image in the style of Ashley Wood,2300,Ashley Wood,holdout
901,901,Art inspired by Ashley Wood,4925,Ashley Wood,holdout
902,902,Painting in the style of Ashley Wood,1023,Ashley Wood,holdout
903,903,A reproduction of art by Ashley Wood,2220,Ashley Wood,holdout
904,904,A famous artwork by Ashley Wood,3319,Ashley Wood,holdout
905,905,Image in the style of Nicolas de Stael,1883,Nicolas de Stael,holdout
906,906,Art inspired by Nicolas de Stael,1956,Nicolas de Stael,holdout
907,907,Painting in the style of Nicolas de Stael,4836,Nicolas de Stael,holdout
908,908,A reproduction of art by Nicolas de Stael,1367,Nicolas de Stael,holdout
909,909,A famous artwork by Nicolas de Stael,4411,Nicolas de Stael,holdout
910,910,Image in the style of David Choe,3211,David Choe,holdout
911,911,Art inspired by David Choe,4011,David Choe,holdout
912,912,Painting in the style of David Choe,3188,David Choe,holdout
913,913,A reproduction of art by David Choe,2038,David Choe,holdout
914,914,A famous artwork by David Choe,795,David Choe,holdout
915,915,Image in the style of Claire Hummel,4345,Claire Hummel,holdout
916,916,Art inspired by Claire Hummel,4848,Claire Hummel,holdout
917,917,Painting in the style of Claire Hummel,3704,Claire Hummel,holdout
918,918,A reproduction of art by Claire Hummel,2334,Claire Hummel,holdout
919,919,A famous artwork by Claire Hummel,1796,Claire Hummel,holdout
920,920,Image in the style of Jean Delville,4884,Jean Delville,holdout
921,921,Art inspired by Jean Delville,2629,Jean Delville,holdout
922,922,Painting in the style of Jean Delville,3172,Jean Delville,holdout
923,923,A reproduction of art by Jean Delville,2460,Jean Delville,holdout
924,924,A famous artwork by Jean Delville,607,Jean Delville,holdout
925,925,Image in the style of ROA,3007,ROA,holdout
926,926,Art inspired by ROA,4378,ROA,holdout
927,927,Painting in the style of ROA,299,ROA,holdout
928,928,A reproduction of art by ROA,1226,ROA,holdout
929,929,A famous artwork by ROA,218,ROA,holdout
930,930,Image in the style of Maxwell Boas,2063,Maxwell Boas,holdout
931,931,Art inspired by Maxwell Boas,746,Maxwell Boas,holdout
932,932,Painting in the style of Maxwell Boas,913,Maxwell Boas,holdout
933,933,A reproduction of art by Maxwell Boas,1486,Maxwell Boas,holdout
934,934,A famous artwork by Maxwell Boas,2549,Maxwell Boas,holdout
935,935,Image in the style of Bridget Riley,2884,Bridget Riley,holdout
936,936,Art inspired by Bridget Riley,3554,Bridget Riley,holdout
937,937,Painting in the style of Bridget Riley,2784,Bridget Riley,holdout
938,938,A reproduction of art by Bridget Riley,1811,Bridget Riley,holdout
939,939,A famous artwork by Bridget Riley,2902,Bridget Riley,holdout
940,940,Image in the style of Krenz Cushart,4153,Krenz Cushart,holdout
941,941,Art inspired by Krenz Cushart,3239,Krenz Cushart,holdout
942,942,Painting in the style of Krenz Cushart,3747,Krenz Cushart,holdout
943,943,A reproduction of art by Krenz Cushart,2902,Krenz Cushart,holdout
944,944,A famous artwork by Krenz Cushart,324,Krenz Cushart,holdout
945,945,Image in the style of Maria Sibylla Merian,4873,Maria Sibylla Merian,holdout
946,946,Art inspired by Maria Sibylla Merian,4960,Maria Sibylla Merian,holdout
947,947,Painting in the style of Maria Sibylla Merian,24,Maria Sibylla Merian,holdout
948,948,A reproduction of art by Maria Sibylla Merian,604,Maria Sibylla Merian,holdout
949,949,A famous artwork by Maria Sibylla Merian,3068,Maria Sibylla Merian,holdout
950,950,Image in the style of Andre Norton,3295,Andre Norton,holdout
951,951,Art inspired by Andre Norton,818,Andre Norton,holdout
952,952,Painting in the style of Andre Norton,1782,Andre Norton,holdout
953,953,A reproduction of art by Andre Norton,4483,Andre Norton,holdout
954,954,A famous artwork by Andre Norton,375,Andre Norton,holdout
955,955,Image in the style of Peter Max,4463,Peter Max,holdout
956,956,Art inspired by Peter Max,165,Peter Max,holdout
957,957,Painting in the style of Peter Max,2544,Peter Max,holdout
958,958,A reproduction of art by Peter Max,3580,Peter Max,holdout
959,959,A famous artwork by Peter Max,2567,Peter Max,holdout
960,960,Image in the style of Aliza Razell,290,Aliza Razell,holdout
961,961,Art inspired by Aliza Razell,1391,Aliza Razell,holdout
962,962,Painting in the style of Aliza Razell,3451,Aliza Razell,holdout
963,963,A reproduction of art by Aliza Razell,4257,Aliza Razell,holdout
964,964,A famous artwork by Aliza Razell,3107,Aliza Razell,holdout
965,965,Image in the style of Anne Bachelier,175,Anne Bachelier,holdout
966,966,Art inspired by Anne Bachelier,2171,Anne Bachelier,holdout
967,967,Painting in the style of Anne Bachelier,1421,Anne Bachelier,holdout
968,968,A reproduction of art by Anne Bachelier,1709,Anne Bachelier,holdout
969,969,A famous artwork by Anne Bachelier,4840,Anne Bachelier,holdout
970,970,Image in the style of George Ault,2018,George Ault,holdout
971,971,Art inspired by George Ault,3054,George Ault,holdout
972,972,Painting in the style of George Ault,2135,George Ault,holdout
973,973,A reproduction of art by George Ault,2132,George Ault,holdout
974,974,A famous artwork by George Ault,4168,George Ault,holdout
975,975,Image in the style of Wangechi Mutu,302,Wangechi Mutu,holdout
976,976,Art inspired by Wangechi Mutu,4058,Wangechi Mutu,holdout
977,977,Painting in the style of Wangechi Mutu,3149,Wangechi Mutu,holdout
978,978,A reproduction of art by Wangechi Mutu,3727,Wangechi Mutu,holdout
979,979,A famous artwork by Wangechi Mutu,2442,Wangechi Mutu,holdout
980,980,Image in the style of Robby Cavanaugh,4762,Robby Cavanaugh,holdout
981,981,Art inspired by Robby Cavanaugh,1543,Robby Cavanaugh,holdout
982,982,Painting in the style of Robby Cavanaugh,2295,Robby Cavanaugh,holdout
983,983,A reproduction of art by Robby Cavanaugh,4199,Robby Cavanaugh,holdout
984,984,A famous artwork by Robby Cavanaugh,2621,Robby Cavanaugh,holdout
985,985,Image in the style of Elizabeth Gadd,2252,Elizabeth Gadd,holdout
986,986,Art inspired by Elizabeth Gadd,918,Elizabeth Gadd,holdout
987,987,Painting in the style of Elizabeth Gadd,2934,Elizabeth Gadd,holdout
988,988,A reproduction of art by Elizabeth Gadd,3355,Elizabeth Gadd,holdout
989,989,A famous artwork by Elizabeth Gadd,840,Elizabeth Gadd,holdout
990,990,Image in the style of Michael Whelan,2328,Michael Whelan,holdout
991,991,Art inspired by Michael Whelan,4655,Michael Whelan,holdout
992,992,Painting in the style of Michael Whelan,3587,Michael Whelan,holdout
993,993,A reproduction of art by Michael Whelan,2434,Michael Whelan,holdout
994,994,A famous artwork by Michael Whelan,3175,Michael Whelan,holdout
995,995,Image in the style of Philip Guston,4312,Philip Guston,holdout
996,996,Art inspired by Philip Guston,2976,Philip Guston,holdout
997,997,Painting in the style of Philip Guston,4114,Philip Guston,holdout
998,998,A reproduction of art by Philip Guston,4428,Philip Guston,holdout
999,999,A famous artwork by Philip Guston,2426,Philip Guston,holdout
1000,1000,Image in the style of Tomokazu Matsuyama,846,Tomokazu Matsuyama,holdout
1001,1001,Art inspired by Tomokazu Matsuyama,4131,Tomokazu Matsuyama,holdout
1002,1002,Painting in the style of Tomokazu Matsuyama,4300,Tomokazu Matsuyama,holdout
1003,1003,A reproduction of art by Tomokazu Matsuyama,1572,Tomokazu Matsuyama,holdout
1004,1004,A famous artwork by Tomokazu Matsuyama,764,Tomokazu Matsuyama,holdout
