,case_number,prompt,evaluation_seed,artist,type
776,776,Art inspired by John Howe,2996,John Howe,holdout
777,777,Painting in the style of John Howe,3841,John Howe,holdout
778,778,A reproduction of art by John Howe,1284,John Howe,holdout
779,779,A famous artwork by John Howe,1650,John Howe,holdout
780,780,Image in the style of Catherine Hyde,801,Catherine Hyde,holdout
781,781,Art inspired by Catherine Hyde,2287,Catherine Hyde,holdout
782,782,Painting in the style of Catherine Hyde,1853,Catherine Hyde,holdout
783,783,A reproduction of art by Catherine Hyde,1370,Catherine Hyde,holdout
784,784,A famous artwork by Catherine Hyde,1703,Catherine Hyde,holdout
785,785,Image in the style of Tomokazu Matsuyama,3265,Tomokazu Matsuyama,holdout
786,786,Art inspired by Tomokazu Matsuyama,3363,Tomokazu Matsuyama,holdout
787,787,Painting in the style of Tomokazu Matsuyama,3946,Tomokazu Matsuyama,holdout
788,788,A reproduction of art by Tomokazu Matsuyama,2402,Tomokazu Matsuyama,holdout
789,789,A famous artwork by Tomokazu Matsuyama,3898,Tomokazu Matsuyama,holdout
790,790,Image in the style of Brian M. Viveros,700,Brian M. Viveros,holdout
791,791,Art inspired by Brian M. Viveros,486,Brian M. Viveros,holdout
792,792,Painting in the style of Brian M. Viveros,2318,Brian M. Viveros,holdout
793,793,A reproduction of art by Brian M. Viveros,3777,Brian M. Viveros,holdout
794,794,A famous artwork by Brian M. Viveros,3208,Brian M. Viveros,holdout
795,795,Image in the style of Simone Martini,1747,Simone Martini,holdout
796,796,Art inspired by Simone Martini,1571,Simone Martini,holdout
797,797,Painting in the style of Simone Martini,3336,Simone Martini,holdout
798,798,A reproduction of art by Simone Martini,2473,Simone Martini,holdout
799,799,A famous artwork by Simone Martini,4041,Simone Martini,holdout
800,800,Image in the style of Andréi Arinouchkine,1117,Andréi Arinouchkine,holdout
801,801,Art inspired by Andréi Arinouchkine,155,Andréi Arinouchkine,holdout
802,802,Painting in the style of Andréi Arinouchkine,3377,Andréi Arinouchkine,holdout
803,803,A reproduction of art by Andréi Arinouchkine,1514,Andréi Arinouchkine,holdout
804,804,A famous artwork by Andréi Arinouchkine,694,Andréi Arinouchkine,holdout
805,805,Image in the style of Zeen Chin,3117,Zeen Chin,holdout
806,806,Art inspired by Zeen Chin,1866,Zeen Chin,holdout
807,807,Painting in the style of Zeen Chin,185,Zeen Chin,holdout
808,808,A reproduction of art by Zeen Chin,2165,Zeen Chin,holdout
809,809,A famous artwork by Zeen Chin,2515,Zeen Chin,holdout
810,810,Image in the style of Beatrix Potter,2647,Beatrix Potter,holdout
811,811,Art inspired by Beatrix Potter,1663,Beatrix Potter,holdout
812,812,Painting in the style of Beatrix Potter,4344,Beatrix Potter,holdout
813,813,A reproduction of art by Beatrix Potter,2641,Beatrix Potter,holdout
814,814,A famous artwork by Beatrix Potter,1439,Beatrix Potter,holdout
815,815,Image in the style of Alec Soth,258,Alec Soth,holdout
816,816,Art inspired by Alec Soth,4786,Alec Soth,holdout
817,817,Painting in the style of Alec Soth,1666,Alec Soth,holdout
818,818,A reproduction of art by Alec Soth,2262,Alec Soth,holdout
819,819,A famous artwork by Alec Soth,1153,Alec Soth,holdout
820,820,Image in the style of Bridget Riley,4223,Bridget Riley,holdout
821,821,Art inspired by Bridget Riley,2178,Bridget Riley,holdout
822,822,Painting in the style of Bridget Riley,2129,Bridget Riley,holdout
823,823,A reproduction of art by Bridget Riley,1931,Bridget Riley,holdout
824,824,A famous artwork by Bridget Riley,1923,Bridget Riley,holdout
825,825,Image in the style of Paul Henry,3410,Paul Henry,holdout
826,826,Art inspired by Paul Henry,2515,Paul Henry,holdout
827,827,Painting in the style of Paul Henry,4322,Paul Henry,holdout
828,828,A reproduction of art by Paul Henry,4089,Paul Henry,holdout
829,829,A famous artwork by Paul Henry,225,Paul Henry,holdout
830,830,Image in the style of Ryan Stegman,2233,Ryan Stegman,holdout
831,831,Art inspired by Ryan Stegman,3721,Ryan Stegman,holdout
832,832,Painting in the style of Ryan Stegman,2839,Ryan Stegman,holdout
833,833,A reproduction of art by Ryan Stegman,3409,Ryan Stegman,holdout
834,834,A famous artwork by Ryan Stegman,1650,Ryan Stegman,holdout
835,835,Image in the style of Pipilotti Rist,2121,Pipilotti Rist,holdout
836,836,Art inspired by Pipilotti Rist,89,Pipilotti Rist,holdout
837,837,Painting in the style of Pipilotti Rist,3896,Pipilotti Rist,holdout
838,838,A reproduction of art by Pipilotti Rist,3240,Pipilotti Rist,holdout
839,839,A famous artwork by Pipilotti Rist,2347,Pipilotti Rist,holdout
840,840,Image in the style of Michelangelo Buonarroti,1661,Michelangelo Buonarroti,holdout
841,841,Art inspired by Michelangelo Buonarroti,3547,Michelangelo Buonarroti,holdout
842,842,Painting in the style of Michelangelo Buonarroti,3624,Michelangelo Buonarroti,holdout
843,843,A reproduction of art by Michelangelo Buonarroti,4793,Michelangelo Buonarroti,holdout
844,844,A famous artwork by Michelangelo Buonarroti,2812,Michelangelo Buonarroti,holdout
845,845,Image in the style of Alberto Biasi,4584,Alberto Biasi,holdout
846,846,Art inspired by Alberto Biasi,1958,Alberto Biasi,holdout
847,847,Painting in the style of Alberto Biasi,1702,Alberto Biasi,holdout
848,848,A reproduction of art by Alberto Biasi,3552,Alberto Biasi,holdout
849,849,A famous artwork by Alberto Biasi,2382,Alberto Biasi,holdout
850,850,Image in the style of Eugene von Guerard,1831,Eugene von Guerard,holdout
851,851,Art inspired by Eugene von Guerard,20,Eugene von Guerard,holdout
852,852,Painting in the style of Eugene von Guerard,2035,Eugene von Guerard,holdout
853,853,A reproduction of art by Eugene von Guerard,1385,Eugene von Guerard,holdout
854,854,A famous artwork by Eugene von Guerard,2300,Eugene von Guerard,holdout
855,855,Image in the style of Alasdair McLellan,2318,Alasdair McLellan,holdout
856,856,Art inspired by Alasdair McLellan,4571,Alasdair McLellan,holdout
857,857,Painting in the style of Alasdair McLellan,3184,Alasdair McLellan,holdout
858,858,A reproduction of art by Alasdair McLellan,4829,Alasdair McLellan,holdout
859,859,A famous artwork by Alasdair McLellan,2402,Alasdair McLellan,holdout
860,860,Image in the style of Norman Bluhm,357,Norman Bluhm,holdout
861,861,Art inspired by Norman Bluhm,3818,Norman Bluhm,holdout
862,862,Painting in the style of Norman Bluhm,3567,Norman Bluhm,holdout
863,863,A reproduction of art by Norman Bluhm,4974,Norman Bluhm,holdout
864,864,A famous artwork by Norman Bluhm,3339,Norman Bluhm,holdout
865,865,Image in the style of Maria Sibylla Merian,932,Maria Sibylla Merian,holdout
866,866,Art inspired by Maria Sibylla Merian,4613,Maria Sibylla Merian,holdout
867,867,Painting in the style of Maria Sibylla Merian,1103,Maria Sibylla Merian,holdout
868,868,A reproduction of art by Maria Sibylla Merian,4864,Maria Sibylla Merian,holdout
869,869,A famous artwork by Maria Sibylla Merian,2052,Maria Sibylla Merian,holdout
870,870,Image in the style of Arthur Stanley Wilkinson,1198,Arthur Stanley Wilkinson,holdout
871,871,Art inspired by Arthur Stanley Wilkinson,2804,Arthur Stanley Wilkinson,holdout
872,872,Painting in the style of Arthur Stanley Wilkinson,3896,Arthur Stanley Wilkinson,holdout
873,873,A reproduction of art by Arthur Stanley Wilkinson,2162,Arthur Stanley Wilkinson,holdout
874,874,A famous artwork by Arthur Stanley Wilkinson,3694,Arthur Stanley Wilkinson,holdout
875,875,Image in the style of Desmond Morris,556,Desmond Morris,holdout
876,876,Art inspired by Desmond Morris,3881,Desmond Morris,holdout
877,877,Painting in the style of Desmond Morris,4851,Desmond Morris,holdout
878,878,A reproduction of art by Desmond Morris,3532,Desmond Morris,holdout
879,879,A famous artwork by Desmond Morris,1353,Desmond Morris,holdout
880,880,Image in the style of Edward Burne-Jones,226,Edward Burne-Jones,holdout
881,881,Art inspired by Edward Burne-Jones,3394,Edward Burne-Jones,holdout
882,882,Painting in the style of Edward Burne-Jones,1333,Edward Burne-Jones,holdout
883,883,A reproduction of art by Edward Burne-Jones,3697,Edward Burne-Jones,holdout
884,884,A famous artwork by Edward Burne-Jones,2164,Edward Burne-Jones,holdout
885,885,Image in the style of Kenne Gregoire,2328,Kenne Gregoire,holdout
886,886,Art inspired by Kenne Gregoire,4571,Kenne Gregoire,holdout
887,887,Painting in the style of Kenne Gregoire,959,Kenne Gregoire,holdout
888,888,A reproduction of art by Kenne Gregoire,1431,Kenne Gregoire,holdout
889,889,A famous artwork by Kenne Gregoire,4624,Kenne Gregoire,holdout
890,890,Image in the style of Evgeni Gordiets,928,Evgeni Gordiets,holdout
891,891,Art inspired by Evgeni Gordiets,3522,Evgeni Gordiets,holdout
892,892,Painting in the style of Evgeni Gordiets,3714,Evgeni Gordiets,holdout
893,893,A reproduction of art by Evgeni Gordiets,2207,Evgeni Gordiets,holdout
894,894,A famous artwork by Evgeni Gordiets,1800,Evgeni Gordiets,holdout
895,895,Image in the style of Andreas Levers,4639,Andreas Levers,holdout
896,896,Art inspired by Andreas Levers,3389,Andreas Levers,holdout
897,897,Painting in the style of Andreas Levers,3452,Andreas Levers,holdout
898,898,A reproduction of art by Andreas Levers,1047,Andreas Levers,holdout
899,899,A famous artwork by Andreas Levers,102,Andreas Levers,holdout
900,900,Image in the style of Helmut Newton,4329,Helmut Newton,holdout
901,901,Art inspired by Helmut Newton,4018,Helmut Newton,holdout
902,902,Painting in the style of Helmut Newton,4616,Helmut Newton,holdout
903,903,A reproduction of art by Helmut Newton,1751,Helmut Newton,holdout
904,904,A famous artwork by Helmut Newton,4637,Helmut Newton,holdout
905,905,Image in the style of Jerry Siegel,1944,Jerry Siegel,holdout
906,906,Art inspired by Jerry Siegel,3125,Jerry Siegel,holdout
907,907,Painting in the style of Jerry Siegel,3411,Jerry Siegel,holdout
908,908,A reproduction of art by Jerry Siegel,1717,Jerry Siegel,holdout
909,909,A famous artwork by Jerry Siegel,4093,Jerry Siegel,holdout
910,910,Image in the style of Jessie Willcox Smith,1604,Jessie Willcox Smith,holdout
911,911,Art inspired by Jessie Willcox Smith,4250,Jessie Willcox Smith,holdout
912,912,Painting in the style of Jessie Willcox Smith,833,Jessie Willcox Smith,holdout
913,913,A reproduction of art by Jessie Willcox Smith,3038,Jessie Willcox Smith,holdout
914,914,A famous artwork by Jessie Willcox Smith,4200,Jessie Willcox Smith,holdout
915,915,Image in the style of Rufino Tamayo,2675,Rufino Tamayo,holdout
916,916,Art inspired by Rufino Tamayo,2306,Rufino Tamayo,holdout
917,917,Painting in the style of Rufino Tamayo,2819,Rufino Tamayo,holdout
918,918,A reproduction of art by Rufino Tamayo,3614,Rufino Tamayo,holdout
919,919,A famous artwork by Rufino Tamayo,1063,Rufino Tamayo,holdout
920,920,Image in the style of Andre Norton,1385,Andre Norton,holdout
921,921,Art inspired by Andre Norton,3793,Andre Norton,holdout
922,922,Painting in the style of Andre Norton,4161,Andre Norton,holdout
923,923,A reproduction of art by Andre Norton,2984,Andre Norton,holdout
924,924,A famous artwork by Andre Norton,707,Andre Norton,holdout
925,925,Image in the style of Sailor Moon,3221,Sailor Moon,holdout
926,926,Art inspired by Sailor Moon,1109,Sailor Moon,holdout
927,927,Painting in the style of Sailor Moon,2469,Sailor Moon,holdout
928,928,A reproduction of art by Sailor Moon,4082,Sailor Moon,holdout
929,929,A famous artwork by Sailor Moon,363,Sailor Moon,holdout
930,930,Image in the style of Nicolas de Stael,4571,Nicolas de Stael,holdout
931,931,Art inspired by Nicolas de Stael,715,Nicolas de Stael,holdout
932,932,Painting in the style of Nicolas de Stael,915,Nicolas de Stael,holdout
933,933,A reproduction of art by Nicolas de Stael,1000,Nicolas de Stael,holdout
934,934,A famous artwork by Nicolas de Stael,3643,Nicolas de Stael,holdout
935,935,Image in the style of Cuno Amiet,831,Cuno Amiet,holdout
936,936,Art inspired by Cuno Amiet,3759,Cuno Amiet,holdout
937,937,Painting in the style of Cuno Amiet,2285,Cuno Amiet,holdout
938,938,A reproduction of art by Cuno Amiet,3003,Cuno Amiet,holdout
939,939,A famous artwork by Cuno Amiet,2300,Cuno Amiet,holdout
940,940,Image in the style of Maxwell Boas,3258,Maxwell Boas,holdout
941,941,Art inspired by Maxwell Boas,2252,Maxwell Boas,holdout
942,942,Painting in the style of Maxwell Boas,4283,Maxwell Boas,holdout
943,943,A reproduction of art by Maxwell Boas,2994,Maxwell Boas,holdout
944,944,A famous artwork by Maxwell Boas,1197,Maxwell Boas,holdout
945,945,Image in the style of Chris Mars,2821,Chris Mars,holdout
946,946,Art inspired by Chris Mars,618,Chris Mars,holdout
947,947,Painting in the style of Chris Mars,3576,Chris Mars,holdout
948,948,A reproduction of art by Chris Mars,3404,Chris Mars,holdout
949,949,A famous artwork by Chris Mars,1893,Chris Mars,holdout
950,950,Image in the style of Anne Bachelier,1957,Anne Bachelier,holdout
951,951,Art inspired by Anne Bachelier,684,Anne Bachelier,holdout
952,952,Painting in the style of Anne Bachelier,2849,Anne Bachelier,holdout
953,953,A reproduction of art by Anne Bachelier,2815,Anne Bachelier,holdout
954,954,A famous artwork by Anne Bachelier,346,Anne Bachelier,holdout
955,955,Image in the style of Mike Campau,1801,Mike Campau,holdout
956,956,Art inspired by Mike Campau,745,Mike Campau,holdout
957,957,Painting in the style of Mike Campau,2498,Mike Campau,holdout
958,958,A reproduction of art by Mike Campau,2785,Mike Campau,holdout
959,959,A famous artwork by Mike Campau,4131,Mike Campau,holdout
960,960,Image in the style of Alexandre Antigna,167,Alexandre Antigna,holdout
961,961,Art inspired by Alexandre Antigna,447,Alexandre Antigna,holdout
962,962,Painting in the style of Alexandre Antigna,3421,Alexandre Antigna,holdout
963,963,A reproduction of art by Alexandre Antigna,2044,Alexandre Antigna,holdout
964,964,A famous artwork by Alexandre Antigna,1386,Alexandre Antigna,holdout
965,965,Image in the style of Michael Whelan,4344,Michael Whelan,holdout
966,966,Art inspired by Michael Whelan,3174,Michael Whelan,holdout
967,967,Painting in the style of Michael Whelan,3146,Michael Whelan,holdout
968,968,A reproduction of art by Michael Whelan,2368,Michael Whelan,holdout
969,969,A famous artwork by Michael Whelan,4505,Michael Whelan,holdout
970,970,Image in the style of Yoji Shinkawa,1829,Yoji Shinkawa,holdout
971,971,Art inspired by Yoji Shinkawa,1952,Yoji Shinkawa,holdout
972,972,Painting in the style of Yoji Shinkawa,732,Yoji Shinkawa,holdout
973,973,A reproduction of art by Yoji Shinkawa,4047,Yoji Shinkawa,holdout
974,974,A famous artwork by Yoji Shinkawa,2658,Yoji Shinkawa,holdout
975,975,Image in the style of René Lalique,4536,René Lalique,holdout
976,976,Art inspired by René Lalique,3705,René Lalique,holdout
977,977,Painting in the style of René Lalique,1033,René Lalique,holdout
978,978,A reproduction of art by René Lalique,2617,René Lalique,holdout
979,979,A famous artwork by René Lalique,3804,René Lalique,holdout
980,980,Image in the style of Frank Miller,539,Frank Miller,holdout
981,981,Art inspired by Frank Miller,1616,Frank Miller,holdout
982,982,Painting in the style of Frank Miller,184,Frank Miller,holdout
983,983,A reproduction of art by Frank Miller,3627,Frank Miller,holdout
984,984,A famous artwork by Frank Miller,3531,Frank Miller,holdout
985,985,Image in the style of ROA,3105,ROA,holdout
986,986,Art inspired by ROA,4647,ROA,holdout
987,987,Painting in the style of ROA,2890,ROA,holdout
988,988,A reproduction of art by ROA,2244,ROA,holdout
989,989,A famous artwork by ROA,2523,ROA,holdout
990,990,Image in the style of Paul Klee,1022,Paul Klee,holdout
991,991,Art inspired by Paul Klee,4621,Paul Klee,holdout
992,992,Painting in the style of Paul Klee,3673,Paul Klee,holdout
993,993,A reproduction of art by Paul Klee,4779,Paul Klee,holdout
994,994,A famous artwork by Paul Klee,2445,Paul Klee,holdout
995,995,Image in the style of David Choe,2532,David Choe,holdout
996,996,Art inspired by David Choe,1057,David Choe,holdout
997,997,Painting in the style of David Choe,213,David Choe,holdout
998,998,A reproduction of art by David Choe,1325,David Choe,holdout
999,999,A famous artwork by David Choe,1973,David Choe,holdout
1000,1000,Image in the style of Lynda Benglis,1471,Lynda Benglis,holdout
1001,1001,Art inspired by Lynda Benglis,3294,Lynda Benglis,holdout
1002,1002,Painting in the style of Lynda Benglis,1278,Lynda Benglis,holdout
1003,1003,A reproduction of art by Lynda Benglis,3512,Lynda Benglis,holdout
1004,1004,A famous artwork by Lynda Benglis,1444,Lynda Benglis,holdout
1005,1005,Image in the style of Michael Cheval,1720,Michael Cheval,holdout
1006,1006,Art inspired by Michael Cheval,1881,Michael Cheval,holdout
1007,1007,Painting in the style of Michael Cheval,2178,Michael Cheval,holdout
1008,1008,A reproduction of art by Michael Cheval,83,Michael Cheval,holdout
1009,1009,A famous artwork by Michael Cheval,2704,Michael Cheval,holdout
1010,1010,Image in the style of Julie Bell,1960,Julie Bell,holdout
1011,1011,Art inspired by Julie Bell,1825,Julie Bell,holdout
1012,1012,Painting in the style of Julie Bell,2528,Julie Bell,holdout
1013,1013,A reproduction of art by Julie Bell,2909,Julie Bell,holdout
1014,1014,A famous artwork by Julie Bell,4587,Julie Bell,holdout
1015,1015,Image in the style of Russ Mills,714,Russ Mills,holdout
1016,1016,Art inspired by Russ Mills,4847,Russ Mills,holdout
1017,1017,Painting in the style of Russ Mills,2312,Russ Mills,holdout
1018,1018,A reproduction of art by Russ Mills,135,Russ Mills,holdout
1019,1019,A famous artwork by Russ Mills,1253,Russ Mills,holdout
1020,1020,Image in the style of Alfred Sisley,3079,Alfred Sisley,holdout
1021,1021,Art inspired by Alfred Sisley,270,Alfred Sisley,holdout
1022,1022,Painting in the style of Alfred Sisley,2782,Alfred Sisley,holdout
1023,1023,A reproduction of art by Alfred Sisley,2666,Alfred Sisley,holdout
1024,1024,A famous artwork by Alfred Sisley,3165,Alfred Sisley,holdout
1025,1025,Image in the style of Robby Cavanaugh,1601,Robby Cavanaugh,holdout
1026,1026,Art inspired by Robby Cavanaugh,1947,Robby Cavanaugh,holdout
1027,1027,Painting in the style of Robby Cavanaugh,3866,Robby Cavanaugh,holdout
1028,1028,A reproduction of art by Robby Cavanaugh,3154,Robby Cavanaugh,holdout
1029,1029,A famous artwork by Robby Cavanaugh,21,Robby Cavanaugh,holdout
1030,1030,Image in the style of Kate Greenaway,3949,Kate Greenaway,holdout
1031,1031,Art inspired by Kate Greenaway,3003,Kate Greenaway,holdout
1032,1032,Painting in the style of Kate Greenaway,4358,Kate Greenaway,holdout
1033,1033,A reproduction of art by Kate Greenaway,3418,Kate Greenaway,holdout
1034,1034,A famous artwork by Kate Greenaway,3304,Kate Greenaway,holdout
1035,1035,Image in the style of Jean Delville,2769,Jean Delville,holdout
1036,1036,Art inspired by Jean Delville,4582,Jean Delville,holdout
1037,1037,Painting in the style of Jean Delville,933,Jean Delville,holdout
1038,1038,A reproduction of art by Jean Delville,4849,Jean Delville,holdout
1039,1039,A famous artwork by Jean Delville,3500,Jean Delville,holdout
1040,1040,Image in the style of Bijou Karman,796,Bijou Karman,holdout
1041,1041,Art inspired by Bijou Karman,910,Bijou Karman,holdout
1042,1042,Painting in the style of Bijou Karman,3221,Bijou Karman,holdout
1043,1043,A reproduction of art by Bijou Karman,1940,Bijou Karman,holdout
1044,1044,A famous artwork by Bijou Karman,4555,Bijou Karman,holdout
1045,1045,Image in the style of Filip Hodas,3945,Filip Hodas,holdout
1046,1046,Art inspired by Filip Hodas,4757,Filip Hodas,holdout
1047,1047,Painting in the style of Filip Hodas,3725,Filip Hodas,holdout
1048,1048,A reproduction of art by Filip Hodas,4357,Filip Hodas,holdout
1049,1049,A famous artwork by Filip Hodas,224,Filip Hodas,holdout
1050,1050,Image in the style of Alex Alemany,812,Alex Alemany,holdout
1051,1051,Art inspired by Alex Alemany,178,Alex Alemany,holdout
1052,1052,Painting in the style of Alex Alemany,3463,Alex Alemany,holdout
1053,1053,A reproduction of art by Alex Alemany,2839,Alex Alemany,holdout
1054,1054,A famous artwork by Alex Alemany,2578,Alex Alemany,holdout
1055,1055,Image in the style of Howard Finster,2312,Howard Finster,holdout
1056,1056,Art inspired by Howard Finster,4437,Howard Finster,holdout
1057,1057,Painting in the style of Howard Finster,1556,Howard Finster,holdout
1058,1058,A reproduction of art by Howard Finster,3067,Howard Finster,holdout
1059,1059,A famous artwork by Howard Finster,2341,Howard Finster,holdout
1060,1060,Image in the style of Jed Henry,2472,Jed Henry,holdout
1061,1061,Art inspired by Jed Henry,2251,Jed Henry,holdout
1062,1062,Painting in the style of Jed Henry,4856,Jed Henry,holdout
1063,1063,A reproduction of art by Jed Henry,517,Jed Henry,holdout
1064,1064,A famous artwork by Jed Henry,2591,Jed Henry,holdout
1065,1065,Image in the style of Philip Guston,3532,Philip Guston,holdout
1066,1066,Art inspired by Philip Guston,4011,Philip Guston,holdout
1067,1067,Painting in the style of Philip Guston,1870,Philip Guston,holdout
1068,1068,A reproduction of art by Philip Guston,3607,Philip Guston,holdout
1069,1069,A famous artwork by Philip Guston,4034,Philip Guston,holdout
1070,1070,Image in the style of Iwan Baan,604,Iwan Baan,holdout
1071,1071,Art inspired by Iwan Baan,3438,Iwan Baan,holdout
1072,1072,Painting in the style of Iwan Baan,3493,Iwan Baan,holdout
1073,1073,A reproduction of art by Iwan Baan,3804,Iwan Baan,holdout
1074,1074,A famous artwork by Iwan Baan,3565,Iwan Baan,holdout
1075,1075,Image in the style of Roz Chast,3525,Roz Chast,holdout
1076,1076,Art inspired by Roz Chast,623,Roz Chast,holdout
1077,1077,Painting in the style of Roz Chast,3073,Roz Chast,holdout
1078,1078,A reproduction of art by Roz Chast,1775,Roz Chast,holdout
1079,1079,A famous artwork by Roz Chast,587,Roz Chast,holdout
1080,1080,Image in the style of Hendrick Avercamp,483,Hendrick Avercamp,holdout
1081,1081,Art inspired by Hendrick Avercamp,349,Hendrick Avercamp,holdout
1082,1082,Painting in the style of Hendrick Avercamp,3203,Hendrick Avercamp,holdout
1083,1083,A reproduction of art by Hendrick Avercamp,4662,Hendrick Avercamp,holdout
1084,1084,A famous artwork by Hendrick Avercamp,3524,Hendrick Avercamp,holdout
1085,1085,Image in the style of Alastair Magnaldo,3003,Alastair Magnaldo,holdout
1086,1086,Art inspired by Alastair Magnaldo,1726,Alastair Magnaldo,holdout
1087,1087,Painting in the style of Alastair Magnaldo,3904,Alastair Magnaldo,holdout
1088,1088,A reproduction of art by Alastair Magnaldo,1410,Alastair Magnaldo,holdout
1089,1089,A famous artwork by Alastair Magnaldo,201,Alastair Magnaldo,holdout
1090,1090,Image in the style of Peter Max,607,Peter Max,holdout
1091,1091,Art inspired by Peter Max,3321,Peter Max,holdout
1092,1092,Painting in the style of Peter Max,235,Peter Max,holdout
1093,1093,A reproduction of art by Peter Max,2017,Peter Max,holdout
1094,1094,A famous artwork by Peter Max,3649,Peter Max,holdout
1095,1095,Image in the style of Mary Anning,10,Mary Anning,holdout
1096,1096,Art inspired by Mary Anning,567,Mary Anning,holdout
1097,1097,Painting in the style of Mary Anning,3951,Mary Anning,holdout
1098,1098,A reproduction of art by Mary Anning,908,Mary Anning,holdout
1099,1099,A famous artwork by Mary Anning,1509,Mary Anning,holdout
1100,1100,Image in the style of Raina Telgemeier,1377,Raina Telgemeier,holdout
1101,1101,Art inspired by Raina Telgemeier,3715,Raina Telgemeier,holdout
1102,1102,Painting in the style of Raina Telgemeier,4386,Raina Telgemeier,holdout
1103,1103,A reproduction of art by Raina Telgemeier,1045,Raina Telgemeier,holdout
1104,1104,A famous artwork by Raina Telgemeier,3622,Raina Telgemeier,holdout
1105,1105,Image in the style of Matthias Grünewald,2177,Matthias Grünewald,holdout
1106,1106,Art inspired by Matthias Grünewald,1131,Matthias Grünewald,holdout
1107,1107,Painting in the style of Matthias Grünewald,2442,Matthias Grünewald,holdout
1108,1108,A reproduction of art by Matthias Grünewald,3814,Matthias Grünewald,holdout
1109,1109,A famous artwork by Matthias Grünewald,1922,Matthias Grünewald,holdout
1110,1110,Image in the style of Elizabeth Gadd,1556,Elizabeth Gadd,holdout
1111,1111,Art inspired by Elizabeth Gadd,4028,Elizabeth Gadd,holdout
1112,1112,Painting in the style of Elizabeth Gadd,930,Elizabeth Gadd,holdout
1113,1113,A reproduction of art by Elizabeth Gadd,995,Elizabeth Gadd,holdout
1114,1114,A famous artwork by Elizabeth Gadd,3100,Elizabeth Gadd,holdout
1115,1115,Image in the style of Takashi Murakami,3561,Takashi Murakami,holdout
1116,1116,Art inspired by Takashi Murakami,174,Takashi Murakami,holdout
1117,1117,Painting in the style of Takashi Murakami,1947,Takashi Murakami,holdout
1118,1118,A reproduction of art by Takashi Murakami,2774,Takashi Murakami,holdout
1119,1119,A famous artwork by Takashi Murakami,30,Takashi Murakami,holdout
1120,1120,Image in the style of Bill Traylor,694,Bill Traylor,holdout
1121,1121,Art inspired by Bill Traylor,3421,Bill Traylor,holdout
1122,1122,Painting in the style of Bill Traylor,13,Bill Traylor,holdout
1123,1123,A reproduction of art by Bill Traylor,2634,Bill Traylor,holdout
1124,1124,A famous artwork by Bill Traylor,1199,Bill Traylor,holdout
1125,1125,Image in the style of Dale Chihuly,1837,Dale Chihuly,holdout
1126,1126,Art inspired by Dale Chihuly,2344,Dale Chihuly,holdout
1127,1127,Painting in the style of Dale Chihuly,2240,Dale Chihuly,holdout
1128,1128,A reproduction of art by Dale Chihuly,1363,Dale Chihuly,holdout
1129,1129,A famous artwork by Dale Chihuly,1803,Dale Chihuly,holdout
1130,1130,Image in the style of Becky Cloonan,4612,Becky Cloonan,holdout
1131,1131,Art inspired by Becky Cloonan,3572,Becky Cloonan,holdout
1132,1132,Painting in the style of Becky Cloonan,198,Becky Cloonan,holdout
1133,1133,A reproduction of art by Becky Cloonan,2772,Becky Cloonan,holdout
1134,1134,A famous artwork by Becky Cloonan,4860,Becky Cloonan,holdout
1135,1135,Image in the style of Willem van Haecht,3420,Willem van Haecht,holdout
1136,1136,Art inspired by Willem van Haecht,1785,Willem van Haecht,holdout
1137,1137,Painting in the style of Willem van Haecht,3500,Willem van Haecht,holdout
1138,1138,A reproduction of art by Willem van Haecht,4892,Willem van Haecht,holdout
1139,1139,A famous artwork by Willem van Haecht,744,Willem van Haecht,holdout
1140,1140,Image in the style of Carrie Mae Weems,4238,Carrie Mae Weems,holdout
1141,1141,Art inspired by Carrie Mae Weems,3030,Carrie Mae Weems,holdout
1142,1142,Painting in the style of Carrie Mae Weems,4267,Carrie Mae Weems,holdout
1143,1143,A reproduction of art by Carrie Mae Weems,1753,Carrie Mae Weems,holdout
1144,1144,A famous artwork by Carrie Mae Weems,714,Carrie Mae Weems,holdout
1145,1145,Image in the style of Wangechi Mutu,1544,Wangechi Mutu,holdout
1146,1146,Art inspired by Wangechi Mutu,879,Wangechi Mutu,holdout
1147,1147,Painting in the style of Wangechi Mutu,279,Wangechi Mutu,holdout
1148,1148,A reproduction of art by Wangechi Mutu,175,Wangechi Mutu,holdout
1149,1149,A famous artwork by Wangechi Mutu,3211,Wangechi Mutu,holdout
1150,1150,Image in the style of Louise Bourgeois,20,Louise Bourgeois,holdout
1151,1151,Art inspired by Louise Bourgeois,1063,Louise Bourgeois,holdout
1152,1152,Painting in the style of Louise Bourgeois,3132,Louise Bourgeois,holdout
1153,1153,A reproduction of art by Louise Bourgeois,1824,Louise Bourgeois,holdout
1154,1154,A famous artwork by Louise Bourgeois,2051,Louise Bourgeois,holdout
1155,1155,Image in the style of Sakai Hōitsu,2427,Sakai Hōitsu,holdout
1156,1156,Art inspired by Sakai Hōitsu,2608,Sakai Hōitsu,holdout
1157,1157,Painting in the style of Sakai Hōitsu,2557,Sakai Hōitsu,holdout
1158,1158,A reproduction of art by Sakai Hōitsu,415,Sakai Hōitsu,holdout
1159,1159,A famous artwork by Sakai Hōitsu,4327,Sakai Hōitsu,holdout
1160,1160,Image in the style of Amanda Sage,2009,Amanda Sage,holdout
1161,1161,Art inspired by Amanda Sage,3600,Amanda Sage,holdout
