,case_number,prompt,evaluation_seed,artist,type
782,782,Painting in the style of Alex Timmermans,694,Alex Timmermans,preserved
783,783,A reproduction of art by Alex Timmermans,3651,Alex Timmermans,preserved
784,784,A famous artwork by Alex Timmermans,850,Alex Timmermans,preserved
785,785,Image in the style of Andreas Achenbach,3558,Andreas Achenbach,preserved
786,786,Art inspired by Andreas Achenbach,2334,Andreas Achenbach,preserved
787,787,Painting in the style of Andreas Achenbach,863,Andreas Achenbach,preserved
788,788,A reproduction of art by Andreas Achenbach,1475,Andreas Achenbach,preserved
789,789,A famous artwork by Andreas Achenbach,3164,Andreas Achenbach,preserved
790,790,Image in the style of Remedios Varo,2699,Remedios Varo,preserved
791,791,Art inspired by Remedios Varo,2179,Remedios Varo,preserved
792,792,Painting in the style of Remedios Varo,4677,Remedios Varo,preserved
793,793,A reproduction of art by Remedios Varo,3974,Remedios Varo,preserved
794,794,A famous artwork by Remedios Varo,3866,Remedios Varo,preserved
795,795,Image in the style of James Paick,2453,James Paick,preserved
796,796,Art inspired by James Paick,4404,James Paick,preserved
797,797,Painting in the style of James Paick,3852,James Paick,preserved
798,798,A reproduction of art by James Paick,1660,James Paick,preserved
799,799,A famous artwork by James Paick,2275,James Paick,preserved
800,800,Image in the style of Gary Larson,1075,Gary Larson,preserved
801,801,Art inspired by Gary Larson,3268,Gary Larson,preserved
802,802,Painting in the style of Gary Larson,393,Gary Larson,preserved
803,803,A reproduction of art by Gary Larson,3591,Gary Larson,preserved
804,804,A famous artwork by Gary Larson,2454,Gary Larson,preserved
805,805,Image in the style of Gustave Buchet,586,Gustave Buchet,preserved
806,806,Art inspired by Gustave Buchet,353,Gustave Buchet,preserved
807,807,Painting in the style of Gustave Buchet,4912,Gustave Buchet,preserved
808,808,A reproduction of art by Gustave Buchet,2767,Gustave Buchet,preserved
809,809,A famous artwork by Gustave Buchet,2551,Gustave Buchet,preserved
810,810,Image in the style of Andrew Whem,3492,Andrew Whem,preserved
811,811,Art inspired by Andrew Whem,3741,Andrew Whem,preserved
812,812,Painting in the style of Andrew Whem,2851,Andrew Whem,preserved
813,813,A reproduction of art by Andrew Whem,2110,Andrew Whem,preserved
814,814,A famous artwork by Andrew Whem,1977,Andrew Whem,preserved
815,815,Image in the style of Scott Naismith,4197,Scott Naismith,preserved
816,816,Art inspired by Scott Naismith,1814,Scott Naismith,preserved
817,817,Painting in the style of Scott Naismith,3022,Scott Naismith,preserved
818,818,A reproduction of art by Scott Naismith,2788,Scott Naismith,preserved
819,819,A famous artwork by Scott Naismith,4654,Scott Naismith,preserved
820,820,Image in the style of Naoko Takeuchi,486,Naoko Takeuchi,preserved
821,821,Art inspired by Naoko Takeuchi,3885,Naoko Takeuchi,preserved
822,822,Painting in the style of Naoko Takeuchi,3835,Naoko Takeuchi,preserved
823,823,A reproduction of art by Naoko Takeuchi,2964,Naoko Takeuchi,preserved
824,824,A famous artwork by Naoko Takeuchi,1941,Naoko Takeuchi,preserved
825,825,Image in the style of Rafael Albuquerque,3283,Rafael Albuquerque,preserved
826,826,Art inspired by Rafael Albuquerque,2448,Rafael Albuquerque,preserved
827,827,Painting in the style of Rafael Albuquerque,4216,Rafael Albuquerque,preserved
828,828,A reproduction of art by Rafael Albuquerque,2806,Rafael Albuquerque,preserved
829,829,A famous artwork by Rafael Albuquerque,2240,Rafael Albuquerque,preserved
830,830,Image in the style of Anthony Thieme,1673,Anthony Thieme,preserved
831,831,Art inspired by Anthony Thieme,4450,Anthony Thieme,preserved
832,832,Painting in the style of Anthony Thieme,3128,Anthony Thieme,preserved
833,833,A reproduction of art by Anthony Thieme,2541,Anthony Thieme,preserved
834,834,A famous artwork by Anthony Thieme,3706,Anthony Thieme,preserved
835,835,Image in the style of Ivan Aivazovsky,3992,Ivan Aivazovsky,preserved
836,836,Art inspired by Ivan Aivazovsky,510,Ivan Aivazovsky,preserved
837,837,Painting in the style of Ivan Aivazovsky,2400,Ivan Aivazovsky,preserved
838,838,A reproduction of art by Ivan Aivazovsky,3400,Ivan Aivazovsky,preserved
839,839,A famous artwork by Ivan Aivazovsky,415,Ivan Aivazovsky,preserved
840,840,Image in the style of Ida Rentoul Outhwaite,654,Ida Rentoul Outhwaite,preserved
841,841,Art inspired by Ida Rentoul Outhwaite,742,Ida Rentoul Outhwaite,preserved
842,842,Painting in the style of Ida Rentoul Outhwaite,3437,Ida Rentoul Outhwaite,preserved
843,843,A reproduction of art by Ida Rentoul Outhwaite,1519,Ida Rentoul Outhwaite,preserved
844,844,A famous artwork by Ida Rentoul Outhwaite,4308,Ida Rentoul Outhwaite,preserved
845,845,Image in the style of Ken Kelly,1680,Ken Kelly,preserved
846,846,Art inspired by Ken Kelly,3381,Ken Kelly,preserved
847,847,Painting in the style of Ken Kelly,1531,Ken Kelly,preserved
848,848,A reproduction of art by Ken Kelly,2476,Ken Kelly,preserved
849,849,A famous artwork by Ken Kelly,1736,Ken Kelly,preserved
850,850,Image in the style of Carne Griffiths,424,Carne Griffiths,preserved
851,851,Art inspired by Carne Griffiths,2873,Carne Griffiths,preserved
852,852,Painting in the style of Carne Griffiths,3093,Carne Griffiths,preserved
853,853,A reproduction of art by Carne Griffiths,4993,Carne Griffiths,preserved
854,854,A famous artwork by Carne Griffiths,4026,Carne Griffiths,preserved
855,855,Image in the style of Giovanni Battista Bracelli,734,Giovanni Battista Bracelli,preserved
856,856,Art inspired by Giovanni Battista Bracelli,3237,Giovanni Battista Bracelli,preserved
857,857,Painting in the style of Giovanni Battista Bracelli,340,Giovanni Battista Bracelli,preserved
858,858,A reproduction of art by Giovanni Battista Bracelli,115,Giovanni Battista Bracelli,preserved
859,859,A famous artwork by Giovanni Battista Bracelli,568,Giovanni Battista Bracelli,preserved
860,860,Image in the style of Janek Sedlar,3040,Janek Sedlar,preserved
861,861,Art inspired by Janek Sedlar,558,Janek Sedlar,preserved
862,862,Painting in the style of Janek Sedlar,4033,Janek Sedlar,preserved
863,863,A reproduction of art by Janek Sedlar,3605,Janek Sedlar,preserved
864,864,A famous artwork by Janek Sedlar,4472,Janek Sedlar,preserved
865,865,Image in the style of Mary Cassatt,936,Mary Cassatt,preserved
866,866,Art inspired by Mary Cassatt,1345,Mary Cassatt,preserved
867,867,Painting in the style of Mary Cassatt,1191,Mary Cassatt,preserved
868,868,A reproduction of art by Mary Cassatt,4874,Mary Cassatt,preserved
869,869,A famous artwork by Mary Cassatt,2413,Mary Cassatt,preserved
870,870,Image in the style of Eiichiro Oda,3519,Eiichiro Oda,preserved
871,871,Art inspired by Eiichiro Oda,1493,Eiichiro Oda,preserved
872,872,Painting in the style of Eiichiro Oda,3142,Eiichiro Oda,preserved
873,873,A reproduction of art by Eiichiro Oda,1034,Eiichiro Oda,preserved
874,874,A famous artwork by Eiichiro Oda,655,Eiichiro Oda,preserved
875,875,Image in the style of Adam Elsheimer,4906,Adam Elsheimer,preserved
876,876,Art inspired by Adam Elsheimer,4335,Adam Elsheimer,preserved
877,877,Painting in the style of Adam Elsheimer,4817,Adam Elsheimer,preserved
878,878,A reproduction of art by Adam Elsheimer,2817,Adam Elsheimer,preserved
879,879,A famous artwork by Adam Elsheimer,734,Adam Elsheimer,preserved
880,880,Image in the style of Robert Vonnoh,4350,Robert Vonnoh,preserved
881,881,Art inspired by Robert Vonnoh,3744,Robert Vonnoh,preserved
882,882,Painting in the style of Robert Vonnoh,82,Robert Vonnoh,preserved
883,883,A reproduction of art by Robert Vonnoh,1837,Robert Vonnoh,preserved
884,884,A famous artwork by Robert Vonnoh,605,Robert Vonnoh,preserved
885,885,Image in the style of Yoshiyuki Tomino,1859,Yoshiyuki Tomino,preserved
886,886,Art inspired by Yoshiyuki Tomino,4923,Yoshiyuki Tomino,preserved
887,887,Painting in the style of Yoshiyuki Tomino,2276,Yoshiyuki Tomino,preserved
888,888,A reproduction of art by Yoshiyuki Tomino,4240,Yoshiyuki Tomino,preserved
889,889,A famous artwork by Yoshiyuki Tomino,4622,Yoshiyuki Tomino,preserved
890,890,Image in the style of NC Wyeth,2421,NC Wyeth,preserved
891,891,Art inspired by NC Wyeth,127,NC Wyeth,preserved
892,892,Painting in the style of NC Wyeth,4320,NC Wyeth,preserved
893,893,A reproduction of art by NC Wyeth,152,NC Wyeth,preserved
894,894,A famous artwork by NC Wyeth,4364,NC Wyeth,preserved
895,895,Image in the style of Charles-Francois Daubigny,2281,Charles-Francois Daubigny,preserved
896,896,Art inspired by Charles-Francois Daubigny,1034,Charles-Francois Daubigny,preserved
897,897,Painting in the style of Charles-Francois Daubigny,2627,Charles-Francois Daubigny,preserved
898,898,A reproduction of art by Charles-Francois Daubigny,1832,Charles-Francois Daubigny,preserved
899,899,A famous artwork by Charles-Francois Daubigny,4384,Charles-Francois Daubigny,preserved
900,900,Image in the style of Thomas Allom,1794,Thomas Allom,preserved
901,901,Art inspired by Thomas Allom,2337,Thomas Allom,preserved
902,902,Painting in the style of Thomas Allom,4561,Thomas Allom,preserved
903,903,A reproduction of art by Thomas Allom,4482,Thomas Allom,preserved
904,904,A famous artwork by Thomas Allom,4249,Thomas Allom,preserved
905,905,Image in the style of Marina Abramović,2096,Marina Abramović,preserved
906,906,Art inspired by Marina Abramović,328,Marina Abramović,preserved
907,907,Painting in the style of Marina Abramović,2423,Marina Abramović,preserved
908,908,A reproduction of art by Marina Abramović,1344,Marina Abramović,preserved
909,909,A famous artwork by Marina Abramović,454,Marina Abramović,preserved
910,910,Image in the style of Alexej von Jawlensky,2368,Alexej von Jawlensky,preserved
911,911,Art inspired by Alexej von Jawlensky,4911,Alexej von Jawlensky,preserved
912,912,Painting in the style of Alexej von Jawlensky,4984,Alexej von Jawlensky,preserved
913,913,A reproduction of art by Alexej von Jawlensky,682,Alexej von Jawlensky,preserved
914,914,A famous artwork by Alexej von Jawlensky,18,Alexej von Jawlensky,preserved
915,915,Image in the style of Dean Ellis,298,Dean Ellis,preserved
916,916,Art inspired by Dean Ellis,1312,Dean Ellis,preserved
917,917,Painting in the style of Dean Ellis,3334,Dean Ellis,preserved
918,918,A reproduction of art by Dean Ellis,1695,Dean Ellis,preserved
919,919,A famous artwork by Dean Ellis,447,Dean Ellis,preserved
920,920,Image in the style of J.C. Leyendecker,2081,J.C. Leyendecker,preserved
921,921,Art inspired by J.C. Leyendecker,1212,J.C. Leyendecker,preserved
922,922,Painting in the style of J.C. Leyendecker,344,J.C. Leyendecker,preserved
923,923,A reproduction of art by J.C. Leyendecker,4873,J.C. Leyendecker,preserved
924,924,A famous artwork by J.C. Leyendecker,3718,J.C. Leyendecker,preserved
925,925,Image in the style of Milo Manara,3614,Milo Manara,preserved
926,926,Art inspired by Milo Manara,597,Milo Manara,preserved
927,927,Painting in the style of Milo Manara,4512,Milo Manara,preserved
928,928,A reproduction of art by Milo Manara,3336,Milo Manara,preserved
929,929,A famous artwork by Milo Manara,4131,Milo Manara,preserved
930,930,Image in the style of George Herriman,863,George Herriman,preserved
931,931,Art inspired by George Herriman,836,George Herriman,preserved
932,932,Painting in the style of George Herriman,3953,George Herriman,preserved
933,933,A reproduction of art by George Herriman,4130,George Herriman,preserved
934,934,A famous artwork by George Herriman,1300,George Herriman,preserved
935,935,Image in the style of John Cassaday,2397,John Cassaday,preserved
936,936,Art inspired by John Cassaday,1408,John Cassaday,preserved
937,937,Painting in the style of John Cassaday,3346,John Cassaday,preserved
938,938,A reproduction of art by John Cassaday,384,John Cassaday,preserved
939,939,A famous artwork by John Cassaday,1767,John Cassaday,preserved
940,940,Image in the style of Igor Zenin,4304,Igor Zenin,preserved
941,941,Art inspired by Igor Zenin,3384,Igor Zenin,preserved
942,942,Painting in the style of Igor Zenin,3869,Igor Zenin,preserved
943,943,A reproduction of art by Igor Zenin,2146,Igor Zenin,preserved
944,944,A famous artwork by Igor Zenin,3843,Igor Zenin,preserved
945,945,Image in the style of Chris Van Allsburg,3070,Chris Van Allsburg,preserved
946,946,Art inspired by Chris Van Allsburg,2797,Chris Van Allsburg,preserved
947,947,Painting in the style of Chris Van Allsburg,2213,Chris Van Allsburg,preserved
948,948,A reproduction of art by Chris Van Allsburg,2419,Chris Van Allsburg,preserved
949,949,A famous artwork by Chris Van Allsburg,2995,Chris Van Allsburg,preserved
950,950,Image in the style of Pieter Bruegel The Elder,2228,Pieter Bruegel The Elder,preserved
951,951,Art inspired by Pieter Bruegel The Elder,3721,Pieter Bruegel The Elder,preserved
952,952,Painting in the style of Pieter Bruegel The Elder,2260,Pieter Bruegel The Elder,preserved
953,953,A reproduction of art by Pieter Bruegel The Elder,2472,Pieter Bruegel The Elder,preserved
954,954,A famous artwork by Pieter Bruegel The Elder,1142,Pieter Bruegel The Elder,preserved
955,955,Image in the style of Alice Pasquini,2971,Alice Pasquini,preserved
956,956,Art inspired by Alice Pasquini,1560,Alice Pasquini,preserved
957,957,Painting in the style of Alice Pasquini,1851,Alice Pasquini,preserved
958,958,A reproduction of art by Alice Pasquini,2633,Alice Pasquini,preserved
959,959,A famous artwork by Alice Pasquini,4501,Alice Pasquini,preserved
960,960,Image in the style of El Greco,2456,El Greco,preserved
961,961,Art inspired by El Greco,3709,El Greco,preserved
962,962,Painting in the style of El Greco,2882,El Greco,preserved
963,963,A reproduction of art by El Greco,3694,El Greco,preserved
964,964,A famous artwork by El Greco,3582,El Greco,preserved
965,965,Image in the style of Tom Whalen,4076,Tom Whalen,preserved
966,966,Art inspired by Tom Whalen,3899,Tom Whalen,preserved
967,967,Painting in the style of Tom Whalen,195,Tom Whalen,preserved
968,968,A reproduction of art by Tom Whalen,170,Tom Whalen,preserved
969,969,A famous artwork by Tom Whalen,4610,Tom Whalen,preserved
970,970,Image in the style of Etel Adnan,2762,Etel Adnan,preserved
971,971,Art inspired by Etel Adnan,2954,Etel Adnan,preserved
972,972,Painting in the style of Etel Adnan,1693,Etel Adnan,preserved
973,973,A reproduction of art by Etel Adnan,4891,Etel Adnan,preserved
974,974,A famous artwork by Etel Adnan,1689,Etel Adnan,preserved
975,975,Image in the style of Christian Dimitrov,2495,Christian Dimitrov,preserved
976,976,Art inspired by Christian Dimitrov,2784,Christian Dimitrov,preserved
977,977,Painting in the style of Christian Dimitrov,479,Christian Dimitrov,preserved
978,978,A reproduction of art by Christian Dimitrov,987,Christian Dimitrov,preserved
979,979,A famous artwork by Christian Dimitrov,714,Christian Dimitrov,preserved
980,980,Image in the style of David Driskell,2176,David Driskell,preserved
981,981,Art inspired by David Driskell,2018,David Driskell,preserved
982,982,Painting in the style of David Driskell,719,David Driskell,preserved
983,983,A reproduction of art by David Driskell,3339,David Driskell,preserved
984,984,A famous artwork by David Driskell,2951,David Driskell,preserved
985,985,Image in the style of Alberto Magnelli,1168,Alberto Magnelli,preserved
986,986,Art inspired by Alberto Magnelli,3721,Alberto Magnelli,preserved
987,987,Painting in the style of Alberto Magnelli,1861,Alberto Magnelli,preserved
988,988,A reproduction of art by Alberto Magnelli,2108,Alberto Magnelli,preserved
989,989,A famous artwork by Alberto Magnelli,1554,Alberto Magnelli,preserved
990,990,Image in the style of Jaya Suberg,2592,Jaya Suberg,preserved
991,991,Art inspired by Jaya Suberg,1937,Jaya Suberg,preserved
992,992,Painting in the style of Jaya Suberg,680,Jaya Suberg,preserved
993,993,A reproduction of art by Jaya Suberg,4942,Jaya Suberg,preserved
994,994,A famous artwork by Jaya Suberg,4568,Jaya Suberg,preserved
995,995,Image in the style of David Palumbo,12,David Palumbo,preserved
996,996,Art inspired by David Palumbo,1598,David Palumbo,preserved
997,997,Painting in the style of David Palumbo,2098,David Palumbo,preserved
998,998,A reproduction of art by David Palumbo,1745,David Palumbo,preserved
999,999,A famous artwork by David Palumbo,2598,David Palumbo,preserved
1000,1000,Image in the style of David Choe,1985,David Choe,holdout
1001,1001,Art inspired by David Choe,2158,David Choe,holdout
1002,1002,Painting in the style of David Choe,3214,David Choe,holdout
1003,1003,A reproduction of art by David Choe,4127,David Choe,holdout
1004,1004,A famous artwork by David Choe,2916,David Choe,holdout
1005,1005,Image in the style of Philip Guston,3542,Philip Guston,holdout
1006,1006,Art inspired by Philip Guston,4991,Philip Guston,holdout
1007,1007,Painting in the style of Philip Guston,785,Philip Guston,holdout
1008,1008,A reproduction of art by Philip Guston,513,Philip Guston,holdout
1009,1009,A famous artwork by Philip Guston,4874,Philip Guston,holdout
1010,1010,Image in the style of Yoji Shinkawa,1859,Yoji Shinkawa,holdout
1011,1011,Art inspired by Yoji Shinkawa,3926,Yoji Shinkawa,holdout
1012,1012,Painting in the style of Yoji Shinkawa,1511,Yoji Shinkawa,holdout
1013,1013,A reproduction of art by Yoji Shinkawa,122,Yoji Shinkawa,holdout
1014,1014,A famous artwork by Yoji Shinkawa,2102,Yoji Shinkawa,holdout
1015,1015,Image in the style of Brian M. Viveros,478,Brian M. Viveros,holdout
1016,1016,Art inspired by Brian M. Viveros,4814,Brian M. Viveros,holdout
1017,1017,Painting in the style of Brian M. Viveros,483,Brian M. Viveros,holdout
1018,1018,A reproduction of art by Brian M. Viveros,513,Brian M. Viveros,holdout
1019,1019,A famous artwork by Brian M. Viveros,4730,Brian M. Viveros,holdout
1020,1020,Image in the style of Matthias Grünewald,2763,Matthias Grünewald,holdout
1021,1021,Art inspired by Matthias Grünewald,3181,Matthias Grünewald,holdout
1022,1022,Painting in the style of Matthias Grünewald,1620,Matthias Grünewald,holdout
1023,1023,A reproduction of art by Matthias Grünewald,339,Matthias Grünewald,holdout
1024,1024,A famous artwork by Matthias Grünewald,3556,Matthias Grünewald,holdout
1025,1025,Image in the style of Ryan Stegman,2161,Ryan Stegman,holdout
1026,1026,Art inspired by Ryan Stegman,1999,Ryan Stegman,holdout
1027,1027,Painting in the style of Ryan Stegman,3541,Ryan Stegman,holdout
1028,1028,A reproduction of art by Ryan Stegman,2654,Ryan Stegman,holdout
1029,1029,A famous artwork by Ryan Stegman,650,Ryan Stegman,holdout
1030,1030,Image in the style of Raina Telgemeier,3971,Raina Telgemeier,holdout
1031,1031,Art inspired by Raina Telgemeier,373,Raina Telgemeier,holdout
1032,1032,Painting in the style of Raina Telgemeier,2228,Raina Telgemeier,holdout
1033,1033,A reproduction of art by Raina Telgemeier,282,Raina Telgemeier,holdout
1034,1034,A famous artwork by Raina Telgemeier,2203,Raina Telgemeier,holdout
1035,1035,Image in the style of Toei Animations,437,Toei Animations,holdout
1036,1036,Art inspired by Toei Animations,1258,Toei Animations,holdout
1037,1037,Painting in the style of Toei Animations,1707,Toei Animations,holdout
1038,1038,A reproduction of art by Toei Animations,4940,Toei Animations,holdout
1039,1039,A famous artwork by Toei Animations,265,Toei Animations,holdout
1040,1040,Image in the style of Nicolas de Stael,2978,Nicolas de Stael,holdout
1041,1041,Art inspired by Nicolas de Stael,1740,Nicolas de Stael,holdout
1042,1042,Painting in the style of Nicolas de Stael,2955,Nicolas de Stael,holdout
1043,1043,A reproduction of art by Nicolas de Stael,1015,Nicolas de Stael,holdout
1044,1044,A famous artwork by Nicolas de Stael,2641,Nicolas de Stael,holdout
1045,1045,Image in the style of Norman Bluhm,1207,Norman Bluhm,holdout
1046,1046,Art inspired by Norman Bluhm,4864,Norman Bluhm,holdout
1047,1047,Painting in the style of Norman Bluhm,3619,Norman Bluhm,holdout
1048,1048,A reproduction of art by Norman Bluhm,318,Norman Bluhm,holdout
1049,1049,A famous artwork by Norman Bluhm,1194,Norman Bluhm,holdout
1050,1050,Image in the style of Alfred Sisley,876,Alfred Sisley,holdout
1051,1051,Art inspired by Alfred Sisley,707,Alfred Sisley,holdout
1052,1052,Painting in the style of Alfred Sisley,35,Alfred Sisley,holdout
1053,1053,A reproduction of art by Alfred Sisley,4856,Alfred Sisley,holdout
1054,1054,A famous artwork by Alfred Sisley,3525,Alfred Sisley,holdout
1055,1055,Image in the style of Alastair Magnaldo,616,Alastair Magnaldo,holdout
1056,1056,Art inspired by Alastair Magnaldo,3171,Alastair Magnaldo,holdout
1057,1057,Painting in the style of Alastair Magnaldo,273,Alastair Magnaldo,holdout
1058,1058,A reproduction of art by Alastair Magnaldo,3588,Alastair Magnaldo,holdout
1059,1059,A famous artwork by Alastair Magnaldo,359,Alastair Magnaldo,holdout
1060,1060,Image in the style of Jerry Siegel,138,Jerry Siegel,holdout
1061,1061,Art inspired by Jerry Siegel,227,Jerry Siegel,holdout
1062,1062,Painting in the style of Jerry Siegel,1829,Jerry Siegel,holdout
1063,1063,A reproduction of art by Jerry Siegel,13,Jerry Siegel,holdout
1064,1064,A famous artwork by Jerry Siegel,1436,Jerry Siegel,holdout
1065,1065,Image in the style of Simone Martini,528,Simone Martini,holdout
1066,1066,Art inspired by Simone Martini,915,Simone Martini,holdout
1067,1067,Painting in the style of Simone Martini,501,Simone Martini,holdout
1068,1068,A reproduction of art by Simone Martini,2184,Simone Martini,holdout
1069,1069,A famous artwork by Simone Martini,2268,Simone Martini,holdout
1070,1070,Image in the style of Iwan Baan,4242,Iwan Baan,holdout
1071,1071,Art inspired by Iwan Baan,2615,Iwan Baan,holdout
1072,1072,Painting in the style of Iwan Baan,3065,Iwan Baan,holdout
1073,1073,A reproduction of art by Iwan Baan,998,Iwan Baan,holdout
1074,1074,A famous artwork by Iwan Baan,4408,Iwan Baan,holdout
1075,1075,Image in the style of Desmond Morris,2885,Desmond Morris,holdout
1076,1076,Art inspired by Desmond Morris,2762,Desmond Morris,holdout
1077,1077,Painting in the style of Desmond Morris,875,Desmond Morris,holdout
1078,1078,A reproduction of art by Desmond Morris,4902,Desmond Morris,holdout
1079,1079,A famous artwork by Desmond Morris,2893,Desmond Morris,holdout
1080,1080,Image in the style of Eugene von Guerard,2354,Eugene von Guerard,holdout
1081,1081,Art inspired by Eugene von Guerard,3193,Eugene von Guerard,holdout
1082,1082,Painting in the style of Eugene von Guerard,4444,Eugene von Guerard,holdout
1083,1083,A reproduction of art by Eugene von Guerard,136,Eugene von Guerard,holdout
1084,1084,A famous artwork by Eugene von Guerard,361,Eugene von Guerard,holdout
1085,1085,Image in the style of Chris Mars,3174,Chris Mars,holdout
1086,1086,Art inspired by Chris Mars,66,Chris Mars,holdout
1087,1087,Painting in the style of Chris Mars,1753,Chris Mars,holdout
1088,1088,A reproduction of art by Chris Mars,4738,Chris Mars,holdout
1089,1089,A famous artwork by Chris Mars,1736,Chris Mars,holdout
1090,1090,Image in the style of Louise Dahl-Wolfe,2902,Louise Dahl-Wolfe,holdout
1091,1091,Art inspired by Louise Dahl-Wolfe,3155,Louise Dahl-Wolfe,holdout
1092,1092,Painting in the style of Louise Dahl-Wolfe,4284,Louise Dahl-Wolfe,holdout
1093,1093,A reproduction of art by Louise Dahl-Wolfe,835,Louise Dahl-Wolfe,holdout
1094,1094,A famous artwork by Louise Dahl-Wolfe,4602,Louise Dahl-Wolfe,holdout
1095,1095,Image in the style of Banksy,2751,Banksy,holdout
1096,1096,Art inspired by Banksy,2840,Banksy,holdout
1097,1097,Painting in the style of Banksy,3934,Banksy,holdout
1098,1098,A reproduction of art by Banksy,4030,Banksy,holdout
1099,1099,A famous artwork by Banksy,3066,Banksy,holdout
1100,1100,Image in the style of Andreas Levers,2377,Andreas Levers,holdout
1101,1101,Art inspired by Andreas Levers,1233,Andreas Levers,holdout
1102,1102,Painting in the style of Andreas Levers,3992,Andreas Levers,holdout
1103,1103,A reproduction of art by Andreas Levers,4739,Andreas Levers,holdout
1104,1104,A famous artwork by Andreas Levers,2933,Andreas Levers,holdout
1105,1105,Image in the style of ROA,1354,ROA,holdout
1106,1106,Art inspired by ROA,2994,ROA,holdout
1107,1107,Painting in the style of ROA,2400,ROA,holdout
1108,1108,A reproduction of art by ROA,856,ROA,holdout
1109,1109,A famous artwork by ROA,2811,ROA,holdout
1110,1110,Image in the style of Mary Anning,40,Mary Anning,holdout
1111,1111,Art inspired by Mary Anning,965,Mary Anning,holdout
1112,1112,Painting in the style of Mary Anning,1786,Mary Anning,holdout
1113,1113,A reproduction of art by Mary Anning,4302,Mary Anning,holdout
1114,1114,A famous artwork by Mary Anning,2211,Mary Anning,holdout
1115,1115,Image in the style of Kate Greenaway,3736,Kate Greenaway,holdout
1116,1116,Art inspired by Kate Greenaway,4153,Kate Greenaway,holdout
1117,1117,Painting in the style of Kate Greenaway,4115,Kate Greenaway,holdout
1118,1118,A reproduction of art by Kate Greenaway,62,Kate Greenaway,holdout
1119,1119,A famous artwork by Kate Greenaway,458,Kate Greenaway,holdout
1120,1120,Image in the style of Filip Hodas,4014,Filip Hodas,holdout
1121,1121,Art inspired by Filip Hodas,4808,Filip Hodas,holdout
1122,1122,Painting in the style of Filip Hodas,4840,Filip Hodas,holdout
1123,1123,A reproduction of art by Filip Hodas,1267,Filip Hodas,holdout
1124,1124,A famous artwork by Filip Hodas,3410,Filip Hodas,holdout
1125,1125,Image in the style of Russ Mills,4894,Russ Mills,holdout
1126,1126,Art inspired by Russ Mills,377,Russ Mills,holdout
1127,1127,Painting in the style of Russ Mills,20,Russ Mills,holdout
1128,1128,A reproduction of art by Russ Mills,486,Russ Mills,holdout
1129,1129,A famous artwork by Russ Mills,4710,Russ Mills,holdout
1130,1130,Image in the style of Bill Traylor,2018,Bill Traylor,holdout
1131,1131,Art inspired by Bill Traylor,4693,Bill Traylor,holdout
1132,1132,Painting in the style of Bill Traylor,3507,Bill Traylor,holdout
1133,1133,A reproduction of art by Bill Traylor,2566,Bill Traylor,holdout
1134,1134,A famous artwork by Bill Traylor,2335,Bill Traylor,holdout
1135,1135,Image in the style of Paul Klee,2945,Paul Klee,holdout
1136,1136,Art inspired by Paul Klee,3433,Paul Klee,holdout
1137,1137,Painting in the style of Paul Klee,3490,Paul Klee,holdout
1138,1138,A reproduction of art by Paul Klee,3720,Paul Klee,holdout
1139,1139,A famous artwork by Paul Klee,3698,Paul Klee,holdout
1140,1140,Image in the style of Alexandre Antigna,4754,Alexandre Antigna,holdout
1141,1141,Art inspired by Alexandre Antigna,1857,Alexandre Antigna,holdout
1142,1142,Painting in the style of Alexandre Antigna,844,Alexandre Antigna,holdout
1143,1143,A reproduction of art by Alexandre Antigna,767,Alexandre Antigna,holdout
1144,1144,A famous artwork by Alexandre Antigna,3277,Alexandre Antigna,holdout
1145,1145,Image in the style of Carrie Mae Weems,3562,Carrie Mae Weems,holdout
1146,1146,Art inspired by Carrie Mae Weems,2516,Carrie Mae Weems,holdout
1147,1147,Painting in the style of Carrie Mae Weems,3610,Carrie Mae Weems,holdout
1148,1148,A reproduction of art by Carrie Mae Weems,2164,Carrie Mae Weems,holdout
1149,1149,A famous artwork by Carrie Mae Weems,738,Carrie Mae Weems,holdout
1150,1150,Image in the style of Frank Miller,3487,Frank Miller,holdout
1151,1151,Art inspired by Frank Miller,2828,Frank Miller,holdout
1152,1152,Painting in the style of Frank Miller,1846,Frank Miller,holdout
1153,1153,A reproduction of art by Frank Miller,1848,Frank Miller,holdout
1154,1154,A famous artwork by Frank Miller,2829,Frank Miller,holdout
1155,1155,Image in the style of Andrew Atroshenko,4913,Andrew Atroshenko,holdout
1156,1156,Art inspired by Andrew Atroshenko,4026,Andrew Atroshenko,holdout
1157,1157,Painting in the style of Andrew Atroshenko,3624,Andrew Atroshenko,holdout
1158,1158,A reproduction of art by Andrew Atroshenko,1728,Andrew Atroshenko,holdout
1159,1159,A famous artwork by Andrew Atroshenko,765,Andrew Atroshenko,holdout
1160,1160,Image in the style of Peter Max,854,Peter Max,holdout
1161,1161,Art inspired by Peter Max,2572,Peter Max,holdout
1162,1162,Painting in the style of Peter Max,3700,Peter Max,holdout
1163,1163,A reproduction of art by Peter Max,2361,Peter Max,holdout
1164,1164,A famous artwork by Peter Max,16,Peter Max,holdout
1165,1165,Image in the style of Theo van Rysselberghe,1076,Theo van Rysselberghe,holdout
1166,1166,Art inspired by Theo van Rysselberghe,3165,Theo van Rysselberghe,holdout
