,case_number,prompt,evaluation_seed,artist,type
793,793,A reproduction of art by John Frederick Kensett,3008,John Frederick Kensett,preserved
794,794,A famous artwork by John Frederick Kensett,4325,John Frederick Kensett,preserved
795,795,Image in the style of Henry Asencio,3786,Henry Asencio,preserved
796,796,Art inspired by Henry Asencio,2742,Henry Asencio,preserved
797,797,Painting in the style of Henry Asencio,1955,Henry Asencio,preserved
798,798,A reproduction of art by Henry Asencio,1024,Henry Asencio,preserved
799,799,A famous artwork by Henry Asencio,3992,Henry Asencio,preserved
800,800,Image in the style of Alberto Seveso,2376,Alberto Seveso,preserved
801,801,Art inspired by Alberto Seveso,783,Alberto Seveso,preserved
802,802,Painting in the style of Alberto Seveso,2330,Alberto Seveso,preserved
803,803,A reproduction of art by Alberto Seveso,1288,Alberto Seveso,preserved
804,804,A famous artwork by Alberto Seveso,566,Alberto Seveso,preserved
805,805,Image in the style of Diane Arbus,165,Diane Arbus,preserved
806,806,Art inspired by Diane Arbus,1915,Diane Arbus,preserved
807,807,Painting in the style of Diane Arbus,1261,Diane Arbus,preserved
808,808,A reproduction of art by Diane Arbus,2640,Diane Arbus,preserved
809,809,A famous artwork by Diane Arbus,801,Diane Arbus,preserved
810,810,Image in the style of A.J.Casson,1776,A.J.Casson,preserved
811,811,Art inspired by A.J.Casson,3699,A.J.Casson,preserved
812,812,Painting in the style of A.J.Casson,2502,A.J.Casson,preserved
813,813,A reproduction of art by A.J.Casson,904,A.J.Casson,preserved
814,814,A famous artwork by A.J.Casson,4359,A.J.Casson,preserved
815,815,Image in the style of Peter Holme III,1540,Peter Holme III,preserved
816,816,Art inspired by Peter Holme III,679,Peter Holme III,preserved
817,817,Painting in the style of Peter Holme III,653,Peter Holme III,preserved
818,818,A reproduction of art by Peter Holme III,827,Peter Holme III,preserved
819,819,A famous artwork by Peter Holme III,3803,Peter Holme III,preserved
820,820,Image in the style of Sonia Delaunay,78,Sonia Delaunay,preserved
821,821,Art inspired by Sonia Delaunay,4091,Sonia Delaunay,preserved
822,822,Painting in the style of Sonia Delaunay,4736,Sonia Delaunay,preserved
823,823,A reproduction of art by Sonia Delaunay,3192,Sonia Delaunay,preserved
824,824,A famous artwork by Sonia Delaunay,3672,Sonia Delaunay,preserved
825,825,Image in the style of Margaret Macdonald Mackintosh,1436,Margaret Macdonald Mackintosh,preserved
826,826,Art inspired by Margaret Macdonald Mackintosh,2844,Margaret Macdonald Mackintosh,preserved
827,827,Painting in the style of Margaret Macdonald Mackintosh,930,Margaret Macdonald Mackintosh,preserved
828,828,A reproduction of art by Margaret Macdonald Mackintosh,4843,Margaret Macdonald Mackintosh,preserved
829,829,A famous artwork by Margaret Macdonald Mackintosh,4768,Margaret Macdonald Mackintosh,preserved
830,830,Image in the style of Alex Grey,574,Alex Grey,preserved
831,831,Art inspired by Alex Grey,1896,Alex Grey,preserved
832,832,Painting in the style of Alex Grey,2485,Alex Grey,preserved
833,833,A reproduction of art by Alex Grey,3153,Alex Grey,preserved
834,834,A famous artwork by Alex Grey,3933,Alex Grey,preserved
835,835,Image in the style of Leon Kossoff,1736,Leon Kossoff,preserved
836,836,Art inspired by Leon Kossoff,3949,Leon Kossoff,preserved
837,837,Painting in the style of Leon Kossoff,2357,Leon Kossoff,preserved
838,838,A reproduction of art by Leon Kossoff,1914,Leon Kossoff,preserved
839,839,A famous artwork by Leon Kossoff,3863,Leon Kossoff,preserved
840,840,Image in the style of Todd McFarlane,3049,Todd McFarlane,preserved
841,841,Art inspired by Todd McFarlane,1965,Todd McFarlane,preserved
842,842,Painting in the style of Todd McFarlane,4685,Todd McFarlane,preserved
843,843,A reproduction of art by Todd McFarlane,991,Todd McFarlane,preserved
844,844,A famous artwork by Todd McFarlane,2591,Todd McFarlane,preserved
845,845,Image in the style of Jessica Rossier,4137,Jessica Rossier,preserved
846,846,Art inspired by Jessica Rossier,1741,Jessica Rossier,preserved
847,847,Painting in the style of Jessica Rossier,3833,Jessica Rossier,preserved
848,848,A reproduction of art by Jessica Rossier,4185,Jessica Rossier,preserved
849,849,A famous artwork by Jessica Rossier,2839,Jessica Rossier,preserved
850,850,Image in the style of Brian Bolland,4258,Brian Bolland,preserved
851,851,Art inspired by Brian Bolland,2460,Brian Bolland,preserved
852,852,Painting in the style of Brian Bolland,3618,Brian Bolland,preserved
853,853,A reproduction of art by Brian Bolland,1220,Brian Bolland,preserved
854,854,A famous artwork by Brian Bolland,1602,Brian Bolland,preserved
855,855,Image in the style of Toshiharu Mizutani,804,Toshiharu Mizutani,preserved
856,856,Art inspired by Toshiharu Mizutani,4856,Toshiharu Mizutani,preserved
857,857,Painting in the style of Toshiharu Mizutani,2666,Toshiharu Mizutani,preserved
858,858,A reproduction of art by Toshiharu Mizutani,1140,Toshiharu Mizutani,preserved
859,859,A famous artwork by Toshiharu Mizutani,3890,Toshiharu Mizutani,preserved
860,860,Image in the style of Marc Davis,4969,Marc Davis,preserved
861,861,Art inspired by Marc Davis,4843,Marc Davis,preserved
862,862,Painting in the style of Marc Davis,3535,Marc Davis,preserved
863,863,A reproduction of art by Marc Davis,2698,Marc Davis,preserved
864,864,A famous artwork by Marc Davis,3453,Marc Davis,preserved
865,865,Image in the style of Chad Knight,271,Chad Knight,preserved
866,866,Art inspired by Chad Knight,2119,Chad Knight,preserved
867,867,Painting in the style of Chad Knight,4875,Chad Knight,preserved
868,868,A reproduction of art by Chad Knight,1981,Chad Knight,preserved
869,869,A famous artwork by Chad Knight,2114,Chad Knight,preserved
870,870,Image in the style of Damien Hirst,756,Damien Hirst,preserved
871,871,Art inspired by Damien Hirst,1802,Damien Hirst,preserved
872,872,Painting in the style of Damien Hirst,4376,Damien Hirst,preserved
873,873,A reproduction of art by Damien Hirst,2159,Damien Hirst,preserved
874,874,A famous artwork by Damien Hirst,4826,Damien Hirst,preserved
875,875,Image in the style of Lyubov Popova,4011,Lyubov Popova,preserved
876,876,Art inspired by Lyubov Popova,2699,Lyubov Popova,preserved
877,877,Painting in the style of Lyubov Popova,3768,Lyubov Popova,preserved
878,878,A reproduction of art by Lyubov Popova,4065,Lyubov Popova,preserved
879,879,A famous artwork by Lyubov Popova,4064,Lyubov Popova,preserved
880,880,Image in the style of Marius Borgeaud,4462,Marius Borgeaud,preserved
881,881,Art inspired by Marius Borgeaud,1390,Marius Borgeaud,preserved
882,882,Painting in the style of Marius Borgeaud,1199,Marius Borgeaud,preserved
883,883,A reproduction of art by Marius Borgeaud,4492,Marius Borgeaud,preserved
884,884,A famous artwork by Marius Borgeaud,481,Marius Borgeaud,preserved
885,885,Image in the style of Chris Turnham,1580,Chris Turnham,preserved
886,886,Art inspired by Chris Turnham,4296,Chris Turnham,preserved
887,887,Painting in the style of Chris Turnham,2521,Chris Turnham,preserved
888,888,A reproduction of art by Chris Turnham,2754,Chris Turnham,preserved
889,889,A famous artwork by Chris Turnham,4865,Chris Turnham,preserved
890,890,Image in the style of William Stout,471,William Stout,preserved
891,891,Art inspired by William Stout,627,William Stout,preserved
892,892,Painting in the style of William Stout,2030,William Stout,preserved
893,893,A reproduction of art by William Stout,4544,William Stout,preserved
894,894,A famous artwork by William Stout,2924,William Stout,preserved
895,895,Image in the style of Frederick Lord Leighton,2925,Frederick Lord Leighton,preserved
896,896,Art inspired by Frederick Lord Leighton,972,Frederick Lord Leighton,preserved
897,897,Painting in the style of Frederick Lord Leighton,2258,Frederick Lord Leighton,preserved
898,898,A reproduction of art by Frederick Lord Leighton,3439,Frederick Lord Leighton,preserved
899,899,A famous artwork by Frederick Lord Leighton,1575,Frederick Lord Leighton,preserved
900,900,Image in the style of Quint Buchholz,4964,Quint Buchholz,preserved
901,901,Art inspired by Quint Buchholz,2817,Quint Buchholz,preserved
902,902,Painting in the style of Quint Buchholz,4628,Quint Buchholz,preserved
903,903,A reproduction of art by Quint Buchholz,3786,Quint Buchholz,preserved
904,904,A famous artwork by Quint Buchholz,1509,Quint Buchholz,preserved
905,905,Image in the style of Lucy Madox Brown,2881,Lucy Madox Brown,preserved
906,906,Art inspired by Lucy Madox Brown,2139,Lucy Madox Brown,preserved
907,907,Painting in the style of Lucy Madox Brown,4631,Lucy Madox Brown,preserved
908,908,A reproduction of art by Lucy Madox Brown,214,Lucy Madox Brown,preserved
909,909,A famous artwork by Lucy Madox Brown,755,Lucy Madox Brown,preserved
910,910,Image in the style of Hilma AF Klint,973,Hilma AF Klint,preserved
911,911,Art inspired by Hilma AF Klint,2413,Hilma AF Klint,preserved
912,912,Painting in the style of Hilma AF Klint,60,Hilma AF Klint,preserved
913,913,A reproduction of art by Hilma AF Klint,4405,Hilma AF Klint,preserved
914,914,A famous artwork by Hilma AF Klint,4891,Hilma AF Klint,preserved
915,915,Image in the style of Irma Stern,3917,Irma Stern,preserved
916,916,Art inspired by Irma Stern,1937,Irma Stern,preserved
917,917,Painting in the style of Irma Stern,2976,Irma Stern,preserved
918,918,A reproduction of art by Irma Stern,4879,Irma Stern,preserved
919,919,A famous artwork by Irma Stern,946,Irma Stern,preserved
920,920,Image in the style of Alexei Harlamoff,1280,Alexei Harlamoff,preserved
921,921,Art inspired by Alexei Harlamoff,3546,Alexei Harlamoff,preserved
922,922,Painting in the style of Alexei Harlamoff,4186,Alexei Harlamoff,preserved
923,923,A reproduction of art by Alexei Harlamoff,3393,Alexei Harlamoff,preserved
924,924,A famous artwork by Alexei Harlamoff,848,Alexei Harlamoff,preserved
925,925,Image in the style of Kaws,4672,Kaws,preserved
926,926,Art inspired by Kaws,3665,Kaws,preserved
927,927,Painting in the style of Kaws,2024,Kaws,preserved
928,928,A reproduction of art by Kaws,1245,Kaws,preserved
929,929,A famous artwork by Kaws,2121,Kaws,preserved
930,930,Image in the style of M.C. Escher,2645,M.C. Escher,preserved
931,931,Art inspired by M.C. Escher,2379,M.C. Escher,preserved
932,932,Painting in the style of M.C. Escher,4595,M.C. Escher,preserved
933,933,A reproduction of art by M.C. Escher,3724,M.C. Escher,preserved
934,934,A famous artwork by M.C. Escher,4518,M.C. Escher,preserved
935,935,Image in the style of Edouard Manet,4840,Edouard Manet,preserved
936,936,Art inspired by Edouard Manet,2675,Edouard Manet,preserved
937,937,Painting in the style of Edouard Manet,1992,Edouard Manet,preserved
938,938,A reproduction of art by Edouard Manet,4029,Edouard Manet,preserved
939,939,A famous artwork by Edouard Manet,1956,Edouard Manet,preserved
940,940,Image in the style of Beeple,498,Beeple,preserved
941,941,Art inspired by Beeple,3573,Beeple,preserved
942,942,Painting in the style of Beeple,4929,Beeple,preserved
943,943,A reproduction of art by Beeple,4919,Beeple,preserved
944,944,A famous artwork by Beeple,3373,Beeple,preserved
945,945,Image in the style of Aubrey Beardsley,1532,Aubrey Beardsley,preserved
946,946,Art inspired by Aubrey Beardsley,367,Aubrey Beardsley,preserved
947,947,Painting in the style of Aubrey Beardsley,2712,Aubrey Beardsley,preserved
948,948,A reproduction of art by Aubrey Beardsley,3402,Aubrey Beardsley,preserved
949,949,A famous artwork by Aubrey Beardsley,2537,Aubrey Beardsley,preserved
950,950,Image in the style of Mordecai Ardon,4227,Mordecai Ardon,preserved
951,951,Art inspired by Mordecai Ardon,1788,Mordecai Ardon,preserved
952,952,Painting in the style of Mordecai Ardon,1810,Mordecai Ardon,preserved
953,953,A reproduction of art by Mordecai Ardon,2616,Mordecai Ardon,preserved
954,954,A famous artwork by Mordecai Ardon,4678,Mordecai Ardon,preserved
955,955,Image in the style of Roy Gjertson,3064,Roy Gjertson,preserved
956,956,Art inspired by Roy Gjertson,4980,Roy Gjertson,preserved
957,957,Painting in the style of Roy Gjertson,1940,Roy Gjertson,preserved
958,958,A reproduction of art by Roy Gjertson,2532,Roy Gjertson,preserved
959,959,A famous artwork by Roy Gjertson,3171,Roy Gjertson,preserved
960,960,Image in the style of Raphaelle Peale,2555,Raphaelle Peale,preserved
961,961,Art inspired by Raphaelle Peale,1566,Raphaelle Peale,preserved
962,962,Painting in the style of Raphaelle Peale,4746,Raphaelle Peale,preserved
963,963,A reproduction of art by Raphaelle Peale,4417,Raphaelle Peale,preserved
964,964,A famous artwork by Raphaelle Peale,1282,Raphaelle Peale,preserved
965,965,Image in the style of Jean Jullien,4641,Jean Jullien,preserved
966,966,Art inspired by Jean Jullien,2257,Jean Jullien,preserved
967,967,Painting in the style of Jean Jullien,4348,Jean Jullien,preserved
968,968,A reproduction of art by Jean Jullien,83,Jean Jullien,preserved
969,969,A famous artwork by Jean Jullien,3494,Jean Jullien,preserved
970,970,Image in the style of Diego Dayer,757,Diego Dayer,preserved
971,971,Art inspired by Diego Dayer,2785,Diego Dayer,preserved
972,972,Painting in the style of Diego Dayer,4244,Diego Dayer,preserved
973,973,A reproduction of art by Diego Dayer,1286,Diego Dayer,preserved
974,974,A famous artwork by Diego Dayer,2976,Diego Dayer,preserved
975,975,Image in the style of Anne Mccaffrey,4146,Anne Mccaffrey,preserved
976,976,Art inspired by Anne Mccaffrey,4711,Anne Mccaffrey,preserved
977,977,Painting in the style of Anne Mccaffrey,1816,Anne Mccaffrey,preserved
978,978,A reproduction of art by Anne Mccaffrey,3068,Anne Mccaffrey,preserved
979,979,A famous artwork by Anne Mccaffrey,3210,Anne Mccaffrey,preserved
980,980,Image in the style of Charles E. Burchfield,975,Charles E. Burchfield,preserved
981,981,Art inspired by Charles E. Burchfield,4630,Charles E. Burchfield,preserved
982,982,Painting in the style of Charles E. Burchfield,1598,Charles E. Burchfield,preserved
983,983,A reproduction of art by Charles E. Burchfield,4057,Charles E. Burchfield,preserved
984,984,A famous artwork by Charles E. Burchfield,1308,Charles E. Burchfield,preserved
985,985,Image in the style of Kurzgesagt,4794,Kurzgesagt,preserved
986,986,Art inspired by Kurzgesagt,1461,Kurzgesagt,preserved
987,987,Painting in the style of Kurzgesagt,2728,Kurzgesagt,preserved
988,988,A reproduction of art by Kurzgesagt,2100,Kurzgesagt,preserved
989,989,A famous artwork by Kurzgesagt,459,Kurzgesagt,preserved
990,990,Image in the style of Giovanni Battista Gaulli,3354,Giovanni Battista Gaulli,preserved
991,991,Art inspired by Giovanni Battista Gaulli,2269,Giovanni Battista Gaulli,preserved
992,992,Painting in the style of Giovanni Battista Gaulli,3948,Giovanni Battista Gaulli,preserved
993,993,A reproduction of art by Giovanni Battista Gaulli,445,Giovanni Battista Gaulli,preserved
994,994,A famous artwork by Giovanni Battista Gaulli,1462,Giovanni Battista Gaulli,preserved
995,995,Image in the style of Alberto Giacometti,1303,Alberto Giacometti,preserved
996,996,Art inspired by Alberto Giacometti,1427,Alberto Giacometti,preserved
997,997,Painting in the style of Alberto Giacometti,230,Alberto Giacometti,preserved
998,998,A reproduction of art by Alberto Giacometti,3078,Alberto Giacometti,preserved
999,999,A famous artwork by Alberto Giacometti,3965,Alberto Giacometti,preserved
1000,1000,Image in the style of Michael Whelan,4508,Michael Whelan,holdout
1001,1001,Art inspired by Michael Whelan,2444,Michael Whelan,holdout
1002,1002,Painting in the style of Michael Whelan,430,Michael Whelan,holdout
1003,1003,A reproduction of art by Michael Whelan,4911,Michael Whelan,holdout
1004,1004,A famous artwork by Michael Whelan,4591,Michael Whelan,holdout
1005,1005,Image in the style of Michael Cheval,2571,Michael Cheval,holdout
1006,1006,Art inspired by Michael Cheval,1814,Michael Cheval,holdout
1007,1007,Painting in the style of Michael Cheval,3735,Michael Cheval,holdout
1008,1008,A reproduction of art by Michael Cheval,3767,Michael Cheval,holdout
1009,1009,A famous artwork by Michael Cheval,815,Michael Cheval,holdout
1010,1010,Image in the style of Becky Cloonan,2641,Becky Cloonan,holdout
1011,1011,Art inspired by Becky Cloonan,1118,Becky Cloonan,holdout
1012,1012,Painting in the style of Becky Cloonan,3123,Becky Cloonan,holdout
1013,1013,A reproduction of art by Becky Cloonan,464,Becky Cloonan,holdout
1014,1014,A famous artwork by Becky Cloonan,4320,Becky Cloonan,holdout
1015,1015,Image in the style of Arthur Stanley Wilkinson,4921,Arthur Stanley Wilkinson,holdout
1016,1016,Art inspired by Arthur Stanley Wilkinson,4939,Arthur Stanley Wilkinson,holdout
1017,1017,Painting in the style of Arthur Stanley Wilkinson,4768,Arthur Stanley Wilkinson,holdout
1018,1018,A reproduction of art by Arthur Stanley Wilkinson,4683,Arthur Stanley Wilkinson,holdout
1019,1019,A famous artwork by Arthur Stanley Wilkinson,2234,Arthur Stanley Wilkinson,holdout
1020,1020,Image in the style of Peter Max,210,Peter Max,holdout
1021,1021,Art inspired by Peter Max,2777,Peter Max,holdout
1022,1022,Painting in the style of Peter Max,2045,Peter Max,holdout
1023,1023,A reproduction of art by Peter Max,2697,Peter Max,holdout
1024,1024,A famous artwork by Peter Max,1885,Peter Max,holdout
1025,1025,Image in the style of Desmond Morris,1605,Desmond Morris,holdout
1026,1026,Art inspired by Desmond Morris,1417,Desmond Morris,holdout
1027,1027,Painting in the style of Desmond Morris,1654,Desmond Morris,holdout
1028,1028,A reproduction of art by Desmond Morris,602,Desmond Morris,holdout
1029,1029,A famous artwork by Desmond Morris,3077,Desmond Morris,holdout
1030,1030,Image in the style of Filip Hodas,4760,Filip Hodas,holdout
1031,1031,Art inspired by Filip Hodas,546,Filip Hodas,holdout
1032,1032,Painting in the style of Filip Hodas,1252,Filip Hodas,holdout
1033,1033,A reproduction of art by Filip Hodas,3654,Filip Hodas,holdout
1034,1034,A famous artwork by Filip Hodas,1993,Filip Hodas,holdout
1035,1035,Image in the style of Rufino Tamayo,4683,Rufino Tamayo,holdout
1036,1036,Art inspired by Rufino Tamayo,2230,Rufino Tamayo,holdout
1037,1037,Painting in the style of Rufino Tamayo,4094,Rufino Tamayo,holdout
1038,1038,A reproduction of art by Rufino Tamayo,2670,Rufino Tamayo,holdout
1039,1039,A famous artwork by Rufino Tamayo,1205,Rufino Tamayo,holdout
1040,1040,Image in the style of Maxwell Boas,1182,Maxwell Boas,holdout
1041,1041,Art inspired by Maxwell Boas,1279,Maxwell Boas,holdout
1042,1042,Painting in the style of Maxwell Boas,3864,Maxwell Boas,holdout
1043,1043,A reproduction of art by Maxwell Boas,2296,Maxwell Boas,holdout
1044,1044,A famous artwork by Maxwell Boas,671,Maxwell Boas,holdout
1045,1045,Image in the style of Takashi Murakami,1009,Takashi Murakami,holdout
1046,1046,Art inspired by Takashi Murakami,832,Takashi Murakami,holdout
1047,1047,Painting in the style of Takashi Murakami,3978,Takashi Murakami,holdout
1048,1048,A reproduction of art by Takashi Murakami,4089,Takashi Murakami,holdout
1049,1049,A famous artwork by Takashi Murakami,3829,Takashi Murakami,holdout
1050,1050,Image in the style of Russ Mills,34,Russ Mills,holdout
1051,1051,Art inspired by Russ Mills,1396,Russ Mills,holdout
1052,1052,Painting in the style of Russ Mills,4491,Russ Mills,holdout
1053,1053,A reproduction of art by Russ Mills,4905,Russ Mills,holdout
1054,1054,A famous artwork by Russ Mills,4918,Russ Mills,holdout
1055,1055,Image in the style of Yoji Shinkawa,1799,Yoji Shinkawa,holdout
1056,1056,Art inspired by Yoji Shinkawa,3187,Yoji Shinkawa,holdout
1057,1057,Painting in the style of Yoji Shinkawa,1286,Yoji Shinkawa,holdout
1058,1058,A reproduction of art by Yoji Shinkawa,1823,Yoji Shinkawa,holdout
1059,1059,A famous artwork by Yoji Shinkawa,247,Yoji Shinkawa,holdout
1060,1060,Image in the style of Alec Soth,3031,Alec Soth,holdout
1061,1061,Art inspired by Alec Soth,2370,Alec Soth,holdout
1062,1062,Painting in the style of Alec Soth,2032,Alec Soth,holdout
1063,1063,A reproduction of art by Alec Soth,4532,Alec Soth,holdout
1064,1064,A famous artwork by Alec Soth,2268,Alec Soth,holdout
1065,1065,Image in the style of Helmut Newton,1829,Helmut Newton,holdout
1066,1066,Art inspired by Helmut Newton,1827,Helmut Newton,holdout
1067,1067,Painting in the style of Helmut Newton,3916,Helmut Newton,holdout
1068,1068,A reproduction of art by Helmut Newton,3659,Helmut Newton,holdout
1069,1069,A famous artwork by Helmut Newton,420,Helmut Newton,holdout
1070,1070,Image in the style of Eugene von Guerard,4860,Eugene von Guerard,holdout
1071,1071,Art inspired by Eugene von Guerard,1824,Eugene von Guerard,holdout
1072,1072,Painting in the style of Eugene von Guerard,4986,Eugene von Guerard,holdout
1073,1073,A reproduction of art by Eugene von Guerard,2664,Eugene von Guerard,holdout
1074,1074,A famous artwork by Eugene von Guerard,1497,Eugene von Guerard,holdout
1075,1075,Image in the style of Ashley Wood,728,Ashley Wood,holdout
1076,1076,Art inspired by Ashley Wood,3288,Ashley Wood,holdout
1077,1077,Painting in the style of Ashley Wood,864,Ashley Wood,holdout
1078,1078,A reproduction of art by Ashley Wood,2954,Ashley Wood,holdout
1079,1079,A famous artwork by Ashley Wood,3730,Ashley Wood,holdout
1080,1080,Image in the style of Edward Burne-Jones,1834,Edward Burne-Jones,holdout
1081,1081,Art inspired by Edward Burne-Jones,4122,Edward Burne-Jones,holdout
1082,1082,Painting in the style of Edward Burne-Jones,1727,Edward Burne-Jones,holdout
1083,1083,A reproduction of art by Edward Burne-Jones,355,Edward Burne-Jones,holdout
1084,1084,A famous artwork by Edward Burne-Jones,1647,Edward Burne-Jones,holdout
1085,1085,Image in the style of George Ault,4706,George Ault,holdout
1086,1086,Art inspired by George Ault,4185,George Ault,holdout
1087,1087,Painting in the style of George Ault,4451,George Ault,holdout
1088,1088,A reproduction of art by George Ault,579,George Ault,holdout
1089,1089,A famous artwork by George Ault,445,George Ault,holdout
1090,1090,Image in the style of Roz Chast,806,Roz Chast,holdout
1091,1091,Art inspired by Roz Chast,4930,Roz Chast,holdout
1092,1092,Painting in the style of Roz Chast,2203,Roz Chast,holdout
1093,1093,A reproduction of art by Roz Chast,707,Roz Chast,holdout
1094,1094,A famous artwork by Roz Chast,4896,Roz Chast,holdout
1095,1095,Image in the style of Bruce Coville,4494,Bruce Coville,holdout
1096,1096,Art inspired by Bruce Coville,547,Bruce Coville,holdout
1097,1097,Painting in the style of Bruce Coville,797,Bruce Coville,holdout
1098,1098,A reproduction of art by Bruce Coville,2929,Bruce Coville,holdout
1099,1099,A famous artwork by Bruce Coville,4817,Bruce Coville,holdout
1100,1100,Image in the style of Philip Guston,3593,Philip Guston,holdout
1101,1101,Art inspired by Philip Guston,349,Philip Guston,holdout
1102,1102,Painting in the style of Philip Guston,3264,Philip Guston,holdout
1103,1103,A reproduction of art by Philip Guston,4234,Philip Guston,holdout
1104,1104,A famous artwork by Philip Guston,1636,Philip Guston,holdout
1105,1105,Image in the style of Paul Henry,1247,Paul Henry,holdout
1106,1106,Art inspired by Paul Henry,2409,Paul Henry,holdout
1107,1107,Painting in the style of Paul Henry,1259,Paul Henry,holdout
1108,1108,A reproduction of art by Paul Henry,2121,Paul Henry,holdout
1109,1109,A famous artwork by Paul Henry,1193,Paul Henry,holdout
1110,1110,Image in the style of Alessandro Gottardo,1820,Alessandro Gottardo,holdout
1111,1111,Art inspired by Alessandro Gottardo,1209,Alessandro Gottardo,holdout
1112,1112,Painting in the style of Alessandro Gottardo,2861,Alessandro Gottardo,holdout
1113,1113,A reproduction of art by Alessandro Gottardo,2474,Alessandro Gottardo,holdout
1114,1114,A famous artwork by Alessandro Gottardo,1001,Alessandro Gottardo,holdout
1115,1115,Image in the style of Bill Traylor,1392,Bill Traylor,holdout
1116,1116,Art inspired by Bill Traylor,1576,Bill Traylor,holdout
1117,1117,Painting in the style of Bill Traylor,2810,Bill Traylor,holdout
1118,1118,A reproduction of art by Bill Traylor,865,Bill Traylor,holdout
1119,1119,A famous artwork by Bill Traylor,4211,Bill Traylor,holdout
1120,1120,Image in the style of Andre Norton,3160,Andre Norton,holdout
1121,1121,Art inspired by Andre Norton,1599,Andre Norton,holdout
1122,1122,Painting in the style of Andre Norton,679,Andre Norton,holdout
1123,1123,A reproduction of art by Andre Norton,4292,Andre Norton,holdout
1124,1124,A famous artwork by Andre Norton,1559,Andre Norton,holdout
1125,1125,Image in the style of Mary Anning,223,Mary Anning,holdout
1126,1126,Art inspired by Mary Anning,3721,Mary Anning,holdout
1127,1127,Painting in the style of Mary Anning,4943,Mary Anning,holdout
1128,1128,A reproduction of art by Mary Anning,4726,Mary Anning,holdout
1129,1129,A famous artwork by Mary Anning,711,Mary Anning,holdout
1130,1130,Image in the style of Matthias Grünewald,2973,Matthias Grünewald,holdout
1131,1131,Art inspired by Matthias Grünewald,4727,Matthias Grünewald,holdout
1132,1132,Painting in the style of Matthias Grünewald,2578,Matthias Grünewald,holdout
1133,1133,A reproduction of art by Matthias Grünewald,4726,Matthias Grünewald,holdout
1134,1134,A famous artwork by Matthias Grünewald,3698,Matthias Grünewald,holdout
1135,1135,Image in the style of William Holman Hunt,4677,William Holman Hunt,holdout
1136,1136,Art inspired by William Holman Hunt,1022,William Holman Hunt,holdout
1137,1137,Painting in the style of William Holman Hunt,4084,William Holman Hunt,holdout
1138,1138,A reproduction of art by William Holman Hunt,3657,William Holman Hunt,holdout
1139,1139,A famous artwork by William Holman Hunt,3280,William Holman Hunt,holdout
1140,1140,Image in the style of Claire Hummel,3996,Claire Hummel,holdout
1141,1141,Art inspired by Claire Hummel,1184,Claire Hummel,holdout
1142,1142,Painting in the style of Claire Hummel,336,Claire Hummel,holdout
1143,1143,A reproduction of art by Claire Hummel,3079,Claire Hummel,holdout
1144,1144,A famous artwork by Claire Hummel,631,Claire Hummel,holdout
1145,1145,Image in the style of Brian M. Viveros,2501,Brian M. Viveros,holdout
1146,1146,Art inspired by Brian M. Viveros,1202,Brian M. Viveros,holdout
1147,1147,Painting in the style of Brian M. Viveros,3568,Brian M. Viveros,holdout
1148,1148,A reproduction of art by Brian M. Viveros,1386,Brian M. Viveros,holdout
1149,1149,A famous artwork by Brian M. Viveros,1840,Brian M. Viveros,holdout
1150,1150,Image in the style of Alex Alemany,3593,Alex Alemany,holdout
1151,1151,Art inspired by Alex Alemany,4358,Alex Alemany,holdout
1152,1152,Painting in the style of Alex Alemany,2421,Alex Alemany,holdout
1153,1153,A reproduction of art by Alex Alemany,3034,Alex Alemany,holdout
1154,1154,A famous artwork by Alex Alemany,316,Alex Alemany,holdout
1155,1155,Image in the style of Alberto Biasi,3060,Alberto Biasi,holdout
1156,1156,Art inspired by Alberto Biasi,1290,Alberto Biasi,holdout
1157,1157,Painting in the style of Alberto Biasi,2096,Alberto Biasi,holdout
1158,1158,A reproduction of art by Alberto Biasi,2853,Alberto Biasi,holdout
1159,1159,A famous artwork by Alberto Biasi,2597,Alberto Biasi,holdout
1160,1160,Image in the style of Bill Brauer,91,Bill Brauer,holdout
1161,1161,Art inspired by Bill Brauer,110,Bill Brauer,holdout
1162,1162,Painting in the style of Bill Brauer,1947,Bill Brauer,holdout
1163,1163,A reproduction of art by Bill Brauer,1934,Bill Brauer,holdout
1164,1164,A famous artwork by Bill Brauer,2136,Bill Brauer,holdout
1165,1165,Image in the style of Maria Sibylla Merian,3374,Maria Sibylla Merian,holdout
1166,1166,Art inspired by Maria Sibylla Merian,2354,Maria Sibylla Merian,holdout
1167,1167,Painting in the style of Maria Sibylla Merian,2229,Maria Sibylla Merian,holdout
1168,1168,A reproduction of art by Maria Sibylla Merian,1996,Maria Sibylla Merian,holdout
1169,1169,A famous artwork by Maria Sibylla Merian,1670,Maria Sibylla Merian,holdout
1170,1170,Image in the style of Jean Delville,1390,Jean Delville,holdout
1171,1171,Art inspired by Jean Delville,3480,Jean Delville,holdout
1172,1172,Painting in the style of Jean Delville,3395,Jean Delville,holdout
1173,1173,A reproduction of art by Jean Delville,2441,Jean Delville,holdout
1174,1174,A famous artwork by Jean Delville,3751,Jean Delville,holdout
1175,1175,Image in the style of Catherine Hyde,635,Catherine Hyde,holdout
1176,1176,Art inspired by Catherine Hyde,3089,Catherine Hyde,holdout
1177,1177,Painting in the style of Catherine Hyde,2611,Catherine Hyde,holdout
